"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper"
"29594","Bulgaria","2029","Europe and central Asia","41471542.7953754","67160663.8483472","67159388.0533641","67161916.6518481"
"29595","Bulgaria","2030","Europe and central Asia","40997941.8729334","66606890.0304076","66605603.668772","66608154.5883768"
"29596","Bulgaria","2031","Europe and central Asia","40586271.1329129","66111805.734063","66110512.3785366","66113078.411325"
"29597","Bulgaria","2032","Europe and central Asia","40194700.4310242","65633747.6218119","65632449.0693214","65635026.3144966"
"29598","Bulgaria","2033","Europe and central Asia","39802522.8440095","65151984.1544848","65150682.8325164","65153267.1040311"
"29599","Bulgaria","2034","Europe and central Asia","39264675.7531068","64521712.0967374","64520416.3339808","64522991.3771116"
"29600","Bulgaria","2035","Europe and central Asia","38703453.6689803","63865592.0466749","63864301.7986579","63866866.9385381"
"29602","Bulgaria","2036","Europe and central Asia","38182224.1340767","63247179.5951922","63245894.2272267","63248450.5522121"
"29603","Bulgaria","2037","Europe and central Asia","37658715.7750596","62619623.3579872","62618435.50239","62620806.9016106"
"29604","Bulgaria","2038","Europe and central Asia","37118048.793664","61957813.3117964","61956635.2917487","61958989.0044817"
"29605","Bulgaria","2039","Europe and central Asia","36532359.8631763","61249840.5765459","61248674.9552765","61251005.108254"
"29606","Bulgaria","2040","Europe and central Asia","35924049.9388687","60509526.6638802","60508480.0107344","60510586.6136352"
"29607","Bulgaria","2041","Europe and central Asia","35359329.2957189","59805291.6796701","59804261.7102802","59806335.5979813"
"29608","Bulgaria","2042","Europe and central Asia","34785002.9273005","59091115.9918101","59090104.7152605","59092141.8968966"
"29609","Bulgaria","2043","Europe and central Asia","34228918.4934396","58394973.3149703","58393981.201857","58395980.744875"
"29610","Bulgaria","2044","Europe and central Asia","33683250.9508324","57709069.2283219","57708095.6892557","57710058.8782731"
"29612","Bulgaria","2045","Europe and central Asia","33154780.513519","57031226.9357029","57030317.4666137","57032148.8113409"
"29613","Bulgaria","2046","Europe and central Asia","32649209.1612607","56354976.467002","56354083.420433","56355882.7610923"
"29614","Bulgaria","2047","Europe and central Asia","32151968.7162937","55686934.4547565","55686056.3295499","55687826.5959106"
"29615","Bulgaria","2048","Europe and central Asia","31687093.0682572","55051442.2576329","55050579.1780191","55052320.128503"
"29616","Bulgaria","2049","Europe and central Asia","31207731.8793768","54401571.2638423","54400721.8950072","54402436.1585353"
"29617","Bulgaria","2050","Europe and central Asia","30746494.7640958","53760187.9396232","53759369.1716668","53761023.5106507"
"29618","Burundi","2020","Sub-Saharan Africa","30171104.9838151","32067788.6973338","32067788.6973338","32067788.6973338"
"29619","Burundi","2021","Sub-Saharan Africa","31403345.0637004","33381710.1209381","33381232.5044703","33382387.9600462"
"29620","Burundi","2022","Sub-Saharan Africa","32336942.2381077","34366612.5592763","34365844.340022","34367658.1463801"
"29622","Burundi","2023","Sub-Saharan Africa","33360107.2855688","35443710.4610926","35442708.411497","35445074.975647"
"29623","Burundi","2024","Sub-Saharan Africa","34432713.7044253","36570569.4149137","36569348.0603367","36572245.9139131"
"29624","Burundi","2025","Sub-Saharan Africa","35499675.9343536","37692368.129809","37690949.4701523","37694330.7497291"
"29625","Burundi","2026","Sub-Saharan Africa","36690851.0092705","38937726.3251892","38936124.999729","38939951.2479704"
"29626","Burundi","2027","Sub-Saharan Africa","37915019.2135892","40216344.3733084","40214611.380236","40218765.3962961"
"29627","Burundi","2028","Sub-Saharan Africa","39158774.7878718","41514049.7350889","41512229.2459916","41516604.4118429"
"29628","Burundi","2029","Sub-Saharan Africa","40439292.9551752","42847229.0221428","42845386.8590077","42849835.8133337"
"29629","Burundi","2030","Sub-Saharan Africa","41766200.7610429","44225857.2365828","44223965.260707","44228536.2653564"
"29630","Burundi","2031","Sub-Saharan Africa","43165563.7572226","45676369.1374","45674449.8620359","45679093.893585"
"29632","Burundi","2032","Sub-Saharan Africa","44583247.4911947","47145441.2988165","47143512.7357928","47148190.7646836"
"29633","Burundi","2033","Sub-Saharan Africa","46037938.2227995","48651835.032866","48649867.2750571","48654639.447217"
"29634","Burundi","2034","Sub-Saharan Africa","47530247.541091","50196417.4121253","50194442.3318906","50199237.8751137"
"29635","Burundi","2035","Sub-Saharan Africa","49136322.4901888","51854982.8050445","51852968.626291","51857858.4017616"
"29636","Burundi","2036","Sub-Saharan Africa","50754715.8159348","53526095.9517782","53524076.3536602","53528987.1156339"
"29637","Burundi","2037","Sub-Saharan Africa","52356726.8235808","55180555.6933719","55178497.0830924","55183501.6125508"
"29638","Burundi","2038","Sub-Saharan Africa","53980714.8648275","56857592.7564845","56855495.6300871","56860592.789144"
"29639","Burundi","2039","Sub-Saharan Africa","55615821.8854779","58545778.876872","58543642.2832047","58548834.2395444"
"29640","Burundi","2040","Sub-Saharan Africa","57317176.9805662","60300100.8036331","60297926.1333993","60303209.7035018"
"29642","Burundi","2041","Sub-Saharan Africa","59002485.6747897","62037896.4446068","62035690.3159139","62041050.7690957"
"29643","Burundi","2042","Sub-Saharan Africa","60641395.8275099","63728779.1490363","63726535.9138376","63731985.308529"
"29644","Burundi","2043","Sub-Saharan Africa","62260360.8095587","65398949.5845912","65396670.7555047","65402205.3891235"
"29645","Burundi","2044","Sub-Saharan Africa","63849677.5897567","67038961.1032646","67036647.6641667","67042265.113568"
"29646","Burundi","2045","Sub-Saharan Africa","65477340.5591039","68716732.5644358","68714384.9723471","68720083.9300907"
"29647","Burundi","2046","Sub-Saharan Africa","67035746.8925618","70324577.2755618","70322195.1255545","70327976.6984955"
"29648","Burundi","2047","Sub-Saharan Africa","68545376.2494593","71883052.7779498","71880638.8464517","71886496.3942839"
"29649","Burundi","2048","Sub-Saharan Africa","70038084.7628205","73423672.7300924","73421227.3643095","73427159.9172439"
"29650","Burundi","2049","Sub-Saharan Africa","71495662.7902819","74927916.0496156","74925439.5355262","74931446.2538942"
"29652","Burundi","2050","Sub-Saharan Africa","72974815.1761197","76452684.8242456","76450177.7942929","76456257.5501301"
"29653","Cambodia","2020","East Asia and Pacific","62902774.7912319","73728592.1679947","73728592.1679947","73728592.1679947"
"29654","Cambodia","2021","East Asia and Pacific","62431033.6837924","73290872.0103797","73287608.7953054","73296101.644712"
"29655","Cambodia","2022","East Asia and Pacific","63254741.68849","74453177.9948496","74447840.3993974","74461495.9791819"
"29656","Cambodia","2023","East Asia and Pacific","64043505.9755552","75582606.0828199","75575695.9909078","75593254.2852279"
"29657","Cambodia","2024","East Asia and Pacific","64894719.4366789","76786095.8382016","76777890.2526013","76798655.5546272"
"29658","Cambodia","2025","East Asia and Pacific","65660942.9154296","77909694.6235116","77900430.4521246","77923822.998274"
"29659","Cambodia","2026","East Asia and Pacific","66291438.6560514","78902277.9949848","78892142.6150501","78917705.1812621"
"29660","Cambodia","2027","East Asia and Pacific","66901748.5724691","79880307.7827931","79869468.0833962","79896784.9466985"
"29662","Cambodia","2028","East Asia and Pacific","67503367.4348536","80854706.7441404","80843330.493752","80871981.1537572"
"29663","Cambodia","2029","East Asia and Pacific","68120576.3492285","81851585.4570947","81839844.3746085","81869400.8321355"
"29664","Cambodia","2030","East Asia and Pacific","68683231.0290753","82800963.5521989","82788979.0570929","82819141.7385352"
"29665","Cambodia","2031","East Asia and Pacific","69161811.5271847","83672595.1859877","83660415.1669088","83691070.9124422"
"29666","Cambodia","2032","East Asia and Pacific","69639604.5013276","84550870.1473944","84538534.7498303","84569582.325919"
"29667","Cambodia","2033","East Asia and Pacific","70138908.2719302","85457685.8522675","85445224.40066","85476590.2120605"
"29668","Cambodia","2034","East Asia and Pacific","70635146.6082874","86368679.6604307","86356082.5381758","86387791.4212261"
"29669","Cambodia","2035","East Asia and Pacific","71114507.7926018","87271145.344991","87258407.4124201","87290474.996262"
"29670","Cambodia","2036","East Asia and Pacific","71530316.7770696","88117205.190601","88104333.0848831","88136744.2777476"
"29672","Cambodia","2037","East Asia and Pacific","71952108.5075203","88975949.9380303","88962943.7076883","88995698.6861157"
"29673","Cambodia","2038","East Asia and Pacific","72409809.7359347","89878459.4229292","89865314.8439763","89898425.0569451"
"29674","Cambodia","2039","East Asia and Pacific","72830072.4501222","90749606.7494202","90736393.8669826","90769591.2848707"
"29675","Cambodia","2040","East Asia and Pacific","73235305.6406917","91610667.8832498","91597387.4524977","91630892.2203833"
"29676","Cambodia","2041","East Asia and Pacific","73615709.1500557","92454069.3729209","92440639.1836863","92474523.4597434"
"29677","Cambodia","2042","East Asia and Pacific","74026851.0225532","93334604.1228073","93321015.8262856","93355299.8484305"
"29678","Cambodia","2043","East Asia and Pacific","74501648.5516065","94285443.31037","94271678.3000938","94306407.8750747"
"29679","Cambodia","2044","East Asia and Pacific","74836950.3679365","95102884.1843685","95088964.7717334","95124081.7814841"
"29680","Cambodia","2045","East Asia and Pacific","75107784.837317","95861268.4955956","95847226.372732","95882647.3094365"
"29682","Cambodia","2046","East Asia and Pacific","75306336.1317881","96553344.284152","96539216.9751186","96574843.131494"
"29683","Cambodia","2047","East Asia and Pacific","75488969.579361","97235331.1416732","97221123.6496285","97256939.4543695"
"29684","Cambodia","2048","East Asia and Pacific","75657557.1004813","97909838.5076755","97895557.1813358","97931542.8731985"
"29685","Cambodia","2049","East Asia and Pacific","75734952.0664757","98497811.8662614","98483466.4900502","98519600.7452434"
"29686","Cambodia","2050","East Asia and Pacific","75788823.6685342","99067959.9587811","99053555.4201102","99089826.1687196"
"29687","Cameroon","2020","Sub-Saharan Africa","78923090.1780504","85062712.3410682","85062712.3410682","85062712.3410682"
"29688","Cameroon","2021","Sub-Saharan Africa","80295493.5870195","86555510.7482968","86554177.2485109","86557370.1817026"
"29689","Cameroon","2022","Sub-Saharan Africa","81593819.1172817","87969005.5517017","87966912.1019247","87971739.537505"
"29690","Cameroon","2023","Sub-Saharan Africa","82963205.1729424","89456282.536604","89453654.2180952","89459672.0797289"
"29692","Cameroon","2024","Sub-Saharan Africa","84503480.2905538","91121663.6192146","91118536.3882919","91125708.5345517"
"29693","Cameroon","2025","Sub-Saharan Africa","86054166.122199","92797354.2723233","92793721.1624346","92802074.9140442"
"29694","Cameroon","2026","Sub-Saharan Africa","87565421.8344902","94431878.1517272","94427759.1207827","94437249.0688203"
"29695","Cameroon","2027","Sub-Saharan Africa","89021774.9140961","96010212.0576487","96005690.7283106","96016120.7495994"
"29696","Cameroon","2028","Sub-Saharan Africa","90448716.6067251","97557412.3863526","97552594.1764583","97563718.1367852"
"29697","Cameroon","2029","Sub-Saharan Africa","91880198.6870875","99107675.8602691","99102658.4899904","99114247.4152667"
"29698","Cameroon","2030","Sub-Saharan Africa","93449676.1089368","100798304.469621","100793155.525013","100805051.128614"
"29699","Cameroon","2031","Sub-Saharan Africa","95023298.2429359","102492048.073285","102486810.242167","102498911.872703"
"29700","Cameroon","2032","Sub-Saharan Africa","96549495.084744","104136713.964758","104131409.514169","104143664.376561"
"29702","Cameroon","2033","Sub-Saharan Africa","98063991.6624236","105768049.721475","105762685.608274","105775077.230298"
"29703","Cameroon","2034","Sub-Saharan Africa","99605941.93982","107426266.42533","107420844.238899","107433368.640965"
"29704","Cameroon","2035","Sub-Saharan Africa","101167706.402617","109102171.561805","109096691.324765","109109348.511247"
"29705","Cameroon","2036","Sub-Saharan Africa","102719609.820024","110766029.975586","110760493.39119","110773279.569219"
"29706","Cameroon","2037","Sub-Saharan Africa","104241553.006723","112398129.157977","112392538.587366","112405448.473557"
"29707","Cameroon","2038","Sub-Saharan Africa","105743520.800193","114008542.276739","114002899.106704","114015929.549551"
"29708","Cameroon","2039","Sub-Saharan Africa","107248371.846939","115619319.645561","115613623.999473","115626774.450645"
"29709","Cameroon","2040","Sub-Saharan Africa","108791059.4472","117267572.080228","117261823.60424","117275094.54012"
"29710","Cameroon","2041","Sub-Saharan Africa","110550779.767015","119141009.419325","119135206.522837","119148601.456796"
"29712","Cameroon","2042","Sub-Saharan Africa","112310095.265032","121011421.648186","121005566.461042","121019080.349506"
"29713","Cameroon","2043","Sub-Saharan Africa","114053747.232743","122863348.725619","122857442.793576","122871071.776018"
"29714","Cameroon","2044","Sub-Saharan Africa","116020127.735183","124944865.543944","124938902.581513","124952661.279601"
"29715","Cameroon","2045","Sub-Saharan Africa","117965193.146835","127002362.145643","126996342.998707","127010229.202894"
"29716","Cameroon","2046","Sub-Saharan Africa","119941875.970213","129089320.794946","129083245.676713","129097258.455474"
"29717","Cameroon","2047","Sub-Saharan Africa","121937595.776005","131192935.380114","131186805.504092","131200941.56668"
"29718","Cameroon","2048","Sub-Saharan Africa","123905919.912197","133265379.003006","133259196.285834","133273450.95002"
"29719","Cameroon","2049","Sub-Saharan Africa","125794435.042496","135255312.716908","135249079.284281","135263447.687181"
"29720","Cameroon","2050","Sub-Saharan Africa","127614009.198382","137173437.097503","137167154.722954","137181632.819933"
"29722","Canada","2020","North America","274982228.358939","406583405.229019","406583405.229019","406583405.229019"
"29723","Canada","2021","North America","281100281.693269","417811172.833284","417808198.858721","417814407.624326"
"29724","Canada","2022","North America","282871992.293851","422354611.645344","422351655.466246","422357396.465259"
"29725","Canada","2023","North America","285064212.077176","427569217.035697","427566450.93386","427571973.110828"
"29726","Canada","2024","North America","287311761.269416","432890338.966116","432887510.499613","432893359.321977"
"29727","Canada","2025","North America","289667320.251728","438363203.605998","438360172.377521","438366549.116635"
"29728","Canada","2026","North America","292118138.255866","443984023.229426","443980755.455616","443987650.053595"
"29729","Canada","2027","North America","294641984.801346","449717464.917756","449714004.99645","449721308.821416"
"29730","Canada","2028","North America","297205604.672929","455524496.05347","455520892.627966","455528499.989489"
"29732","Canada","2029","North America","299830792.212163","461444710.128933","461441000.919982","461448830.087545"
"29733","Canada","2030","North America","302541247.080727","467487935.904778","467484139.219638","467492150.23047"
"29734","Canada","2031","North America","305436535.003516","473787293.01633","473783415.539203","473791593.804069"
"29735","Canada","2032","North America","308452721.547579","480252779.276905","480248824.094023","480257163.004487"
"29736","Canada","2033","North America","311579339.507781","486859956.814381","486855927.33586","486864420.214661"
"29737","Canada","2034","North America","314724043.646158","493516836.875845","493512731.710843","493521381.588357"
"29738","Canada","2035","North America","317772423.456246","500099936.477862","500095753.072463","500104565.018516"
"29739","Canada","2036","North America","320679543.887565","506566988.109203","506562724.667573","506571701.36016"
"29740","Canada","2037","North America","323497951.67317","512972861.971384","512968515.780266","512977659.67043"
"29742","Canada","2038","North America","326345151.048528","519445340.556314","519440907.346764","519450227.001417"
"29743","Canada","2039","North America","329169206.203201","525915935.063925","525911411.308264","525920914.025708"
"29744","Canada","2040","North America","331858163.47754","532282867.508318","532278251.573698","532287940.476546"
"29745","Canada","2041","North America","334381740.014081","538507252.314249","538502544.431767","538512419.648331"
"29746","Canada","2042","North America","336715213.016612","544535343.613948","544530545.936245","544540605.147495"
"29747","Canada","2043","North America","338989969.435989","550524504.398856","550519613.088349","550529861.382422"
"29748","Canada","2044","North America","341146786.41205","556417929.312763","556412943.629739","556423382.918922"
"29749","Canada","2045","North America","343091872.482607","562127282.069792","562122202.584378","562132832.09722"
"29750","Canada","2046","North America","344868781.481433","567699070.384175","567693898.282104","567704716.432248"
"29752","Canada","2047","North America","346610611.770046","573265828.511227","573260564.524403","573271572.461437"
"29753","Canada","2048","North America","348333204.147599","578844586.839323","578839230.572732","578850429.261713"
"29754","Canada","2049","North America","349862364.966177","584170279.219028","584164830.945116","584176219.276654"
"29755","Canada","2050","North America","351110588.477501","589135365.8504","589129824.993434","589141401.712463"
"29756","Chile","2020","Latin America and Caribbean","100196261.954414","140844751.881246","140844751.881246","140844751.881246"
"29757","Chile","2021","Latin America and Caribbean","112511829.756819","158285018.230241","158283375.042992","158286845.265094"
"29758","Chile","2022","Latin America and Caribbean","114758552.530673","160987840.343516","160986016.496895","160989609.495778"
"29759","Chile","2023","Latin America and Caribbean","115873990.909798","162139618.115365","162137859.509605","162141309.708319"
"29760","Chile","2024","Latin America and Caribbean","116903744.273496","163215986.053023","163214248.95328","163217707.9068"
"29762","Chile","2025","Latin America and Caribbean","117857184.477379","164212454.82875","164210685.014088","164214287.243314"
"29763","Chile","2026","Latin America and Caribbean","118759572.008825","165163786.427357","165161949.317662","165165725.196242"
"29764","Chile","2027","Latin America and Caribbean","119648662.731886","166111851.781046","166109955.611597","166113868.846987"
"29765","Chile","2028","Latin America and Caribbean","120495023.240799","167025958.441149","167024020.939166","167028023.249011"
"29766","Chile","2029","Latin America and Caribbean","121281117.592764","167885844.973744","167883885.102376","167887936.917407"
"29767","Chile","2030","Latin America and Caribbean","122041272.528905","168739914.328195","168737944.192385","168742021.975399"
"29768","Chile","2031","Latin America and Caribbean","122804999.709848","169618643.595643","169616669.678501","169620759.912225"
"29769","Chile","2032","Latin America and Caribbean","123599956.781172","170546551.215295","170544578.87525","170548672.980729"
"29770","Chile","2033","Latin America and Caribbean","124381053.247379","171466715.740795","171464744.64133","171468838.665303"
"29772","Chile","2034","Latin America and Caribbean","125092939.299127","172305248.951481","172303274.59701","172307374.495429"
"29773","Chile","2035","Latin America and Caribbean","125730479.893034","173052445.181732","173050468.513326","173054574.081838"
"29774","Chile","2036","Latin America and Caribbean","126210703.533069","173584059.015189","173582081.068798","173586186.608233"
"29775","Chile","2037","Latin America and Caribbean","126602447.668812","173998775.533483","173996795.118449","174000902.517627"
"29776","Chile","2038","Latin America and Caribbean","126864741.187236","174234957.95853","174232975.549562","174237083.123938"
"29777","Chile","2039","Latin America and Caribbean","126990974.992539","174284558.392524","174282634.215612","174286619.477321"
"29778","Chile","2040","Latin America and Caribbean","127051625.871508","174247215.034955","174245289.393481","174249273.340687"
"29779","Chile","2041","Latin America and Caribbean","127047760.186214","174131336.200765","174129409.519301","174133390.550599"
"29780","Chile","2042","Latin America and Caribbean","126961261.943816","173917243.613766","173915316.26017","173919293.002992"
"29782","Chile","2043","Latin America and Caribbean","126767829.897759","173569756.596518","173567825.254714","173571795.255954"
"29783","Chile","2044","Latin America and Caribbean","126321564.046956","172882741.247565","172880809.14155","172884769.255337"
"29784","Chile","2045","Latin America and Caribbean","125805153.337798","172103182.920439","172101252.783999","172105200.641335"
"29785","Chile","2046","Latin America and Caribbean","125264412.070461","171292189.854868","171290263.450765","171294197.573459"
"29786","Chile","2047","Latin America and Caribbean","124558647.707742","170251032.570444","170249143.371955","170253021.012038"
"29787","Chile","2048","Latin America and Caribbean","123784734.909539","169114183.271782","169112394.940386","169116111.354824"
"29788","Chile","2049","Latin America and Caribbean","122887027.101522","167806808.34902","167805030.151062","167808727.438343"
"29789","Chile","2050","Latin America and Caribbean","121973200.352686","166477247.32998","166475479.470791","166479156.638374"
"29790","China","2020","East Asia and Pacific","7526015967.13253","9360255675.4489","9360255675.4489","9360255675.4489"
"29792","China","2021","East Asia and Pacific","7492325758.61094","9365574882.24719","9365299829.2363","9365822217.54769"
"29793","China","2022","East Asia and Pacific","7453089334.42292","9363399352.14842","9362989859.69108","9363730109.00536"
"29794","China","2023","East Asia and Pacific","7398398878.43148","9346204147.41567","9345719735.29341","9346580561.30304"
"29795","China","2024","East Asia and Pacific","7315885986.69011","9301442172.49263","9300906789.04823","9301856071.27314"
"29796","China","2025","East Asia and Pacific","7250911934.05545","9274516979.03703","9273937058.32591","9274966637.43718"
"29797","China","2026","East Asia and Pacific","7193640128.40331","9255271065.12823","9254665506.77545","9255747191.61347"
"29798","China","2027","East Asia and Pacific","7133869073.05933","9233390670.40135","9232767190.39416","9233885957.91145"
"29799","China","2028","East Asia and Pacific","7066861978.35403","9204486263.58417","9203844247.07569","9204996183.08627"
"29800","China","2029","East Asia and Pacific","6983606571.70085","9160246040.69674","9159598519.2455","9160759929.23567"
"29802","China","2030","East Asia and Pacific","6908987435.91636","9124873902.56571","9124227292.02687","9125386544.4734"
"29803","China","2031","East Asia and Pacific","6840187308.68839","9095531896.84129","9094891112.52313","9096039333.30833"
"29804","China","2032","East Asia and Pacific","6768509704.43761","9063541099.24212","9062910113.32566","9064040285.91302"
"29805","China","2033","East Asia and Pacific","6702249220.36629","9037216212.29297","9036595831.11892","9037706523.04333"
"29806","China","2034","East Asia and Pacific","6638049358.63151","9013166757.57912","9012559555.79791","9013646087.39429"
"29807","China","2035","East Asia and Pacific","6572389654.75226","8987799546.95891","8987204395.19791","8988268914.45873"
"29808","China","2036","East Asia and Pacific","6500362522.10205","8955943275.34916","8955382133.83673","8956391875.40661"
"29809","China","2037","East Asia and Pacific","6423659159.92795","8919685475.67615","8919136301.4414","8920124418.50557"
"29810","China","2038","East Asia and Pacific","6348777673.00247","8885877851.13912","8885339672.14429","8886308016.75769"
"29812","China","2039","East Asia and Pacific","6280178911.10551","8858899003.09429","8858371330.84284","8859320637.08538"
"29813","China","2040","East Asia and Pacific","6207636743.51138","8828217042.74243","8827699335.47953","8828630600.22798"
"29814","China","2041","East Asia and Pacific","6121375398.31112","8784020761.45466","8783512092.55567","8784426996.07968"
"29815","China","2042","East Asia and Pacific","6049419832.82296","8754336045.92204","8753837783.48926","8754734073.60019"
"29816","China","2043","East Asia and Pacific","5982574148.26072","8729943155.21776","8729455458.60799","8730332920.59988"
"29817","China","2044","East Asia and Pacific","5914033994.45848","8703815624.78125","8703337754.9956","8704197686.35856"
"29818","China","2045","East Asia and Pacific","5839182794.19592","8671429028.26894","8670961881.9376","8671802682.77617"
"29819","China","2046","East Asia and Pacific","5744250085.59939","8618699809.84282","8618244355.44759","8619064322.09564"
"29820","China","2047","East Asia and Pacific","5659636896.57308","8576025331.71027","8575581898.35461","8576380058.54747"
"29822","China","2048","East Asia and Pacific","5578699368.96884","8536635336.2443","8536204655.578","8536979529.69035"
"29823","China","2049","East Asia and Pacific","5502888347.60003","8501834665.02566","8501415122.75099","8502169652.11412"
"29824","China","2050","East Asia and Pacific","5425725306.56948","8465010318.03172","8464602341.76247","8465335692.95295"
"29825","Colombia","2020","Latin America and Caribbean","244489138.07601","293187910.728868","293187910.728868","293187910.728868"
"29826","Colombia","2021","Latin America and Caribbean","259564820.678603","311234165.457955","311231947.384928","311236635.828509"
"29827","Colombia","2022","Latin America and Caribbean","264092983.012626","316290996.188944","316288176.890827","316293787.177373"
"29828","Colombia","2023","Latin America and Caribbean","266371443.759987","318718511.168798","318715691.709144","318721278.256665"
"29829","Colombia","2024","Latin America and Caribbean","268765247.849575","321340570.535573","321337773.153651","321343458.222226"
"29830","Colombia","2025","Latin America and Caribbean","271091550.62294","323900601.277232","323897711.692033","323903675.651887"
"29832","Colombia","2026","Latin America and Caribbean","273431435.078336","326494107.55396","326491092.7547","326497373.991757"
"29833","Colombia","2027","Latin America and Caribbean","275785014.526694","329123065.420104","329119942.959399","329126475.484894"
"29834","Colombia","2028","Latin America and Caribbean","278098842.130465","331724935.24051","331721746.563922","331728429.542785"
"29835","Colombia","2029","Latin America and Caribbean","280268140.450264","334174834.735528","334171631.614522","334178356.75258"
"29836","Colombia","2030","Latin America and Caribbean","282261096.009377","336438912.311463","336435735.058883","336442413.454595"
"29837","Colombia","2031","Latin America and Caribbean","284075740.229366","338511502.35564","338508384.361021","338514942.478986"
"29838","Colombia","2032","Latin America and Caribbean","285689963.365487","340370736.454139","340367694.854553","340374095.013745"
"29839","Colombia","2033","Latin America and Caribbean","287104413.864478","342014269.224781","342011313.711372","342017534.303791"
"29840","Colombia","2034","Latin America and Caribbean","288316491.692557","343439431.295499","343436561.833013","343442602.506422"
"29842","Colombia","2035","Latin America and Caribbean","289319330.567327","344638613.993658","344635826.757012","344641693.898226"
"29843","Colombia","2036","Latin America and Caribbean","290127784.017463","345629869.628236","345627162.637904","345632860.659661"
"29844","Colombia","2037","Latin America and Caribbean","290733190.140432","346401997.668798","346399369.166802","346404902.07811"
"29845","Colombia","2038","Latin America and Caribbean","291141065.112162","346959226.610858","346956674.75204","346962046.488371"
"29846","Colombia","2039","Latin America and Caribbean","291364580.312394","347316156.29671","347313678.963876","347318893.554633"
"29847","Colombia","2040","Latin America and Caribbean","291407733.26599","347475888.583298","347473484.379751","347478545.018544"
"29848","Colombia","2041","Latin America and Caribbean","291271359.368258","347441409.220398","347439076.936697","347443986.436718"
"29849","Colombia","2042","Latin America and Caribbean","290952305.031003","347209215.088571","347206953.697924","347211714.534623"
"29850","Colombia","2043","Latin America and Caribbean","290448089.855076","346775662.351432","346773470.870837","346778085.332953"
"29852","Colombia","2044","Latin America and Caribbean","289787643.596116","346169591.325998","346167468.621279","346171939.487207"
"29853","Colombia","2045","Latin America and Caribbean","288974551.153578","345395585.502036","345393530.616012","345397856.02872"
"29854","Colombia","2046","Latin America and Caribbean","288023528.529255","344472109.798872","344470118.275737","344474304.459896"
"29855","Colombia","2047","Latin America and Caribbean","286944432.023397","343405990.263733","343404060.92581","343408111.625483"
"29856","Colombia","2048","Latin America and Caribbean","285743567.475851","342205897.798395","342204029.64813","342207948.484217"
"29857","Colombia","2049","Latin America and Caribbean","284451307.530547","340900386.255522","340898578.001656","340902368.329508"
"29858","Colombia","2050","Latin America and Caribbean","283085010.775515","339506701.161976","339504951.652048","339508616.236551"
"29859","Congo","2020","Sub-Saharan Africa","10051831.0553058","10640327.5920757","10640327.5920757","10640327.5920757"
"29860","Congo","2021","Sub-Saharan Africa","9819157.88462764","10393139.9364524","10392952.1370798","10393421.4762686"
"29862","Congo","2022","Sub-Saharan Africa","9574745.19117334","10132498.5430605","10132199.4016366","10132929.342762"
"29863","Congo","2023","Sub-Saharan Africa","9365809.34524514","9910825.50784846","9910451.35751991","9911362.49687299"
"29864","Congo","2024","Sub-Saharan Africa","9145200.15582249","9676572.40874415","9676144.29528421","9677189.8292372"
"29865","Congo","2025","Sub-Saharan Africa","8909584.31759221","9425955.45609583","9425486.68907236","9426634.65660219"
"29866","Congo","2026","Sub-Saharan Africa","8713055.7974911","9217665.70113454","9217168.94033993","9218387.18211672"
"29867","Congo","2027","Sub-Saharan Africa","8590613.43085399","9088989.36836229","9088473.6093435","9089739.74741309"
"29868","Congo","2028","Sub-Saharan Africa","8460025.3064192","8951395.64169876","8950869.74447353","8952161.09737226"
"29869","Congo","2029","Sub-Saharan Africa","8335873.95765816","8820065.01408697","8819535.71002256","8820836.06381257"
"29870","Congo","2030","Sub-Saharan Africa","8253724.03001546","8732826.48170875","8732296.16238699","8733599.45926441"
"29872","Congo","2031","Sub-Saharan Africa","8257925.12020464","8738139.89830905","8737609.39256783","8738913.87254917"
"29873","Congo","2032","Sub-Saharan Africa","8275506.24290766","8757549.69488946","8757021.54476688","8758320.3463406"
"29874","Congo","2033","Sub-Saharan Africa","8289874.94212633","8773439.62987459","8772914.01496322","8774206.67383671"
"29875","Congo","2034","Sub-Saharan Africa","8304049.32550613","8788798.13176164","8788275.05611159","8789561.58029366"
"29876","Congo","2035","Sub-Saharan Africa","8315733.7958596","8801321.55300448","8800800.97423806","8802081.45328735"
"29877","Congo","2036","Sub-Saharan Africa","8328124.28317718","8814162.19158322","8813644.27268209","8814918.3154256"
"29878","Congo","2037","Sub-Saharan Africa","8347956.30114779","8834586.03580648","8834070.45316025","8835338.87954675"
"29879","Congo","2038","Sub-Saharan Africa","8414423.35241851","8903860.94025331","8903347.32704091","8904611.08883352"
"29880","Congo","2039","Sub-Saharan Africa","8479415.22621149","8971389.8891484","8970878.19115136","8972137.37410604"
"29882","Congo","2040","Sub-Saharan Africa","8542586.44766111","9036799.09011526","9036288.84276455","9037544.62605395"
"29883","Congo","2041","Sub-Saharan Africa","8604807.9726011","9100972.79376728","9100463.97687383","9101716.36243787"
"29884","Congo","2042","Sub-Saharan Africa","8658251.39049009","9156005.84419737","9155498.60481717","9156747.23389864"
"29885","Congo","2043","Sub-Saharan Africa","8705310.83766227","9204278.33233838","9203772.72206792","9205017.49311278"
"29886","Congo","2044","Sub-Saharan Africa","8744965.19766995","9244763.65812971","9244259.84221274","9245500.3949882"
