"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper"
"887","Croatia",2038,"Europe and central Asia",22878549.0920623,22882748.8938119,22882447.3990938,22883077.1696267
"888","Croatia",2039,"Europe and central Asia",22701490.6450901,22705537.2563318,22705246.1271626,22705855.2691007
"889","Croatia",2040,"Europe and central Asia",22515537.2946035,22519433.5212467,22519152.4779218,22519741.4944645
"890","Croatia",2041,"Europe and central Asia",22306126.0682533,22309530.6251726,22309261.8932841,22309828.0174243
"891","Croatia",2042,"Europe and central Asia",22067445.0012649,22070718.269584,22070459.4699424,22071005.6133881
"892","Croatia",2043,"Europe and central Asia",21835253.8856205,21838398.3194207,21838149.3844102,21838675.6092803
"893","Croatia",2044,"Europe and central Asia",21607919.7179755,21610937.5252346,21610698.1530325,21611204.8972199
"894","Croatia",2045,"Europe and central Asia",21380735.8749168,21383626.5028776,21383396.658413,21383883.7236214
"895","Croatia",2046,"Europe and central Asia",21153485.498836,21156254.6053474,21156033.8600927,21156502.027031
"896","Croatia",2047,"Europe and central Asia",20934577.0010936,20937230.1846841,20937017.9554292,20937468.4986052
"897","Croatia",2048,"Europe and central Asia",20732379.2158285,20734919.4839228,20734715.5065276,20735148.8977602
"898","Croatia",2049,"Europe and central Asia",20529193.2710122,20531432.2341808,20531235.9640157,20531650.9906436
"899","Croatia",2050,"Europe and central Asia",20311999.0429082,20314145.2457635,20313956.5332603,20314355.5668493
"931","Cyprus",2020,"Europe and central Asia",9068380.10160992,9068380.10160992,9068380.10160992,9068380.10160992
"932","Cyprus",2021,"Europe and central Asia",9235235.08510769,9236390.08769626,9235998.24230496,9236930.6653482
"933","Cyprus",2022,"Europe and central Asia",9333678.89787615,9335395.91761138,9334872.21045827,9336037.12243598
"934","Cyprus",2023,"Europe and central Asia",9445103.41232392,9447091.68154604,9446525.18371276,9447763.13072645
"935","Cyprus",2024,"Europe and central Asia",9547542.10750864,9549664.55553858,9549079.8581483,9550360.41867078
"936","Cyprus",2025,"Europe and central Asia",9640786.19651642,9642982.60181487,9642382.61292905,9643704.80574514
"937","Cyprus",2026,"Europe and central Asia",9724677.13443683,9726920.0185446,9726305.78280907,9727664.82118373
"938","Cyprus",2027,"Europe and central Asia",9798815.89561958,9801088.11609189,9800462.94976561,9801848.98741229
"939","Cyprus",2028,"Europe and central Asia",9863103.94282456,9865392.35190151,9864760.49526138,9866162.81626281
"940","Cyprus",2029,"Europe and central Asia",9916837.00793948,9919130.81566667,9918496.03802692,9919905.68087433
"941","Cyprus",2030,"Europe and central Asia",9959914.95043401,9962206.53078097,9961571.53920507,9962982.15098766
"942","Cyprus",2031,"Europe and central Asia",9992102.17360483,9994386.4065801,9993752.9196026,9995160.56935842
"943","Cyprus",2032,"Europe and central Asia",10012791.2247162,10015064.1894231,10014433.4184947,10015835.4393878
"944","Cyprus",2033,"Europe and central Asia",10022600.5381492,10024858.8344619,10024231.8156382,10025626.0830217
"945","Cyprus",2034,"Europe and central Asia",10019309.1129888,10021550.1110143,10020927.4571013,10022312.6589315
"946","Cyprus",2035,"Europe and central Asia",10006536.1548459,10008757.4703333,10008139.7201792,10009514.7131098
"947","Cyprus",2036,"Europe and central Asia",9985860.79080512,9988060.28070151,9987447.91532169,9988811.67219738
"948","Cyprus",2037,"Europe and central Asia",9958359.92052839,9960535.37617119,9959928.90058264,9961280.31267879
"949","Cyprus",2038,"Europe and central Asia",9923643.62129029,9925755.81779906,9925165.37501877,9926482.91951048
"950","Cyprus",2039,"Europe and central Asia",9874239.7263614,9876206.4287522,9875649.75684328,9876903.12204538
"951","Cyprus",2040,"Europe and central Asia",9813499.03301443,9815440.39808612,9814890.18235856,9816128.96151769
"952","Cyprus",2041,"Europe and central Asia",9749365.96537436,9751279.06547105,9750735.9838435,9751958.08234958
"953","Cyprus",2042,"Europe and central Asia",9682993.47075118,9684811.33405062,9684292.25427317,9685468.32984066
"954","Cyprus",2043,"Europe and central Asia",9609108.33904807,9610892.32925946,9610382.25799045,9611537.15987986
"955","Cyprus",2044,"Europe and central Asia",9530911.00115233,9532657.31887966,9532157.42564341,9533288.57458677
"956","Cyprus",2045,"Europe and central Asia",9453977.50756481,9455683.21360927,9455194.40165852,9456299.83141724
"957","Cyprus",2046,"Europe and central Asia",9379315.6732163,9380978.39856454,9380501.40858207,9381579.52272483
"958","Cyprus",2047,"Europe and central Asia",9308645.23555572,9310263.22004052,9309798.62009033,9310848.21992953
"959","Cyprus",2048,"Europe and central Asia",9240032.58738187,9241604.36450619,9241152.64051224,9242172.71920118
"960","Cyprus",2049,"Europe and central Asia",9171522.07036186,9173046.46727149,9172607.99453922,9173598.33483596
"961","Cyprus",2050,"Europe and central Asia",9108021.11003966,9109497.89239442,9109072.78342473,9110033.15644553
"962","Czech Republic",2020,"Europe and central Asia",84286964.3155407,84286964.3155407,84286964.3155407,84286964.3155407
"963","Czech Republic",2021,"Europe and central Asia",84630958.5321029,84643636.8743752,84641993.6630723,84645504.7462679
"964","Czech Republic",2022,"Europe and central Asia",84706689.1243915,84726514.779327,84724489.4034655,84728569.0946362
"965","Czech Republic",2023,"Europe and central Asia",84787790.9937438,84811425.569119,84809469.0512652,84813405.1439702
"966","Czech Republic",2024,"Europe and central Asia",84732739.1973618,84756721.6380354,84754935.584729,84758657.3562133
"967","Czech Republic",2025,"Europe and central Asia",84580593.7891072,84605561.3231418,84603731.7182993,84607581.7370173
"968","Czech Republic",2026,"Europe and central Asia",84442630.4800171,84468123.7809719,84466234.9349163,84470226.2975391
"969","Czech Republic",2027,"Europe and central Asia",84323946.057216,84349624.4760054,84347690.2195775,84351786.195608
"970","Czech Republic",2028,"Europe and central Asia",84187583.1380952,84213171.7486564,84211213.423332,84215361.4228841
"971","Czech Republic",2029,"Europe and central Asia",83956760.544002,83982025.9488801,83980067.9790523,83984214.0515149
"972","Czech Republic",2030,"Europe and central Asia",83597415.4952978,83622200.4885658,83620260.9706724,83624367.2947656
"973","Czech Republic",2031,"Europe and central Asia",83221824.6260465,83246069.4148589,83244158.4366786,83248204.6904143
"974","Czech Republic",2032,"Europe and central Asia",82835936.9979765,82857115.6462187,82855414.6248694,82859037.3836549
"975","Czech Republic",2033,"Europe and central Asia",82413783.3924628,82434380.4631606,82432721.3781136,82436256.7500194
"976","Czech Republic",2034,"Europe and central Asia",81905122.2373831,81923862.9507205,81922242.0807459,81925697.9604426
"977","Czech Republic",2035,"Europe and central Asia",81298760.7987847,81317118.6710355,81315534.2828202,81318914.3371163
"978","Czech Republic",2036,"Europe and central Asia",80685030.1473683,80703012.2627082,80701463.9074662,80704769.0959131
"979","Czech Republic",2037,"Europe and central Asia",80087051.9950237,80104652.5124511,80103140.4528635,80106370.3145381
"980","Czech Republic",2038,"Europe and central Asia",79493481.9992738,79510664.8168265,79509191.7336548,79512340.9987418
"981","Czech Republic",2039,"Europe and central Asia",78823295.650416,78838579.457474,78837253.1444168,78840094.826737
"982","Czech Republic",2040,"Europe and central Asia",78120883.77367,78135669.6947525,78134389.4310507,78137134.4552467
"983","Czech Republic",2041,"Europe and central Asia",77510705.1913817,77524956.4286215,77523723.6651322,77526368.55147
"984","Czech Republic",2042,"Europe and central Asia",76947569.6826144,76959468.8155204,76958426.9975577,76960674.7025939
"985","Czech Republic",2043,"Europe and central Asia",76471492.0248329,76482967.7932611,76481966.3915268,76484127.853314
"986","Czech Republic",2044,"Europe and central Asia",76075474.3842992,76086562.2818029,76085598.2683054,76087679.8309759
"987","Czech Republic",2045,"Europe and central Asia",75769279.7693238,75780030.8699997,75779100.9284631,75781109.7605517
"988","Czech Republic",2046,"Europe and central Asia",75588944.0002912,75599430.065771,75598529.3400123,75600475.9968725
"989","Czech Republic",2047,"Europe and central Asia",75509486.5585171,75519756.2223494,75518880.9058676,75520773.7394502
"990","Czech Republic",2048,"Europe and central Asia",75508013.1396885,75518086.8499466,75517234.9789099,75519078.2913447
"991","Czech Republic",2049,"Europe and central Asia",75548592.3725458,75558483.7440864,75557653.7874113,75559450.9171726
"992","Czech Republic",2050,"Europe and central Asia",75645499.2224266,75655212.8137297,75654403.6374481,75656156.8113373
"993","Democratic Republic of the Congo",2020,"Sub-Saharan Africa",198392570.011737,198392570.011737,198392570.011737,198392570.011737
"994","Democratic Republic of the Congo",2021,"Sub-Saharan Africa",201120418.169176,201128361.261555,201124794.753995,201134039.383084
"995","Democratic Republic of the Congo",2022,"Sub-Saharan Africa",205620414.234774,205633680.058541,205627883.050444,205642573.073366
"996","Democratic Republic of the Congo",2023,"Sub-Saharan Africa",210406924.539473,210424125.770356,210416684.039638,210435502.972993
"997","Democratic Republic of the Congo",2024,"Sub-Saharan Africa",215334444.559112,215354718.394743,215345945.628083,215368205.435908
"998","Democratic Republic of the Congo",2025,"Sub-Saharan Africa",220434690.847317,220457466.67375,220447565.331304,220472785.045254
"999","Democratic Republic of the Congo",2026,"Sub-Saharan Africa",225770337.528414,225795147.904169,225784309.194753,225811998.788037
"1000","Democratic Republic of the Congo",2027,"Sub-Saharan Africa",231264121.979984,231290589.69939,231278976.086802,231308725.225569
"1001","Democratic Republic of the Congo",2028,"Sub-Saharan Africa",236842602.875336,236870397.567549,236858160.430416,236889581.107695
"1002","Democratic Republic of the Congo",2029,"Sub-Saharan Africa",242464948.406865,242493729.832198,242481035.543762,242513675.570375
"1003","Democratic Republic of the Congo",2030,"Sub-Saharan Africa",248182215.328476,248211770.602645,248198727.304775,248232282.451039
"1004","Democratic Republic of the Congo",2031,"Sub-Saharan Africa",254068003.131001,254098255.191893,254084903.582358,254119256.286356
"1005","Democratic Republic of the Congo",2032,"Sub-Saharan Africa",260077764.08986,260108680.890679,260095037.655522,260130140.381071
"1006","Democratic Republic of the Congo",2033,"Sub-Saharan Africa",266142963.639966,266174520.759801,266160598.412206,266196415.541879
"1007","Democratic Republic of the Congo",2034,"Sub-Saharan Africa",272236611.048619,272268795.797168,272254600.647909,272291113.839614
"1008","Democratic Republic of the Congo",2035,"Sub-Saharan Africa",278394849.83953,278427674.340621,278413200.975124,278450423.973818
"1009","Democratic Republic of the Congo",2036,"Sub-Saharan Africa",284647225.909038,284680725.234404,284665958.374569,284703929.453629
"1010","Democratic Republic of the Congo",2037,"Sub-Saharan Africa",290974413.153763,291008597.719636,290993532.725873,291032264.027342
"1011","Democratic Republic of the Congo",2038,"Sub-Saharan Africa",297347571.792968,297382439.899746,297367077.271738,297406568.097637
"1012","Democratic Republic of the Congo",2039,"Sub-Saharan Africa",303740446.154527,303775997.890635,303760337.402003,303800588.502214
"1013","Democratic Republic of the Congo",2040,"Sub-Saharan Africa",310128349.706074,310164597.174505,310148633.56203,310189658.379057
"1014","Democratic Republic of the Congo",2041,"Sub-Saharan Africa",316401967.726207,316438925.562311,316422652.896646,316464466.999037
"1015","Democratic Republic of the Congo",2042,"Sub-Saharan Africa",322741374.309554,322779060.554141,322762470.748509,322805094.850612
"1016","Democratic Republic of the Congo",2043,"Sub-Saharan Africa",329186439.736495,329224871.482973,329207956.700077,329251410.571354
"1017","Democratic Republic of the Congo",2044,"Sub-Saharan Africa",335685865.636188,335725057.394305,335707811.062657,335752111.581774
"1018","Democratic Republic of the Congo",2045,"Sub-Saharan Africa",342141824.07019,342181783.258879,342164202.103113,342209358.078792
"1019","Democratic Republic of the Congo",2046,"Sub-Saharan Africa",348425129.624993,348465854.007935,348447938.925506,348493948.589774
"1020","Democratic Republic of the Congo",2047,"Sub-Saharan Africa",354712277.977186,354753790.867519,354735531.672086,354782421.105301
"1021","Democratic Republic of the Congo",2048,"Sub-Saharan Africa",361005625.110426,361047951.151108,361029337.1838,361077133.752468
"1022","Democratic Republic of the Congo",2049,"Sub-Saharan Africa",367237662.906095,367280816.017156,367261841.297885,367310560.317281
"1023","Democratic Republic of the Congo",2050,"Sub-Saharan Africa",373351618.959733,373395606.466599,373376267.74447,373425917.457388
"1024","Denmark",2020,"Europe and central Asia",40797337.0803293,40797337.0803293,40797337.0803293,40797337.0803293
"1025","Denmark",2021,"Europe and central Asia",40613268.1846988,40618157.9151797,40617453.5500451,40618955.8282454
"1026","Denmark",2022,"Europe and central Asia",40608257.9273984,40615883.0175143,40615077.0922068,40616649.4282095
"1027","Denmark",2023,"Europe and central Asia",40635765.2740492,40644818.0476094,40644110.7356078,40645469.2205718
"1028","Denmark",2024,"Europe and central Asia",40657585.7628332,40667290.4511298,40666711.0153841,40667862.0775469
"1029","Denmark",2025,"Europe and central Asia",40698123.777219,40708105.0039004,40707591.4590241,40708670.4309519
"1030","Denmark",2026,"Europe and central Asia",40725648.7510266,40735734.1025445,40735230.1617438,40736320.7800877
"1031","Denmark",2027,"Europe and central Asia",40720480.2677193,40730569.7328379,40730055.5540569,40731178.2896035
"1032","Denmark",2028,"Europe and central Asia",40758692.3625886,40768737.378396,40768209.924166,40769359.5581255
"1033","Denmark",2029,"Europe and central Asia",40832118.6433133,40842075.9007822,40841541.5999426,40842703.4810956
"1034","Denmark",2030,"Europe and central Asia",40932939.4120248,40942787.9791729,40942251.368474,40943416.2332966
"1035","Denmark",2031,"Europe and central Asia",41030888.2422538,41040611.4442142,41040075.6119192,41041237.0787969
"1036","Denmark",2032,"Europe and central Asia",41100249.7841015,41109814.4995637,41109283.3666224,41110433.3081695
"1037","Denmark",2033,"Europe and central Asia",41196897.7953215,41206316.9340305,41205790.5886538,41206929.0636607
"1038","Denmark",2034,"Europe and central Asia",41338418.4618336,41347719.2354349,41347196.3066873,41348326.3023273
"1039","Denmark",2035,"Europe and central Asia",41502187.3355503,41511385.8905464,41510865.3346614,41511988.8935145
"1040","Denmark",2036,"Europe and central Asia",41663606.7433452,41672707.8600739,41672189.358523,41673307.1963622
"1041","Denmark",2037,"Europe and central Asia",41836235.9393644,41845239.6192453,41844723.4003918,41845834.9516502
"1042","Denmark",2038,"Europe and central Asia",42007230.0366099,42016140.8693596,42015626.7782694,42016732.466602
"1043","Denmark",2039,"Europe and central Asia",42178256.5555241,42187084.1069822,42186571.4495273,42187672.9272408
"1044","Denmark",2040,"Europe and central Asia",42346412.6299363,42355164.8260972,42354653.2136578,42355751.4933983
"1045","Denmark",2041,"Europe and central Asia",42508561.2247393,42517241.1250679,42516730.425662,42517825.8962743
"1046","Denmark",2042,"Europe and central Asia",42701390.7223394,42710015.5075156,42709504.6584545,42710599.8444847
"1047","Denmark",2043,"Europe and central Asia",42888395.733982,42896973.1139173,42896461.5426711,42897557.759752
"1048","Denmark",2044,"Europe and central Asia",43060348.9500219,43068878.2648699,43068365.9514788,43069463.3052232
"1049","Denmark",2045,"Europe and central Asia",43217106.0604205,43225590.9650175,43225077.5749347,43226176.7741306
"1050","Denmark",2046,"Europe and central Asia",43362987.2409034,43371430.2769774,43370915.5051372,43372017.174488
"1051","Denmark",2047,"Europe and central Asia",43514940.3040843,43523344.2855721,43522827.7974353,43523932.5853619
"1052","Denmark",2048,"Europe and central Asia",43643313.2766003,43651675.0673706,43651156.9802854,43652264.6434669
"1053","Denmark",2049,"Europe and central Asia",43754980.3498854,43763297.4632363,43762777.8035097,43763888.2231539
"1054","Denmark",2050,"Europe and central Asia",43826924.2472128,43834797.8780256,43834296.2290065,43835364.9054832
"1055","Dominican Republic",2020,"Latin America and Caribbean",45324609.423328,45324609.423328,45324609.423328,45324609.423328
"1056","Dominican Republic",2021,"Latin America and Caribbean",47797444.3663631,47799175.1389447,47798477.4637338,47800138.0914595
"1057","Dominican Republic",2022,"Latin America and Caribbean",48773279.6139186,48776056.8354116,48775004.797296,48777410.4851736
"1058","Dominican Republic",2023,"Latin America and Caribbean",49685837.4801205,49689287.0384859,49688024.1779973,49690887.4399642
"1059","Dominican Republic",2024,"Latin America and Caribbean",50592688.6431586,50596615.3450872,50595194.0363804,50598438.4920139
"1060","Dominican Republic",2025,"Latin America and Caribbean",51503094.8650791,51507388.3389945,51505829.9731604,51509425.6479806
"1061","Dominican Republic",2026,"Latin America and Caribbean",52404879.0965638,52409464.3476,52407785.7587204,52411697.2566078
"1062","Dominican Republic",2027,"Latin America and Caribbean",53279985.4186602,53284804.2658373,53283023.5583386,53287206.054901
"1063","Dominican Republic",2028,"Latin America and Caribbean",54138297.925632,54143304.9771156,54141440.0869029,54145847.5453433
"1064","Dominican Republic",2029,"Latin America and Caribbean",54987706.9777063,54992866.754758,54990933.996747,54995521.3163141
"1065","Dominican Republic",2030,"Latin America and Caribbean",55843060.1057353,55848349.8199884,55846360.6326091,55851094.7982676
"1066","Dominican Republic",2031,"Latin America and Caribbean",56692259.7413088,56697658.4064427,56695624.4475132,56700470.114934
"1067","Dominican Republic",2032,"Latin America and Caribbean",57511173.9002172,57516671.5785552,57514598.0869735,57519539.3934138
"1068","Dominican Republic",2033,"Latin America and Caribbean",58310007.8184713,58315598.7563669,58313489.0027578,58318515.822371
"1069","Dominican Republic",2034,"Latin America and Caribbean",59095599.1711909,59101283.3285238,59099137.4568824,59104249.2053301
"1070","Dominican Republic",2035,"Latin America and Caribbean",59876363.2054201,59882142.4038873,59879959.6856387,59885158.1265464
"1071","Dominican Republic",2036,"Latin America and Caribbean",60648096.9309081,60653971.9903587,60651751.7527503,60657037.2196965
"1072","Dominican Republic",2037,"Latin America and Caribbean",61391143.5943251,61397113.1671394,61394855.7551899,61400227.243009
"1073","Dominican Republic",2038,"Latin America and Caribbean",62113903.9844175,62119966.7419252,62117672.5993007,62123129.3734721
"1074","Dominican Republic",2039,"Latin America and Caribbean",62815673.8749182,62821828.4729346,62819498.0286128,62825039.4927219
"1075","Dominican Republic",2040,"Latin America and Caribbean",63499893.6299522,63506141.5895094,63503774.2373791,63509402.0097748
"1076","Dominican Republic",2041,"Latin America and Caribbean",64167510.269126,64173852.4912788,64171447.8826133,64177162.9605647
"1077","Dominican Republic",2042,"Latin America and Caribbean",64806019.1913047,64812453.38267,64810012.3132744,64815813.0614871
"1078","Dominican Republic",2043,"Latin America and Caribbean",65428975.594755,65435500.7466827,65433023.553381,65438909.3973634
"1079","Dominican Republic",2044,"Latin America and Caribbean",66032943.9913815,66039559.2783614,66037046.3248799,66043017.7732475
"1080","Dominican Republic",2045,"Latin America and Caribbean",66607161.855676,66613866.6344866,66611318.2562013,66617374.4596603
"1081","Dominican Republic",2046,"Latin America and Caribbean",67126072.1822544,67132638.6652663,67130111.8510102,67136140.0800752
"1082","Dominican Republic",2047,"Latin America and Caribbean",67524032.613756,67530684.5217786,67528123.7783823,67534232.9176261
"1083","Dominican Republic",2048,"Latin America and Caribbean",67903639.9690687,67910376.5108753,67907782.1513674,67913971.4654496
"1084","Dominican Republic",2049,"Latin America and Caribbean",68239216.0580901,68245855.1422236,68243283.3666512,68249435.1393731
"1085","Dominican Republic",2050,"Latin America and Caribbean",68502380.645354,68509102.2035908,68506497.6955328,68512727.3479039
"1086","Ecuador",2020,"Latin America and Caribbean",72042185.4806221,72042185.4806221,72042185.4806221,72042185.4806221
"1087","Ecuador",2021,"Latin America and Caribbean",77206633.7062798,77214350.0560278,77212951.7627736,77215998.3457898
"1088","Ecuador",2022,"Latin America and Caribbean",78768913.2220608,78781268.7090328,78779251.848562,78783544.6735394
"1089","Ecuador",2023,"Latin America and Caribbean",80145624.4937032,80161053.936364,80158668.9802222,80163752.0806471
"1090","Ecuador",2024,"Latin America and Caribbean",81486396.8449683,81503976.2730837,81501304.317961,81507030.8080497
"1091","Ecuador",2025,"Latin America and Caribbean",82801508.1685345,82820641.7220888,82817727.3018609,82823997.8519928
"1092","Ecuador",2026,"Latin America and Caribbean",84094860.2458862,84115110.4397586,84111999.1902973,84118703.5447461
"1093","Ecuador",2027,"Latin America and Caribbean",85370983.8144553,85392006.3090537,85388748.9757886,85395769.2468967
"1094","Ecuador",2028,"Latin America and Caribbean",86615701.138944,86637239.8723029,86633880.0945523,86641119.408094
"1095","Ecuador",2029,"Latin America and Caribbean",87822691.9114013,87844554.7722839,87841129.8749581,87848506.8679014
"1096","Ecuador",2030,"Latin America and Caribbean",88987709.6546957,89009764.9113376,89006302.0535802,89013758.3407937
"1097","Ecuador",2031,"Latin America and Caribbean",90109147.7379077,90131297.7328612,90127818.6450681,90135307.6574496
"1098","Ecuador",2032,"Latin America and Caribbean",91195937.3175213,91218141.0968133,91214654.6107933,91222157.4509014
"1099","Ecuador",2033,"Latin America and Caribbean",92229664.752734,92251893.455427,92248405.5024063,92255910.1055922
"1100","Ecuador",2034,"Latin America and Caribbean",93200414.0868152,93222654.5293946,93219167.2779516,93226671.3005542
"1101","Ecuador",2035,"Latin America and Caribbean",94110263.1182292,94132504.3377633,94129019.2590403,94136519.560172
"1102","Ecuador",2036,"Latin America and Caribbean",94965308.5976057,94987539.8629929,94984058.3865621,94991551.7276321
"1103","Ecuador",2037,"Latin America and Caribbean",95774386.9916949,95796598.8209233,95793122.1793069,95800606.1316784
"1104","Ecuador",2038,"Latin America and Caribbean",96523133.1865837,96545312.4764335,96541842.5159568,96549313.063835
"1105","Ecuador",2039,"Latin America and Caribbean",97191317.2440399,97213450.084825,97209988.8091942,97217441.4311404
"1106","Ecuador",2040,"Latin America and Caribbean",97784531.5804625,97806604.0040669,97803153.417181,97810583.6373563
"1107","Ecuador",2041,"Latin America and Caribbean",98311662.5953468,98333660.5630706,98330222.7029664,98337626.0106934
"1108","Ecuador",2042,"Latin America and Caribbean",98782992.14489,98804904.2876593,98801480.7967965,98808853.5519418
"1109","Ecuador",2043,"Latin America and Caribbean",99202743.9214256,99224558.785167,99221151.3099662,99228489.953316
"1110","Ecuador",2044,"Latin America and Caribbean",99571353.8260702,99593058.8632298,99589669.1956035,99596969.9605123
"1111","Ecuador",2045,"Latin America and Caribbean",99875929.2913011,99897512.6337881,99894142.5249788,99901401.6173473
"1112","Ecuador",2046,"Latin America and Caribbean",100127463.002139,100148915.087466,100145565.948382,100152780.291205
"1113","Ecuador",2047,"Latin America and Caribbean",100334561.371603,100355875.750608,100352548.519989,100359716.041372
"1114","Ecuador",2048,"Latin America and Caribbean",100503544.333281,100524714.513553,100521410.019423,100528528.90068
"1115","Ecuador",2049,"Latin America and Caribbean",100650734.420586,100671751.784416,100668470.986699,100675539.004476
"1116","Ecuador",2050,"Latin America and Caribbean",100749851.840793,100770708.812925,100767452.639512,100774467.625802
"1117","Egypt",2020,"Middle East and north Africa",286736936.17148,286736936.17148,286736936.17148,286736936.17148
"1118","Egypt",2021,"Middle East and north Africa",305988598.235184,306004623.7756,305998517.062406,306011769.393287
"1119","Egypt",2022,"Middle East and north Africa",310081977.736272,310108509.174789,310098679.577319,310119427.895178
"1120","Egypt",2023,"Middle East and north Africa",314084157.604606,314118762.139782,314105838.52119,314133165.726046
"1121","Egypt",2024,"Middle East and north Africa",317981938.291597,318023383.482845,318007597.542635,318041157.036973
"1122","Egypt",2025,"Middle East and north Africa",321709775.057025,321757197.072184,321738777.030693,321778116.148304
"1123","Egypt",2026,"Middle East and north Africa",325317637.657481,325370023.1127,325349368.793014,325393617.960646
"1124","Egypt",2027,"Middle East and north Africa",328800706.187649,328856912.7161,328834528.767088,328882580.763549
"1125","Egypt",2028,"Middle East and north Africa",332221438.059268,332280293.864705,332256720.206741,332307394.952519
"1126","Egypt",2029,"Middle East and north Africa",335570744.618874,335631150.003725,335606893.535736,335659080.181436
"1127","Egypt",2030,"Middle East and north Africa",338789727.120192,338850932.441526,338826336.520064,338879279.898375
"1128","Egypt",2031,"Middle East and north Africa",342074000.694894,342135532.197801,342110812.8477,342164042.889572
"1129","Egypt",2032,"Middle East and north Africa",345284620.311395,345346176.501827,345321467.015198,345374687.813409
"1130","Egypt",2033,"Middle East and north Africa",348576409.687658,348637929.954128,348613256.587063,348666409.645106
"1131","Egypt",2034,"Middle East and north Africa",351934846.091527,351996305.505882,351971677.662419,352024743.524049
"1132","Egypt",2035,"Middle East and north Africa",355331164.133887,355392535.397645,355367964.803277,355420923.05192
"1133","Egypt",2036,"Middle East and north Africa",359017783.783897,359079072.458272,359054554.685608,359107417.197424
"1134","Egypt",2037,"Middle East and north Africa",362566166.22328,362627349.671793,362602892.804305,362655642.542229
"1135","Egypt",2038,"Middle East and north Africa",366239333.063336,366300414.672806,366276015.711516,366328660.688387
"1136","Egypt",2039,"Middle East and north Africa",370059312.77072,370120296.648118,370095951.918887,370148500.193881
"1137","Egypt",2040,"Middle East and north Africa",373966459.518755,374027335.059815,374003046.068109,374055495.125856
"1138","Egypt",2041,"Middle East and north Africa",378041354.802887,378102147.612356,378077901.835372,378130280.014484
"1139","Egypt",2042,"Middle East and north Africa",381653738.031865,381714412.707873,381690224.806435,381742499.349941
"1140","Egypt",2043,"Middle East and north Africa",385213713.93585,385274277.244253,385250143.976773,385302323.074653
"1141","Egypt",2044,"Middle East and north Africa",388689135.050838,388749594.148238,388725507.746119,388777595.947353
"1142","Egypt",2045,"Middle East and north Africa",392093064.522472,392153428.608427,392129382.23893,392181382.983613
"1143","Egypt",2046,"Middle East and north Africa",395663247.602202,395723563.868664,395699540.469964,395751487.972819
"1144","Egypt",2047,"Middle East and north Africa",398782848.680869,398843069.982831,398819088.786286,398870937.824397
"1145","Egypt",2048,"Middle East and north Africa",401708162.891899,401768297.104455,401744355.33379,401796108.814475
"1146","Egypt",2049,"Middle East and north Africa",404475091.476282,404535148.839833,404511242.650388,404562905.852638
"1147","Egypt",2050,"Middle East and north Africa",407138770.594108,407198762.261049,407174887.62176,407226464.728434
"1148","El Salvador",2020,"Latin America and Caribbean",23993495.7564461,23993495.7564461,23993495.7564461,23993495.7564461
"1149","El Salvador",2021,"Latin America and Caribbean",24656464.9602553,24658260.7781478,24657661.0383231,24659151.6445287
"1150","El Salvador",2022,"Latin America and Caribbean",24999119.477327,25001954.4941949,25001057.2020686,25003237.9313154
"1151","El Salvador",2023,"Latin America and Caribbean",25366229.4081645,25369702.6965269,25368632.6869322,25371221.8437519
"1152","El Salvador",2024,"Latin America and Caribbean",25738287.5308874,25742173.6499788,25740989.6137406,25743870.8950354
"1153","El Salvador",2025,"Latin America and Caribbean",26111127.04433,26115288.3338387,26114022.4252702,26117129.1837859
"1154","El Salvador",2026,"Latin America and Caribbean",26475301.6750334,26479647.4280382,26478321.3042104,26481602.1758969
"1155","El Salvador",2027,"Latin America and Caribbean",26832790.1964455,26837257.9129452,26835888.5976495,26839297.6543411
"1156","El Salvador",2028,"Latin America and Caribbean",27190969.8235156,27195517.4574833,27194118.1584952,27197617.7263656
"1157","El Salvador",2029,"Latin America and Caribbean",27544655.9312439,27549252.69257,27547835.0534732,27551388.734425
"1158","El Salvador",2030,"Latin America and Caribbean",27892142.1671432,27896771.1279076,27895341.8598573,27898929.2768495
"1159","El Salvador",2031,"Latin America and Caribbean",28216988.6678195,28221636.7461539,28220201.2379804,28223805.5481599
"1160","El Salvador",2032,"Latin America and Caribbean",28515101.7369553,28519761.472998,28518322.6950329,28521934.6511527
"1161","El Salvador",2033,"Latin America and Caribbean",28790108.7302971,28794776.5435179,28793335.9611145,28796950.5102558
"1162","El Salvador",2034,"Latin America and Caribbean",29033054.3052029,29037729.0851273,29036287.0038913,29039902.8631788
"1163","El Salvador",2035,"Latin America and Caribbean",29250892.7625232,29255574.0880425,29254130.5272308,29257747.2123009
"1164","El Salvador",2036,"Latin America and Caribbean",29430602.2477132,29435287.6604814,29433843.2868672,29437458.6175227
"1165","El Salvador",2037,"Latin America and Caribbean",29569523.3456441,29574210.7952762,29572766.3606903,29576378.1591995
"1166","El Salvador",2038,"Latin America and Caribbean",29671882.2523999,29676571.0164551,29675126.7560892,29678735.4313359
"1167","El Salvador",2039,"Latin America and Caribbean",29731565.4906703,29736254.9325586,29734811.0505116,29738416.3238464
"1168","El Salvador",2040,"Latin America and Caribbean",29758786.077913,29763475.2183236,29762032.0687278,29765632.2537172
