"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper","sav_rate","gdp_sq","cs_sq","capital_share","tech_level","tc_share","he_pc","pop","tc"
"1141","Estonia",2044,"Europe and central Asia",8871275.68161818,8873354.67659451,8873129.914341,8873615.36867584,27.3270973852033,109968955000.087,355171499465.623,0.58835,158.010025482219,3.14726731502818,4240.61223054203,1210964,161619375.973806
"1142","Estonia",2045,"Europe and central Asia",8781044.15225217,8783078.33082261,8782857.84031,8783334.15042495,27.3270973852033,114492115891.242,367464247918.706,0.58835,163.199718557689,3.10452328527055,4302.77310373443,1205123,160981044.87887
"1143","Estonia",2046,"Europe and central Asia",8694934.45919113,8696821.36138353,8696607.54544399,8697070.00378806,27.3270973852033,119201320056.585,380378407530.75,0.58835,168.487572311624,3.06235977565852,4365.8451600169,1199238,160335585.468302
"1144","Estonia",2047,"Europe and central Asia",8610062.717452,8611908.13153536,8611699.01028401,8612151.42238401,27.3270973852033,124104219689.064,393933747970.523,0.58835,173.90802679821,3.02076890196494,4429.84175593645,1193265,159677092.678091
"1145","Estonia",2048,"Europe and central Asia",8520647.65224482,8522454.68126761,8522250.06451009,8522692.83468195,27.3270973852033,129208781725.908,408151141545.574,0.58835,179.537015921477,2.97974288704084,4494.77644382654,1187226,159008480.298708
"1146","Estonia",2049,"Europe and central Asia",8433693.71704104,8435456.50925719,8435257.06185476,8435688.80909296,27.3270973852033,134523300794.457,423052594080.769,0.58835,185.297554851388,2.93927405936118,4560.66297467711,1181095,158326237.994703
"1147","Estonia",2050,"Europe and central Asia",8347892.17692352,8349610.90096639,8349416.56459068,8349837.39785809,27.3270973852033,140056412690.465,438661277790.622,0.58835,191.210062669974,2.89935485159029,4627.51530104649,1174868,157629794.844245
"1148","Eswatini",2020,"Sub-Saharan Africa",2929367.55242475,2929367.55242475,2929367.55242475,2929367.55242475,16.4768934088709,9788113353,28992629083.6786,0.516049904761905,38.9310280204004,0.494807107542191,576.9253019,1174222,3352013.26260084
"1149","Eswatini",2021,"Sub-Saharan Africa",2991259.34754936,2991387.43326419,2991327.01436704,2991479.8653859,16.4768934088709,10559710328.617,29155774633.4079,0.516049904761905,41.4365577425427,0.499956799158605,590.426214388396,1187088,3504136.58047066
"1150","Eswatini",2022,"Sub-Saharan Africa",3045471.54512391,3045679.01113433,3045584.05644848,3045817.44910795,16.4768934088709,10935952807.6256,29437898116.8693,0.516049904761905,42.3193388875277,0.505160086051522,604.243068364225,1197454,3655102.36775963
"1151","Eswatini",2023,"Sub-Saharan Africa",3083684.59683453,3083945.96340734,3083827.78321412,3084116.62413807,16.4768934088709,11270921042.1232,29767908498.3827,0.516049904761905,43.1026507002866,0.510417526012335,618.383257329484,1205887,3806185.18111565
"1152","Eswatini",2024,"Sub-Saharan Africa",3125459.26624112,3125759.36881371,3125624.28234903,3125954.13934367,16.4768934088709,11639592869.411,30136610719.7722,0.516049904761905,43.9419557787867,0.515729682637635,632.854347805148,1215756,3968005.97538111
"1153","Eswatini",2025,"Sub-Saharan Africa",3176271.88023485,3176600.89677586,3176453.10483344,3176814.07782097,16.4768934088709,12000420248.3627,30547623494.103,0.516049904761905,44.6351126716887,0.521097125389634,647.664083380066,1228394,4145779.28840321
"1154","Eswatini",2026,"Sub-Saharan Africa",3225754.5904535,3226103.62492511,3225947.05682334,3226329.73722984,16.4768934088709,12343272254.8584,30997538772.3371,0.516049904761905,45.2244121166601,0.526520429657204,662.820388854613,1241321,4332067.23924052
"1155","Eswatini",2027,"Sub-Saharan Africa",3275687.19673064,3276050.17855682,3275887.55020618,3276285.33506474,16.4768934088709,12687279252.6013,31481449646.32,0.516049904761905,45.7733524345004,0.532000176817554,678.331374481314,1254456,4526985.61420343
"1156","Eswatini",2028,"Sub-Saharan Africa",3327396.5136532,3327769.15943716,3327602.35473655,3328010.62503568,16.4768934088709,12945912594.1481,31997846642.9409,0.516049904761905,45.9670937122644,0.537536954298575,694.205340304697,1268104,4732069.8754015
"1157","Eswatini",2029,"Sub-Saharan Africa",3382977.47572092,3383357.05682336,3383187.24297663,3383603.13848092,16.4768934088709,13209818240.6571,32531038529.7372,0.516049904761905,46.1344212323666,0.543131355641785,710.450780602713,1282272,4947878.54662631
"1158","Eswatini",2030,"Sub-Saharan Africa",3443292.58918113,3443677.8376219,3443505.51568365,3443927.84188998,16.4768934088709,13479103669.3755,33081054274.269,0.516049904761905,46.2705664577868,0.548783980565977,727.076388432083,1297652,5177733.66515474
"1159","Eswatini",2031,"Sub-Saharan Africa",3507525.21599222,3507915.01696855,3507740.63939512,3508168.31830446,16.4768934088709,13753878548.5011,33647939104.6298,0.516049904761905,46.3826535245788,0.554495435031498,744.09106028002,1314318,5422811.61611929
"1160","Eswatini",2032,"Sub-Saharan Africa",3576031.29544408,3576425.56960083,3576249.15189688,3576682.14577289,16.4768934088709,14034254781.8451,34231754057.4203,0.516049904761905,46.4696329632656,0.560266331305211,761.503900824809,1332189,5683717.71628304
"1161","Eswatini",2033,"Sub-Saharan Africa",3648249.51081184,3648648.4048263,3648469.87993128,3648908.34908521,16.4768934088709,14320346554.4057,34832575555.6833,0.516049904761905,46.536691124097,0.566097288026128,779.324227807781,1350817,5959444.36616432
"1162","Eswatini",2034,"Sub-Saharan Africa",3722803.14379428,3723206.71641615,3723026.06398651,3723470.03499552,16.4768934088709,14612270378.8707,35450495015.4495,0.516049904761905,46.5940118793265,0.571988930271738,797.561577019315,1369615,6248134.23161806
"1163","Eswatini",2035,"Sub-Saharan Africa",3796654.96698955,3797063.20743767,3796880.44670836,3797329.82827002,16.4768934088709,14910145143.0679,36085618479.6195,0.516049904761905,46.6616052365958,0.577941889624996,816.225707401504,1388366,6549353.19998357
"1164","Eswatini",2036,"Sub-Saharan Africa",3870299.01100586,3870711.48712375,3870526.85206399,3870980.95992805,16.4768934088709,15214092158.3832,36738066277.9698,0.516049904761905,46.7360575779303,0.583956804242049,835.32660627024,1407045,6863490.31042265
"1165","Eswatini",2037,"Sub-Saharan Africa",3942614.04219745,3943030.59265987,3942844.16718447,3943302.77844088,16.4768934088709,15524235209.1651,37407972712.1355,0.516049904761905,46.8240909181232,0.590034318920627,854.874494659504,1425642,7191013.66758446
"1166","Eswatini",2038,"Sub-Saharan Africa",4013548.4500874,4013968.95499543,4013780.80058487,4014243.75459568,16.4768934088709,15840700603.1369,38095485764.4853,0.516049904761905,46.9255510590739,0.596175085169187,874.879832790714,1444205,7532706.95165471
"1167","Eswatini",2039,"Sub-Saharan Africa",4084037.16096389,4084461.67252302,4084271.78412355,4084739.06325293,16.4768934088709,16163617222.8363,38800766829.8582,0.516049904761905,47.0344509733781,0.602379761276731,895.353325670071,1462581,7888324.18527146
"1168","Eswatini",2040,"Sub-Saharan Africa",4151945.10530023,4152373.49030866,4152181.94007248,4152653.34597802,16.4768934088709,16493116578.1034,39523990469.1899,0.516049904761905,47.1631531619881,0.608649012383396,916.305928816884,1480778,8258427.71318385
"1169","Eswatini",2041,"Sub-Saharan Africa",4220486.58250237,4220918.66584498,4220725.56895795,4221200.75912132,16.4768934088709,16829332859.6392,40265344184.1053,0.516049904761905,47.2924302610204,0.614983510551739,937.748854125956,1498764,8643373.22187622
"1170","Eswatini",2042,"Sub-Saharan Africa",4286299.22782553,4286734.75560135,4286540.23424874,4287018.89956326,16.4768934088709,17172402993.6555,41025028211.6069,0.516049904761905,47.4416206129763,0.621383934838796,959.693575867148,1516460,9043229.81902742
"1171","Eswatini",2043,"Sub-Saharan Africa",4349087.51100527,4349526.33408461,4349330.46245263,4349812.41468997,16.4768934088709,17522466697.6389,41803255338.0329,0.516049904761905,47.6118296617246,0.627850971368868,982.151836825348,1533907,9458760.58672789
"1172","Eswatini",2044,"Sub-Saharan Africa",4409722.96424753,4410165.08147122,4409967.86798598,4410453.08619998,16.4768934088709,17879666537.2518,42600250731.5061,0.516049904761905,47.797652568099,0.634385313407074,1005.13565458412,1551055,9890198.24416059
