"","location","region","gdp_sq","gdp_sq002","gdp_sq003","gdp_sq005","gdp_dif","gdp_dif_lower","gdp_dif_upper","gdp_dif002","gdp_dif002_lower","gdp_dif002_upper","gdp_dif003","gdp_dif003_lower","gdp_dif003_upper","gdp_dif005","gdp_dif005_lower","gdp_dif005_upper","gdp_dif_prop","gdp_dif_prop_lower","gdp_dif_prop_upper","gdp_dif_prop002","gdp_dif_prop002_lower","gdp_dif_prop002_upper","gdp_dif_prop003","gdp_dif_prop003_lower","gdp_dif_prop003_upper","gdp_dif_prop005","gdp_dif_prop005_lower","gdp_dif_prop005_upper","pop","gdp_dif_perc","gdp_dif_perc_lower","gdp_dif_perc_upper","gdp_dif_perc002","gdp_dif_perc002_lower","gdp_dif_perc002_upper","gdp_dif_perc003","gdp_dif_perc003_lower","gdp_dif_perc003_upper","gdp_dif_perc005","gdp_dif_perc005_lower","gdp_dif_perc005_upper"
"77","Mongolia","East Asia and Pacific",2561845436262.48,1758323324464.61,1477007344095.15,1070997641770.77,1755869203.34898,1565874981.03719,2004702574.84831,1147576505.54998,1021656644.31218,1312360886.38435,937831285.878652,834132496.208111,1073459058.48566,640025620.359494,568068792.282947,733996461.632753,0.000685392326365578,0.000611229295441676,0.000782522843287925,0.000652653860403862,0.000581040261536235,0.00074637062940853,0.000634953705293314,0.000564744988941894,0.000726779770444057,0.000597597600029526,0.000530410871254311,0.00068533900823458,3908000.64516129,449.30115493277,400.684422346753,512.973962102704,293.647982625299,261.426938497861,335.813886829639,239.977259737619,213.442261643661,274.682415883111,163.773161386743,145.360465328045,187.818920281284
"78","Morocco","Middle East and north Africa",14463330035870.2,10220366901823.4,8711985137361.16,6501969433191.12,6919984598.46887,6176835107.55615,8028442283.32404,4568650735.87433,4057832608.68889,5330292042.24339,3753686785.61916,3325064871.49651,4392633145.06235,2590524613.9537,2281655452.10749,3050727695.38558,0.00047845030026327,0.000427068668988201,0.000555089475481294,0.000447014356701739,0.000397033946791571,0.000521536271001428,0.000430864691162242,0.000381665581273439,0.000504205766631148,0.000398421530671867,0.000350917591285518,0.000469200559420087,41268723.8064516,167.681090186439,149.673518777203,194.540599825114,110.704919233778,98.3270679200049,129.160573688739,90.9571811142932,80.5710612009935,106.439762122609,62.7721037874382,55.2877637507849,73.9234803986998
"79","Mozambique","Sub-Saharan Africa",2342768448605.29,1637894988412.56,1388281424163.08,1024021383173.56,1090049558.78534,980056048.876617,1244525041.42612,694990777.314871,621535350.479571,798112857.934756,560637855.123608,499918074.122508,645859648.227592,372439105.909801,330001732.662341,431964475.488999,0.000465282669925948,0.000418332443165721,0.000531219823353442,0.000424319496812462,0.000379472038730615,0.000487279626338123,0.000403835883247942,0.000360098511311481,0.000465222423196324,0.000363702469528097,0.000322260587605727,0.000421831499407065,46029874.8064516,23.681349631491,21.2917383112076,27.0373327465945,15.098689280325,13.5028685846535,17.3390186545302,12.179869214961,10.8607306933722,14.0313144657319,8.09124742302361,7.16929459508518,9.38443733130585
"80","Namibia","Sub-Saharan Africa",827527671716.347,609798559284.901,530457786098.105,411404207510.699,180002492.475193,157430653.721004,211861317.589699,121640911.707323,105588334.4915,144293559.915984,101155674.265416,87455753.5909451,120486612.553632,71549882.2082277,61344108.0640415,85948316.5196009,0.000217518396819113,0.000190242162409485,0.000256017200186532,0.000199477204160615,0.000173152810684436,0.000236624960356079,0.000190695050419541,0.000164868451143388,0.000227137042213852,0.000173916262648741,0.00014910909257642,0.000208914529677886,3107737.03225806,57.9207605427299,50.6576496295814,68.1722151490282,39.1413142246915,33.9759552997894,46.4304278059014,32.5496247640737,28.1412978907679,38.7698866741268,23.0231456090222,19.739156636258,27.65623848719
"81","Nepal","South Asia",8334739031282.01,5660626812216.26,4729191334362.31,3391751648014.49,6399510641.76292,5422696996.20598,7659468919.01607,4152780476.10435,3509746566.68913,4982246979.24582,3381383250.27845,2853552908.67082,4062227223.48472,2290621637.62508,1926619731.04709,2760064406.83588,0.000767811759641691,0.00065061389155119,0.00091898125307445,0.000733625553117579,0.000620027902054011,0.000880158177623294,0.000715002420331213,0.000603391300313206,0.000858968676942414,0.000675350637469579,0.000568030897007132,0.00081375781403441,33989495.3870968,188.279071780287,159.540379592236,225.348120993988,122.17835036412,103.259743244718,146.581963706857,99.4831847830875,83.9539650757538,119.514196289799,67.3920460288638,56.682798879635,81.2034534612027
"82","Netherlands","Europe and central Asia",42911250580693.2,30636369692311.3,26251719215303.1,19796875412454.3,94965355075.6998,94526501299.0507,95500165351.9602,62092038492.1405,61788499877.4436,62459933192.7428,50754603509.3587,50498708417.754,51063827155.9138,34653518533.8631,34466777646.8362,34877732669.2394,0.00221306426148361,0.0022028372517668,0.00222552743300677,0.00202674269555258,0.00201683490890079,0.00203875112554273,0.00193338208035426,0.00192363433433024,0.00194516125733003,0.00175045393840598,0.00174102109190186,0.00176177967192225,17912352.8387097,5301.66840340895,5277.16834020671,5331.52546803223,3466.43676859445,3449.49099840836,3486.97537141871,2833.49730581875,2819.21134942268,2850.76045652482,1934.61567254162,1924.19041525083,1947.13296367557
"83","New Zealand","East Asia and Pacific",10704178927513.1,7545701556248.74,6425271596530.15,4786994036552.94,19085442008.452,19019118674.2111,19150260452.3661,12705238945.2711,12658156429.1362,12750913137.4919,10482119100.559,10441889514.8014,10521001163.0713,7293110563.46623,7262942688.98077,7322058741.04179,0.0017829898152577,0.00177679379268652,0.00178904524878073,0.00168377172759366,0.00167753208032111,0.00168982473563808,0.00163138926395262,0.00162512811449719,0.00163744069102899,0.00152352614349984,0.00151722409376777,0.00152957339932563,5586107.83870968,3416.59032720365,3404.71742103072,3428.19383465207,2274.43495759757,2266.00645648475,2282.61134687246,1876.46200238416,1869.26028216694,1883.42249502679,1305.57998055957,1300.17946281868,1310.76215362378
"84","Nicaragua","Latin America and Caribbean",1526517408199.77,1110399780423.22,959877610443.836,735609028397.139,808585690.247383,777147076.582283,856888319.549583,539644573.531557,517290132.734173,573867690.26373,445850353.090266,426772920.183109,475002796.393742,311162746.927741,296950507.537298,332799623.186718,0.000529693068617509,0.000509098076712257,0.000561335439050195,0.00048599124661739,0.000465859361514834,0.0005168117829103,0.000464486668132732,0.000444611808359374,0.000494857668546,0.000423000173890948,0.000403679802821807,0.000452413728406616,8000911.09677419,101.061701657126,97.1323224545781,107.098842767427,67.4478902470409,64.6539033464244,71.7252926976157,55.7249477837623,53.3405402236222,59.3685882330643,38.8909141926593,37.1145865696499,41.5952157399794
"85","Niger","Sub-Saharan Africa",2605014234359.66,1761162656360.4,1467583528768.63,1046568568605.79,593184559.193657,478437601.143139,754345095.775192,381804824.771568,306867527.42624,486966333.263748,309520924.71991,248280005.790101,395423001.854822,207724157.738314,165895418.588752,266339404.963819,0.00022770875927266,0.000183660263668672,0.000289574270199955,0.000216791347120999,0.000174241445739265,0.000276502758848014,0.000210905150304877,0.000169176064546336,0.000269438157422358,0.000198481173589074,0.000158513664145058,0.000254488251370504,42586793.9354839,13.9288381297801,11.2344122891228,17.7131224510108,8.96533383917034,7.205696862063,11.4346793515724,7.26800249835226,5.82997645153163,9.28510848818206,4.87766602137278,3.89546625275601,6.25403746915781
"86","Norway","Europe and central Asia",13878987880073.1,10037066279723.1,8654476535209.74,6604396390518.33,26748657184.818,26717345021.8909,26782400195.2241,17990135787.4152,17967787310.7236,18014153277.9048,14921405092.2464,14902274468.3768,14941932646.0104,10495162241.9926,10480789054.4325,10510532634.1562,0.00192727722049694,0.00192502113646562,0.00192970845040345,0.00179236993022143,0.00179014333570977,0.00179476280975618,0.00172412566277583,0.00172191517392746,0.00172649756287638,0.00158911755464286,0.0015869412486324,0.00159144485168179,5888059.58064516,4542.86455808709,4537.54664944533,4548.59531028888,3055.3589923837,3051.56343352675,3059.4380085962,2534.18038453535,2530.93133047814,2537.66668651359,1782.4483767949,1780.00730306539,1785.05881100554
"87","Pakistan","South Asia",73830919470574.1,50832587160183.8,42768861408233.2,31113837026261.4,14727014112.469,9005610270.11987,20970932419.6997,9740934900.96325,5962998397.28503,13863632184.6899,8011938819.55597,4907049391.3713,11400062802.2181,5542697551.27538,3397865339.70919,7883047560.95939,0.000199469466425087,0.000121976135942735,0.000284039973632698,0.000191627761740074,0.000117306608426095,0.000272731193889518,0.000187331122591298,0.0001147341600828,0.000266550532954416,0.000178142526959857,0.000109207531582853,0.000253361472399105,295690145.870968,49.8055627423428,30.4562407502403,70.9219861146503,32.9430487859881,20.1663751077019,46.885675354023,27.0957248032614,16.5952415387986,38.5540842716917,18.744951864896,11.49130394488,26.6598250602486
"88","Panama","Latin America and Caribbean",8519709994052.3,5887506357309.13,4961865997634.5,3620132370133.49,7405637876.71909,7366543337.19815,7447802892.05798,4831564644.87635,4805028513.10743,4860146336.69686,3944227474.52298,3922092880.26894,3968049623.55344,2684804076.99479,2669024509.23233,2701756400.43754,0.000869235910833707,0.000864647193665138,0.000874185024755229,0.000820647036563814,0.000816139842828731,0.000825501671121452,0.00079490810038065,0.000790447158818626,0.00079970914680992,0.000741631466060394,0.000737272628827633,0.00074631425710489,5058348.12903226,1464.04274435257,1456.31402767992,1472.37847259098,955.166493414265,949.920486003937,960.816893721129,779.74614912034,775.370294851433,784.455621150099,530.766963543973,527.64745350632,534.118319166464
"89","Paraguay","Latin America and Caribbean",4462261614162.56,3150922040920.07,2684872463804.38,2002241126102.37,3137699731.24956,3008117309.56998,3291180829.06372,2081728931.89756,1993540060.05697,2186070693.51965,1714462104.01409,1640809330.52034,1801554606.95894,1188568294.38414,1135943264.61838,1250718889.45798,0.00070316355304919,0.000674123924070848,0.000737558913762026,0.000660672941082888,0.000632684666319087,0.000693787616808608,0.000638563703537989,0.000611131199951064,0.000671001930723441,0.000593618959719326,0.000567335896665775,0.000624659474402402,7678594.22580645,408.62944947713,391.753649315158,428.617626127791,271.108079249874,259.62305096902,284.696733442775,223.278122739195,213.68616211101,234.620368518006,154.789829939127,147.936358038125,162.883836894848
"90","Peru","Latin America and Caribbean",20408359434063.5,14379311121789.5,12239547271101.1,9109511588653.01,11516805237.4188,10329266037.8217,12921395849.0225,7529037409.04469,6739754224.4685,8461700110.45875,6153980704.86444,5502961806.51625,6922899784.28739,4201504583.35027,3748214512.09694,4736392859.17166,0.000564318032256731,0.000506129170803468,0.000633142310667826,0.000523602093679972,0.00046871189915736,0.000588463525045816,0.000502794798578429,0.000449605012720474,0.000565617308463125,0.000461221717812374,0.000411461632780158,0.000519939275896131,37916901.8709677,303.738034204662,272.418513331403,340.781952412525,198.566787831617,177.75065714504,223.164332868074,162.301781031758,145.13215835099,182.58083974915,110.808224723848,98.8533959038167,124.915080754481
"91","Philippines","East Asia and Pacific",80896893016271.1,54301664299170.3,45086345896704.4,31923409011430.2,27082546991.5039,24800674281.1094,30404838282.1102,17530106377.1323,16056932410.7699,19680882804.4414,14254504044.4219,13058058589.708,16004133714.4656,9628640526.47248,8822248923.16254,10812406349.6041,0.000334778580260885,0.000306571406594332,0.000375846798912225,0.000322828160119581,0.00029569871601551,0.000362436088441255,0.000316160109250811,0.000289623351149921,0.000354966307341297,0.000301616927033856,0.000276356729947097,0.000338698362249868,135838583.903226,199.373007383514,182.574593819219,223.830648174095,129.051009465919,118.205976162186,144.884334324793,104.937077778852,96.1292308451243,117.817289128008,70.882957181975,64.9465613499599,79.5974607428701
"92","Poland","Europe and central Asia",76416683289386.6,52808980644848.2,44518271723807.3,32515610046256.3,82776273690.6802,82291115335.3804,83285769214.1401,55023262419.6899,54698582856.4727,55363615826.3382,45363495197.1906,45094627252.98,45645088233.7599,31521012996.8057,31332109222.6938,31718501543.9594,0.00108322253894755,0.00107687368507931,0.00108988987259157,0.00104193002303402,0.00103578183461507,0.0010483750140657,0.00101898599026097,0.00101294649380705,0.00102531132648058,0.000969411705699641,0.000963602072300693,0.000975485359150176,37789637.6774194,2190.44899020405,2177.61059361922,2203.93140376432,1456.04101551278,1447.44925377141,1465.04754289877,1200.42154371585,1193.30668470329,1207.87313769442,834.117894060693,829.119069363711,839.343891431706
"93","Portugal","Europe and central Asia",16289105604411.7,11553982571347.3,9867894588812.03,7393431981175.98,12554573478.8203,12450995037.6553,12666126894.8824,8219721017.41672,8146460034.3462,8298473540.98754,6723633760.11774,6661194823.17108,6790680094.905,4597554867.57688,4551033268.99137,4647388670.95139,0.000770734365883174,0.000764375610302576,0.000777582710953261,0.000711418852041615,0.000705078096149166,0.000718234902099204,0.000681364570689763,0.000675037087518484,0.00068815896175098,0.000621843127695293,0.000615550840337547,0.000628583407919875,9883115.25806452,1270.3052783459,1259.82493500674,1281.59255094662,831.693327739906,824.280585789867,839.661718425885,680.315222938569,673.997484521453,687.099150175738,465.192881751058,460.485702145159,470.235199084537
"94","Qatar","Middle East and north Africa",10226970173076,7411941907545.33,6395940012183.66,4885467473188.94,9653147102.52814,9387161053.65881,10018888038.266,6373614693.02216,6189035747.93206,6627264636.47633,5236000777.9595,5080404160.42554,5449757108.41972,3611177806.6075,3498056278.97735,3766486973.30156,0.000943891195453123,0.000917882901269419,0.000979653589353589,0.000859911582217589,0.000835008669135904,0.000894133375455871,0.000818644447569148,0.000794317043428777,0.000852065075350683,0.000739167301066962,0.000716012602309688,0.00077095733294137,2978022.38709677,3241.46223492257,3152.14589867815,3364.27559499755,2140.21718595464,2078.2368106929,2225.39114050689,1758.21404185749,1705.96573834972,1829.99198798254,1212.60935520635,1174.62390280671,1264.76113464461
"95","Republic of Korea","East Asia and Pacific",104154872673353,73880629177832.7,63102908020016.1,47289110093497.3,230971902567.031,227068866663.111,237709441520.04,150271859464.366,147555695530.923,154959312329.811,122515401030.208,120221147532.466,126473765674.379,83202439550.4205,81525808050.2907,86093098777.5642,0.00221758134438316,0.00218010795688106,0.00228226904242432,0.00203398185879898,0.00199721763570465,0.0020974281628926,0.00194151751281171,0.00190516017889908,0.00200424623274512,0.00175944185428564,0.00172398693671973,0.00182056923057647,49991077.1290323,4620.26257147586,4542.18792039671,4755.03740210451,3005.97362758354,2951.64065279222,3099.73941809344,2450.74537429915,2404.85211435158,2529.92679769505,1664.34580586584,1630.80719064852,1722.16930944194
"96","Republic of Moldova","Europe and central Asia",1898129875441.98,1318775072299.03,1114625340144.09,818108697023.465,1663913784.1614,1628533059.64987,1704226596.51178,1106918870.9566,1082500675.89274,1134676322.67238,912905575.8722,892366736.502045,936225021.549203,634689782.887897,619805004.638783,651548197.364871,0.000876606920152899,0.000857967139509179,0.000897845094037599,0.000839353802030016,0.000820837987182764,0.000860401706482282,0.000819024602252616,0.00080059792682148,0.000839945933248005,0.000775801290460665,0.000757607157696559,0.000796407860881331,3129938.5483871,531.612285173726,520.308317391431,544.4920308068,353.655144931523,345.853651488004,362.523514481489,291.668849646468,285.106791301667,299.119298055118,202.780269668541,198.024656093704,208.166450328753
"97","Romania","Europe and central Asia",38251307563465.5,26216825040414.9,22006970233690.3,15936000937528,51566554739.4425,50811589989.7921,52375694141.8892,33878429267.5695,33368421627.9559,34423769106.7139,27759411011.52,27335085560.683,28212585141.6005,19044091657.3608,18743211026.4453,19364632905.6429,0.00134809913762777,0.00132836217181562,0.00136925238581685,0.0012922399724354,0.00127278652455117,0.00131304111209681,0.00126139176437033,0.00124211035278432,0.00128198406423116,0.0011950358017684,0.00117615524120023,0.00121515008574333,18674530.4516129,2761.33072652377,2720.90321743022,2804.65922704716,1814.15159836822,1786.84126567016,1843.35393041921,1486.48508638258,1463.76293805674,1510.75204887756,1019.78958489508,1003.67776716048,1036.95420646951
"98","Russian Federation","Europe and central Asia",155129939839013,111833091004217,96290757928090.5,73299366854840.5,165684695202.342,165258937747.841,166121268307.751,113139771892.075,112832085078.295,113455998038.442,94579259885.0194,94314509548.8425,94851655658.7654,67594014417.2683,67393502631.4931,67800739535.0595,0.00106803815803888,0.00106529363654327,0.00107085239947972,0.00101168420613366,0.00100893290228418,0.00101451186781705,0.000982225728824886,0.000979476240277142,0.000985054616867801,0.000922163687322554,0.00091942816866286,0.000924983972499104,139512309.451613,1187.5991147563,1184.54735927913,1190.72839494042,810.966231845766,808.760786211689,813.232885932491,677.927705854674,676.030021433726,679.880191444059,484.502153845514,483.064920195212,485.983923580412
"99","Rwanda","Sub-Saharan Africa",2877710051032.38,1922366338104.59,1591982366439.6,1121004409450.81,521781174.252846,385729532.283382,728426462.829372,339169680.071383,249805116.366471,474931526.272388,276382028.74757,203157200.929709,387634814.298577,187480886.882546,137232416.121065,263836485.942402,0.000181318188768065,0.00013404044377056,0.000253127121882223,0.000176433426526703,0.000129946676351383,0.000247055681770135,0.000173608724929339,0.000127612720600707,0.000243491901964659,0.000167243665860685,0.000122419158180026,0.000235357224037734,17895442.6774194,29.1572096683159,21.5546236679631,40.7045791467626,18.9528521973558,13.9591470783607,26.5392443670399,15.4442688973719,11.3524546216481,21.6610911105148,10.4764598597558,7.66856783566611,14.7432220984012
"100","Saudi Arabia","Middle East and north Africa",72756200987191.7,52418580847773.8,45104329848426.8,34267085488867.7,238055517590.519,231440000330.509,249198661677.278,155894072624.005,151308212669.662,163619478069.413,127528558529.853,123664850671.334,134038274152.539,87202581725.1069,84396481038.9892,91932292161.7313,0.00327196189961083,0.00318103470481166,0.00342511921040446,0.00297402314413527,0.00288653775479097,0.00312140228566226,0.00282741277740769,0.00274175120408418,0.00297173851386275,0.00254479132033088,0.00246290222337137,0.00268281620249254,42277792.4516129,5630.74616213641,5474.26880425209,5894.31583880561,3687.37494518964,3578.90523358888,3870.10457692833,3016.44317583067,2925.05458540365,3170.41799914095,2062.60962714434,1996.23670359755,2174.48184568644
"101","Senegal","Sub-Saharan Africa",4873612189665.74,3290227107226.9,2739897182685.55,1951431008604.61,1138506291.73881,879362017.892502,1489878656.1888,735320967.709451,566713541.561985,963936786.350392,597217321.361561,459709033.977662,783662967.486269,402397344.668237,308893804.754178,529168531.877905,0.000233606254956633,0.000180433317972478,0.000305703161886376,0.000223486386728241,0.000172241466346567,0.000292969681099864,0.00021797070530077,0.000167783315696201,0.000286019115037795,0.000206206288049084,0.000158290917481656,0.000271169480009592,23760066.9677419,47.9167964166311,37.0100816250382,62.7051539127204,30.9477649498113,23.8515128063986,40.5696157194797,25.1353383040704,19.34796878316,32.9823551655059,16.9358674457676,13.0005443660386,22.2713400848717
"102","Serbia","Europe and central Asia",6970504897613.27,4889355406026.71,4152317827081.8,3076491056166.34,5615636969.95804,5373336673.008,5897598975.16017,3718305399.76716,3549658619.37297,3914036028.53335,3059099912.43179,2916675208.29813,3224184274.8496,2116217011.72042,2012220027.77154,2236464615.21042,0.000805628437601537,0.000770867641861618,0.000846079166686983,0.000760489899176466,0.000725997258247497,0.000800521889594861,0.000736721041072545,0.000702420992264924,0.000776478200638008,0.000687867109991689,0.00065406334393151,0.000726953069058264,6591516.25806452,851.949195010705,815.18977768338,894.725696526142,564.104714938376,538.519284547022,593.799040356556,464.096543597093,442.48926864584,489.141518979781,321.051625888246,305.274226595383,339.294409305928
"103","Sierra Leone","Sub-Saharan Africa",851380110856.524,586773416556.019,493908760965.139,359564713191.24,211155621.859106,173143045.883492,261993653.970095,137061160.316277,112032064.538436,170531795.580135,111612114.676267,91068509.2876241,139082748.009927,75615162.147653,61455570.707834,94546369.1928716,0.000248015685551633,0.000203367501396413,0.000307728182311563,0.000233584474771774,0.000190929004923215,0.000290626314636144,0.000225977191532638,0.000184383263640978,0.000281596033522766,0.000210296392759308,0.000170916579000198,0.000262946740111802,10902787.0645161,19.367123342831,15.8806225288026,24.0299707239787,12.5712039963022,10.2755436637896,15.6411195202686,10.2370260022336,8.3527733549904,12.7566233465736,6.9353974997593,5.63668448665255,8.67176150771389
"104","Singapore","East Asia and Pacific",28422523910062.9,20016587509077.9,17035127240243,12676418342599.8,28414204063.4521,28264699826.8143,28570092538.4927,18893672526.673,18788797375.1936,19002892705.8228,15580429287.0922,15491438576.5452,15673052801.6248,10832817901.1123,10767115293.4218,10901127473.671,0.000999707279809593,0.000994447217856233,0.00100519196074553,0.000943900778197301,0.000938661366063148,0.000949357261681325,0.000914605982530363,0.000909382029149095,0.000920043189615837,0.000854564562981329,0.000849381505282002,0.000859953275369365,6262514.67741936,4537.18761983979,4513.31474379259,4562.07993276365,3016.94662605704,3000.20013413143,3034.38693315022,2487.88706927431,2473.6770090779,2502.67721657194,1729.78722751294,1719.29581773989,1740.69491812562
"105","Slovakia","Europe and central Asia",8204161933124.49,5805931866552.43,4953098859233.85,3703144419478.31,12732739979.072,12058099481.2811,13568534946.5851,8424250518.62781,7961150522.63739,8997509785.03396,6928482771.07802,6540066093.2455,7409095285.7666,4790481090.7097,4510642268.56781,5136454438.12936,0.00155198545358585,0.00146975395897493,0.00165385996244197,0.00145097302418572,0.00137120977400734,0.00154970984707347,0.00139881778417597,0.00132039886122061,0.00149585047590038,0.00129362524062309,0.00121805734738351,0.00138705215251988,5462037.67741936,2331.13367776837,2207.61924274718,2484.15257234106,1542.32742726301,1457.54222010398,1647.28079819563,1268.47949067087,1197.36744407363,1356.47092227075,877.050173145831,825.816761977912,940.39161600148
"106","Slovenia","Europe and central Asia",4442854281991.1,3098626499969.48,2624322023479.06,1934454063260.9,5403687869.62433,5353238388.19331,5459590244.31265,3598333435.35886,3562351895.4596,3638059107.74687,2969200865.82554,2938411399.18661,3003128164.07166,2066650989.02958,2043537162.34644,2092017707.14725,0.0012162649339025,0.00120490973784407,0.0012288474700696,0.00116126723740157,0.00114965514414038,0.0011740876507003,0.00113141635792443,0.0011196840071064,0.00114434438197886,0.00106833810545278,0.00105638960425954,0.00108145122020667,2080825.12903226,2596.89668018256,2572.65173968894,2623.76216441204,1729.2819973932,1711.99003979559,1748.37330489124,1426.93435618323,1412.13759781592,1443.23908923012,993.188211827646,982.080201663481,1005.37891337375
"107","South Africa","Sub-Saharan Africa",28874916510298.7,21024789203714.6,18188585042421.9,13967055324206.5,4569447423.90027,4285255392.88708,5007883132.28821,3095034634.91406,2893712536.91744,3406063688.01261,2577055559.47744,2405517014.79279,2842270030.47159,1827822594.97089,1700350720.13738,2025213918.55635,0.000158249718999898,0.000148407542281851,0.000173433683539901,0.000147208830724792,0.00013763336739691,0.000162002275267085,0.000141685323705328,0.000132254213793009,0.000156266692754959,0.000130866711167318,0.000121740100591603,0.000144999348219551,66636499.1612903,68.5727413866709,64.3079310411376,75.152254324869,46.446537166106,43.4253385657814,51.1140850867391,38.673333562134,36.0990905144995,42.6533516352955,27.4297512320798,25.5168074784626,30.391961523285
"108","Spain","Europe and central Asia",82045030310646,58410464269026.4,49977528902214.6,37576967269455.1,112899224774.2,112275844935.399,113544150447.221,74154765942.8569,73712190790.73,74610893429.7387,60758640339.6189,60380652958.8032,61147398805.0091,41687175848.4897,41404258226.9239,41976894168.8772,0.0013760641485137,0.00136846612781165,0.00138392477907937,0.00126954590878298,0.00126196892480133,0.00127735491171747,0.0012157191776828,0.00120815603102233,0.00122349784289354,0.00110938106179675,0.00110185204489825,0.00111709105920846,46433077.0322581,2431.43965444647,2418.01431461022,2445.32901337422,1597.02459286383,1587.49312994098,1606.84792390357,1308.52065430444,1300.38017762328,1316.89310106519,897.790508682608,891.697489661506,904.029990080453
"109","Sri Lanka","South Asia",15692432932886,11014092627106,9356669007515.25,6936522827261.91,10055668721.4708,8933426945.51489,11559745093.4939,6690163696.8759,5933627858.03759,7703901957.44869,5518568951.78949,4890087142.63818,6360635709.0058,3839247285.17598,3395406598.13372,4433811034.87209,0.000640797304310764,0.000569282467780599,0.000736644543451807,0.000607418506760259,0.000538730520881471,0.000699458613457559,0.000589800595420976,0.000522631199063521,0.000679797020060981,0.000553482974219731,0.000489496925576183,0.000639197930329925,22097174.8709677,455.065807289348,404.279144174763,523.132262879525,302.761042347805,268.524274830873,348.637416431475,249.740927698411,221.29920096994,287.848367320598,173.743806961503,153.657950301817,200.650583649833
"110","Sudan","Sub-Saharan Africa",4914507061135.53,3638033193842.36,3172923596604.74,2474984991532.38,1205990740.35294,969362790.990021,1533150206.73105,826380537.686939,655981256.565154,1061856659.65285,692211852.328742,545964701.122272,894255063.869178,496945455.840319,386915753.187052,648858351.628628,0.000245394039595558,0.000197245172085691,0.000311964188403629,0.000227150356705279,0.000180312059185015,0.000291876572608002,0.000218162155896051,0.000172069917380454,0.000281839457094427,0.000200787260343198,0.000156330545239991,0.000262166580342327,63235438.7741935,19.0714378476821,15.3294230226109,24.2451105970143,13.0683134917091,10.3736333499256,16.7921134135657,10.9465809955166,8.63384063913669,14.1416756363858,7.85865434752266,6.11865372783581,10.260992320234
"111","Sweden","Europe and central Asia",23145536932847.9,16575079822553.4,14224096405576,10757436276283.8,41745793617.761,41646878860.047,41858111646.5811,27849267035.8033,27778962861.5922,27928547826.8375,23001170132.8787,22941063938.6636,23068693205.19,16038224163.5483,15993100011.8687,16088504897.2084,0.0018036217409377,0.00179934814132319,0.00180847442718758,0.00168018901471046,0.00167594745599921,0.00168497214648919,0.00161705668163652,0.00161283102170697,0.00162180377209387,0.00149089650653164,0.0014867018126919,0.00149557055082703,11185597.6774194,3732.10219262884,3723.25914636823,3742.14350039435,2489.74331447869,2483.45807373979,2496.83107083473,2056.32017136748,2050.94663693968,2062.35677971498,1433.82809091418,1429.79396122518,1438.32322252092
"112","Switzerland","Europe and central Asia",24841634962365.1,17857622506336,15353342309648,11652948158221.7,43590956268.0409,43207632293.0072,44008021073.1621,29541845450.2709,29266667408.9746,29840491003.9371,24599962013.5736,24363722974.8826,24855976526.0068,17444177513.7658,17265688527.0129,17636987650.7458,0.00175475391752922,0.00173932321115202,0.00177154286100065,0.00165429891015947,0.00163888935375303,0.00167102261196021,0.00160225451354101,0.00158686769847973,0.00161892935262619,0.00149697546723042,0.00148165840031058,0.00151352150642686,9265827.25806452,4704.48617851164,4663.11653451141,4749.49724913765,3188.25773754406,3158.55957529344,3220.48859457912,2654.91265144869,2629.41692051054,2682.54261964288,1882.63573536656,1863.37258899206,1903.4444696123
"113","Tajikistan","Europe and central Asia",3465690094717.32,2313061996767.09,1914965641125.46,1348142533656.61,2766283527.9349,2082271634.2535,3660336989.93064,1741387211.64311,1308262498.44294,2306886373.12098,1395127950.93041,1046923672.70974,1849444447.53906,913342455.109674,683549975.165026,1212672605.3862,0.000798191255516899,0.000600824533453659,0.00105616396443237,0.000752849346051686,0.000565597679729928,0.00099733010889689,0.000728539416566486,0.000546706243822967,0.00096578466361,0.000677482115064188,0.000507030939311003,0.000899513645710019,12299288.3870968,224.914112172295,169.300171580497,297.605591049536,141.584387391876,106.368958696459,187.562589030853,113.431599213011,85.120670380253,150.370036812806,74.2597804331398,55.5763840680522,98.596973029628
"114","Thailand","East Asia and Pacific",61975602593392.3,43552150987179,37024378152241.6,27491120720948.1,28734395629.0903,24181799376.5107,33538921711.9001,19105966473.6985,16010509901.2224,22373685686.1261,15758647453.7961,13174927220.7031,18486510692.4337,10966182220.402,9122781866.76004,12912856199.0376,0.000463640439571198,0.000390182561598665,0.000541163301500128,0.000438691684351548,0.000367616972717045,0.000513721714748659,0.000425628956926641,0.000355844659065677,0.000499306446590905,0.000398899060235323,0.000331844669388415,0.000469710068574908,71044969.3870968,404.453628131326,340.373140915205,472.080176840662,268.927788111181,225.357404462901,314.922870389604,221.812291422539,185.444899679215,260.208581295993,154.355506308286,128.408555108997,181.756094913355
