"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper","sav_rate","gdp_sq","cs_sq","capital_share","tech_level"
"1592","India",2030,"South Asia",4649848856.19271,4651248118.03463,4650920676.93455,4651630022.41803,33.1469428511166,16463229855371.8,53695151992101.5,0.5218,40.4008501090096
"1593","India",2031,"South Asia",4676197992.2721,4677605325.34294,4677273547.5154,4677992503.99102,33.1469428511166,17504191649627.6,56467451784104.5,0.5218,41.8101816866314
"1594","India",2032,"South Asia",4698850627.33463,4700256890.66849,4699924634.06882,4700644836.16963,33.1469428511166,18610972937787.1,59446183597551.3,0.5218,43.2651041685489
"1595","India",2033,"South Asia",4718678264.8335,4720079509.44636,4719748374.98784,4720466366.60852,33.1469428511166,19787735453548.5,62642842981398.8,0.5218,44.764392627166
"1596","India",2034,"South Asia",4735254354.12786,4736649267.15367,4736319724.34571,4737034502.76665,33.1469428511166,21038904074951.4,66069730194646.7,0.5218,46.3130904072853
"1597","India",2035,"South Asia",4747716746.80472,4749104824.43083,4748776999.92826,4749488279.63219,33.1469428511166,22369183462862.1,69739997195139.7,0.5218,47.9189513709582
"1598","India",2036,"South Asia",4757272836.22847,4758653687.8173,4758327675.29687,4759035246.08225,33.1469428511166,23783575751501.7,73667697794079.1,0.5218,49.5792332126359
"1599","India",2037,"South Asia",4763120981.66775,4764494114.80091,4764170041.42407,4764873642.5129,33.1469428511166,25287399357537.5,77867841166677.4,0.5218,51.301830804817
"1600","India",2038,"South Asia",4767902251.72096,4769267362.29897,4768945282.20667,4769644796.95942,33.1469428511166,26886308978464.4,82356448921920.1,0.5218,53.0754126475652
"1601","India",2039,"South Asia",4769550292.07072,4770906786.81079,4770586832.50121,4771282011.35578,33.1469428511166,28586316855473.2,87150615947690.3,0.5218,54.915045086899
"1602","India",2040,"South Asia",4765709460.86478,4767056490.41237,4766738885.31068,4767429484.90538,33.1469428511166,30393815380759.8,92268575261628.6,0.5218,56.8394052538457
"1603","India",2041,"South Asia",4758409671.51894,4759746711.30123,4759431577.4878,4760117313.43576,33.1469428511166,32315601134283.3,97729767113081.5,0.5218,58.8412391586636
"1604","India",2042,"South Asia",4747679759.68046,4749006125.95814,4748693610.35034,4749374135.27385,33.1469428511166,34358900440356.1,103554912597403,0.5218,60.9251520422088
"1605","India",2043,"South Asia",4735463371.88282,4736778774.99248,4736468927.59044,4737144144.52337,33.1469428511166,36531396540164.8,109766092060770,0.5218,63.0826948057742
"1606","India",2044,"South Asia",4721377150.95529,4722681121.2768,4722374036.78533,4723043747.25376,33.1469428511166,38841258482395.5,116386828591615,0.5218,65.3204299726781
"1607","India",2045,"South Asia",4702535306.53757,4703826920.49632,4703522822.92917,4704186541.74529,33.1469428511166,41297171840599.4,123442176913848,0.5218,67.6642946933613
"1608","India",2046,"South Asia",4680667849.21878,4681946554.05399,4681645581.43175,4682303034.65716,33.1469428511166,43908371372801.4,130958818017286,0.5218,70.1078857927011
"1609","India",2047,"South Asia",4656054499.39544,4657319627.13947,4657021926.90407,4657672803.47296,33.1469428511166,46684675746160.3,138965159882221,0.5218,72.65489996417
"1610","India",2048,"South Asia",4629118728.99959,4630369825.23446,4630075495.15849,4630719562.1537,33.1469428511166,49636524457251.3,147491444677918,0.5218,75.3078143776662
"1611","India",2049,"South Asia",4600714383.15493,4601950998.23436,4601660146.37939,4602297175.83239,33.1469428511166,52775017086799.5,156569862839148,0.5218,78.0650618045289
"1612","India",2050,"South Asia",4569022688.90931,4570244032.78933,4569956845.70628,4570586409.75458,33.1469428511166,56111955036471,166234674450619,0.5218,80.9488191032851
"1613","Indonesia",2020,"East Asia and Pacific",1192688568.48259,1192688568.48259,1192688568.48259,1192688568.48259,31.3231266458821,3.13e+12,17831973852668.2,0.46375,15.1477882927933
"1614","Indonesia",2021,"East Asia and Pacific",1209372165.89191,1209448594.75209,1209423408.92769,1209495122.34623,31.3231266458821,3245903900000,17920789024050.9,0.46375,15.5663113495919
"1615","Indonesia",2022,"East Asia and Pacific",1219634516.55633,1219760806.88349,1219721446.2303,1219832154.78443,31.3231266458821,3418228938051,18041468162249,0.46375,16.2699540490068
"1616","Indonesia",2023,"East Asia and Pacific",1229734917.96412,1229897013.53886,1229847438.31525,1229986406.91701,31.3231266458821,3588149098561.52,18210090933448.5,0.46375,16.9288721150506
"1617","Indonesia",2024,"East Asia and Pacific",1240529039.86797,1240719965.35839,1240660881.97853,1240824918.92389,31.3231266458821,3765870123413.27,18423506873161.5,0.46375,17.5852774847338
"1618","Indonesia",2025,"East Asia and Pacific",1250651456.90924,1250866492.06952,1250798151.99779,1250984815.26093,31.3231266458821,3952732598937.04,18681919797579.6,0.46375,18.2515897461434
"1619","Indonesia",2026,"East Asia and Pacific",1260265584.09675,1260500742.04089,1260423601.35298,1260630218.22638,31.3231266458821,4148590499214.37,18985943245638.8,0.46375,18.9235244140118
"1620","Indonesia",2027,"East Asia and Pacific",1269777711.79774,1270029610.6929,1269944288.54752,1270168291.6271,31.3231266458821,4354028700735.47,19336114339444.8,0.46375,19.5984660206337
"1621","Indonesia",2028,"East Asia and Pacific",1279002852.47429,1279268260.81632,1279175630.23768,1279414433.56512,31.3231266458821,4577237625407.67,19733126546602,0.46375,20.3115465821331
"1622","Indonesia",2029,"East Asia and Pacific",1287614409.40537,1287889083.99968,1287791171.61957,1288040437.18484,31.3231266458821,4811889337318.48,20180204157561.3,0.46375,21.0322688213755
"1623","Indonesia",2030,"East Asia and Pacific",1295767411.20991,1296048102.2513,1295946575.69689,1296202892.08226,31.3231266458821,5058570450018.33,20678428140871.2,0.46375,21.7594097338622
"1624","Indonesia",2031,"East Asia and Pacific",1303931942.29238,1304215753.76799,1304112311.60373,1304372378.13036,31.3231266458821,5317897649753.24,21229009162358,0.46375,22.4892223630398
"1625","Indonesia",2032,"East Asia and Pacific",1312520848.39851,1312806338.19063,1312701861.09983,1312963994.79122,31.3231266458821,5590519237139.14,21833290519970.7,0.46375,23.2181559272972
"1626","Indonesia",2033,"East Asia and Pacific",1320917396.8482,1321203622.19801,1321098706.8399,1321361760.47592,31.3231266458821,5877116747869.9,22492751414783.7,0.46375,23.951096206898
"1627","Indonesia",2034,"East Asia and Pacific",1328520017.91596,1328806528.10538,1328701439.48687,1328964875.16559,31.3231266458821,6178406656510.94,23209010566106.1,0.46375,24.6934156270588
"1628","Indonesia",2035,"East Asia and Pacific",1335656018.90025,1335942676.6656,1335837463.85752,1336101156.5455,31.3231266458821,6495142167637.55,23983830179517.4,0.46375,25.4428912459964
"1629","Indonesia",2036,"East Asia and Pacific",1342765808.38682,1343052537.61703,1342947227.84569,1343211099.10229,31.3231266458821,6828115098795.9,24819120277540.7,0.46375,26.1960920539348
"1630","Indonesia",2037,"East Asia and Pacific",1349937867.19903,1350224663.83174,1350119259.93145,1350383301.31428,31.3231266458821,7178157859993.78,25716943403586.1,0.46375,26.9525501990077
"1631","Indonesia",2038,"East Asia and Pacific",1356852568.02264,1357139361.13523,1357033889.46561,1357298034.20305,31.3231266458821,7546145534669.85,26679519710734,0.46375,27.7156583350973
"1632","Indonesia",2039,"East Asia and Pacific",1363003246.76974,1363289867.45815,1363184391.61746,1363448478.45626,31.3231266458821,7932998067343.57,27709232447904.5,0.46375,28.4909565009527
"1633","Indonesia",2040,"East Asia and Pacific",1368682026.18554,1368968367.7432,1368862928.40861,1369126852.25495,31.3231266458821,8339682563414.83,28808633856958.7,0.46375,29.2765688907756
"1634","Indonesia",2041,"East Asia and Pacific",1374304680.2541,1374590727.9236,1374485334.13369,1374749069.26794,31.3231266458821,8767215706862.62,29980451495313.7,0.46375,30.0691547964569
"1635","Indonesia",2042,"East Asia and Pacific",1379854158.38975,1380139950.81157,1380034594.22951,1380298166.95755,31.3231266458821,9216666301886.83,31227594999726.3,0.46375,30.8695239599456
"1636","Indonesia",2043,"East Asia and Pacific",1384968356.474,1385253825.28366,1385148535.2884,1385411867.91053,31.3231266458821,9689157944847.1,32553163308008.3,0.46375,31.6821906337121
"1637","Indonesia",2044,"East Asia and Pacific",1389499642.58954,1389784638.35616,1389679467.03782,1389942425.28663,31.3231266458821,10185871833178.4,33960452356591.9,0.46375,32.5097091873954
"1638","Indonesia",2045,"East Asia and Pacific",1393741712.81269,1394026151.79806,1393921127.39515,1394183639.5576,31.3231266458821,10708049718305.5,35452963273056,0.46375,33.3499097708264
"1639","Indonesia",2046,"East Asia and Pacific",1397895347.52468,1398179249.16339,1398074365.56407,1398336452.66061,31.3231266458821,11256997009938.1,37034411083972.1,0.46375,34.2014098275689
"1640","Indonesia",2047,"East Asia and Pacific",1401741709.46204,1402025096.61061,1401920349.28905,1402182028.09319,31.3231266458821,11834086039507.9,38708733959719.5,0.46375,35.0675060531103
"1641","Indonesia",2048,"East Asia and Pacific",1405280817.26244,1405563657.95195,1405459059.90062,1405720302.93401,31.3231266458821,12440759490904.9,40480103019271.3,0.46375,35.9491342094757
"1642","Indonesia",2049,"East Asia and Pacific",1408416761.04963,1408698940.12274,1408594531.88049,1408855236.41725,31.3231266458821,13078534007090.6,42352932719353.5,0.46375,36.8484062254039
"1643","Indonesia",2050,"East Asia and Pacific",1411193870.72796,1411475311.89141,1411371121.72702,1411631216.70285,31.3231266458821,13749003981603.7,44331891853851.5,0.46375,37.7658111430393
"1644","Iraq",2020,"Middle East and north Africa",97824630.8001612,97824630.8001612,97824630.8001612,97824630.8001612,35.9048451346863,3.77e+11,1223923737176.46,0.29631,5.04266102107228
"1645","Iraq",2021,"Middle East and north Africa",101032449.492318,101038623.176938,101036031.923629,101042072.598837,35.9048451346863,382956600000,1298088816475.4,0.29631,4.86784314375472
"1646","Iraq",2022,"Middle East and north Africa",103941939.406064,103951109.778671,103947426.825521,103955840.454385,35.9048451346863,409698459378,1370684349814.69,0.29631,4.97012746744989
"1647","Iraq",2023,"Middle East and north Africa",107010680.831436,107022277.209675,107017692.198789,107028159.881931,35.9048451346863,398476818575.637,1449251729682.82,0.29631,4.60816699868475
"1648","Iraq",2024,"Middle East and north Africa",110158328.413307,110171878.95811,110166548.362467,110178774.550329,35.9048451346863,410196021809.946,1519861627805.89,0.29631,4.54828420977081
"1649","Iraq",2025,"Middle East and north Africa",113364298.832608,113379538.614652,113373553.23122,113387345.55003,35.9048451346863,426780246971.722,1591148792795.1,0.29631,4.5431865266499
"1650","Iraq",2026,"Middle East and north Africa",116609639.862473,116626292.094821,116619759.761584,116634861.090175,35.9048451346863,442161407072.583,1664826139895.97,0.29631,4.52138694472129
"1651","Iraq",2027,"Middle East and north Africa",119891909.984085,119909672.68466,119902713.829566,119918838.81145,35.9048451346863,456575868943.149,1740342201355.94,0.29631,4.48822403799275
"1652","Iraq",2028,"Middle East and north Africa",123188975.481654,123207586.628003,123200302.625888,123217201.431619,35.9048451346863,478765757535.531,1817257949954.52,0.29631,4.52873477270367
"1653","Iraq",2029,"Middle East and north Africa",126527700.966016,126546917.144276,126539401.692886,126556849.621502,35.9048451346863,502034089359.883,1898295156257.84,0.29631,4.5689121515836
"1654","Iraq",2030,"Middle East and north Africa",129877252.633306,129896125.538992,129888747.446993,129905906.049163,35.9048451346863,526433277469.102,1983634960752.94,0.29631,4.60915679307747
"1655","Iraq",2031,"Middle East and north Africa",133227068.261588,133244991.897185,133237942.554508,133254397.390981,35.9048451346863,552018282225.051,2073468265728.03,0.29631,4.6496330302388
"1656","Iraq",2032,"Middle East and north Africa",136601922.096887,136619994.957246,136612885.984045,136629482.387945,35.9048451346863,578846735099.457,2167996161789.69,0.29631,4.69013526857825
"1657","Iraq",2033,"Middle East and north Africa",139995688.371457,140013891.751294,140006730.281848,140023451.997212,35.9048451346863,606979068491.611,2267430377504.85,0.29631,4.73078037982846
"1658","Iraq",2034,"Middle East and north Africa",143410579.980714,143428912.333885,143421699.067799,143438544.149989,35.9048451346863,636478651855.299,2371993753171.48,0.29631,4.77159550585451
"1659","Iraq",2035,"Middle East and north Africa",146840143.042613,146857443.965541,146850610.940228,146866635.251752,35.9048451346863,667411934441.588,2481920739776.89,0.29631,4.81268993889222
"1660","Iraq",2036,"Middle East and north Africa",150265295.816319,150282691.522556,150275820.303834,150291936.866428,35.9048451346863,699848594979.005,2597457924259.71,0.29631,4.85428697726022
"1661","Iraq",2037,"Middle East and north Africa",153761860.760348,153779354.610061,153772444.057661,153788655.350655,35.9048451346863,733861698628.276,2718864582251.22,0.29631,4.89570128491924
"1662","Iraq",2038,"Middle East and north Africa",157237498.141928,157255083.521115,157248136.176214,157264435.927938,35.9048451346863,769527861565.164,2846413259533.92,0.29631,4.93784980710989
"1663","Iraq",2039,"Middle East and north Africa",160692498.82694,160710167.517041,160703186.568364,160719567.283164,35.9048451346863,806927423562.146,2980390383520.46,0.29631,4.98074883959865
"1664","Iraq",2040,"Middle East and north Africa",164146789.487248,164164533.914548,164157522.238516,164173977.640379,35.9048451346863,846144628957.667,3121096906123.74,0.29631,5.0242358807522
"1665","Iraq",2041,"Middle East and north Africa",167538384.353505,167556186.899657,167549151.127535,167565665.93449,35.9048451346863,887267816420.627,3268848979460.27,0.29631,5.06889035398346
"1666","Iraq",2042,"Middle East and north Africa",170865732.682321,170883584.389258,170876525.746523,170893088.682451,35.9048451346863,930389617937.543,3423978665902.99,0.29631,5.11472991786854
"1667","Iraq",2043,"Middle East and north Africa",174196088.814278,174213986.55621,174206906.375351,174223512.252389,35.9048451346863,975607167470.617,3586834684077.51,0.29631,5.16116872214961
"1668","Iraq",2044,"Middle East and north Africa",177479774.77909,177497710.807729,177490612.218266,177507253.856517,35.9048451346863,1023022319756.73,3757783192476.86,0.29631,5.20866115741894
"1669","Iraq",2045,"Middle East and north Africa",180715384.480004,180733355.088089,180726239.662421,180742913.536481,35.9048451346863,1072741879740.2,3937208612454.95,0.29631,5.25722865229736
"1670","Iraq",2046,"Middle East and north Africa",183870020.26957,183888022.443347,183880891.780486,183897594.766612,35.9048451346863,1124877843156.13,4125514492447.84,0.29631,5.30716187600803
"1671","Iraq",2047,"Middle East and north Africa",186949692.616003,186967723.969289,186960579.249383,186977309.351966,35.9048451346863,1179547648806.29,4323124415365.06,0.29631,5.35841343806417
"1672","Iraq",2048,"Middle East and north Africa",189966100.38602,189984147.007721,189976993.48742,189993738.759716,35.9048451346863,1236874443095.71,4530482951190.54,0.29631,5.41089087155124
"1673","Iraq",2049,"Middle East and north Africa",192928622.929299,192946672.455127,192939514.830156,192956264.073049,35.9048451346863,1296987357426,4748056656935.04,0.29631,5.46452464099077
"1674","Iraq",2050,"Middle East and north Africa",195843513.767265,195861557.722718,195854399.246093,195871144.190776,35.9048451346863,1360021799070.12,4976335126188.55,0.29631,5.51927363797864
"1675","Ireland",2020,"Europe and central Asia",34138525.850014,34138525.850014,34138525.850014,34138525.850014,26.0444722930327,4.58e+11,1827013736137.11,0.31684,7.89406449714569
"1676","Ireland",2021,"Europe and central Asia",34900534.7493249,34904817.3107041,34904162.9766645,34905550.2732024,26.0444722930327,527272500000,1854946732432.34,0.31684,8.93163354532677
"1677","Ireland",2022,"Europe and central Asia",35281076.59367,35287581.5090477,35286887.7738816,35288207.9800019,26.0444722930327,577010114925,1899524735982.01,0.31684,9.58387601923954
"1678","Ireland",2023,"Europe and central Asia",35611615.3337499,35619166.0531992,35618610.1522152,35619656.6561776,26.0444722930327,588579167729.246,1954827738692.54,0.31684,9.55795326448516
"1679","Ireland",2024,"Europe and central Asia",35920154.1614018,35928142.1526472,35927692.2544731,35928579.1406325,26.0444722930327,608290684056.498,2010378690019.72,0.31684,9.66430219418021
"1680","Ireland",2025,"Europe and central Asia",36181761.5178506,36189912.8056813,36189503.0921657,36190346.1860057,26.0444722930327,627524835486.365,2068285854188.93,0.31684,9.75588177002957
"1681","Ireland",2026,"Europe and central Asia",36413981.8833108,36422179.0381262,36421776.3094471,36422626.5323125,26.0444722930327,644286023842.206,2128307093389.63,0.31684,9.80271995198538
"1682","Ireland",2027,"Europe and central Asia",36644094.2455302,36652276.0428057,36651871.4143787,36652731.929597,26.0444722930327,661449803517.362,2189692633687.61,0.31684,9.85057788910088
"1683","Ireland",2028,"Europe and central Asia",36869129.1625921,36877256.7710734,36876850.9643224,36877714.6984713,26.0444722930327,702072625442.662,2252479112812.63,0.31684,10.2356832902182
"1684","Ireland",2029,"Europe and central Asia",37091606.2724044,37099656.6902098,37099252.4464139,37100112.153191,26.0444722930327,745190290744.435,2322706267582.38,0.31684,10.6185504115908
"1685","Ireland",2030,"Europe and central Asia",37274524.7706358,37282477.6804963,37282077.2757923,37282927.8990024,26.0444722930327,790956019784.491,2400651833006.56,0.31684,11.0022229011103
"1686","Ireland",2031,"Europe and central Asia",37431891.6656571,37439733.0760029,37439338.3105706,37440175.9122963,26.0444722930327,839532442925.882,2486619562779.08,0.31684,11.3853681643084
"1687","Ireland",2032,"Europe and central Asia",37600895.6897409,37608616.0284965,37608228.3129689,37609049.8489066,26.0444722930327,891092178446.455,2580940379128.98,0.31684,11.7643137238552
"1688","Ireland",2033,"Europe and central Asia",37771728.4259114,37779320.1633123,37778940.4144667,37779743.9463829,26.0444722930327,945818445944.859,2683973615693.4,0.31684,12.1398714562678
"1689","Ireland",2034,"Europe and central Asia",37927786.0342634,37935248.026715,37934876.3922184,37935661.623123,26.0444722930327,1003905717418.78,2796108358005.23,0.31684,12.5137711013113
"1690","Ireland",2035,"Europe and central Asia",38033738.0206947,38041060.4776694,38040697.3830921,38041463.310126,26.0444722930327,1065560408329.01,2917764886526.27,0.31684,12.8900193031977
"1691","Ireland",2036,"Europe and central Asia",38111484.6435908,38118661.4784583,38118307.2898687,38119053.2435439,26.0444722930327,1131001611105.12,3049396227512.73,0.31684,13.2667926936327
"1692","Ireland",2037,"Europe and central Asia",38223523.9372673,38230558.0453486,38230212.808697,38230938.787835,26.0444722930327,1200461873699.25,3191489817375.12,0.31684,13.6374926920742
"1693","Ireland",2038,"Europe and central Asia",38360906.1588143,38367799.0233651,38367462.8963898,38368168.5858756,26.0444722930327,1274188025954.61,3344569286590.39,0.31684,14.0031559261636
"1694","Ireland",2039,"Europe and central Asia",38499760.524069,38506513.7727587,38506186.5333134,38506872.516089,26.0444722930327,1352442056725.28,3509196369641.76,0.31684,14.3667347346365
"1695","Ireland",2040,"Europe and central Asia",38611791.1653973,38618398.0364628,38618080.0424452,38618745.6621526,26.0444722930327,1435502044864.19,3685972947902.81,0.31684,14.7319998105324
"1696","Ireland",2041,"Europe and central Asia",38713995.2094469,38720456.1152368,38720147.2783564,38720792.8258216,26.0444722930327,1523663147387.51,3875543232848.24,0.31684,15.0974492870898
"1697","Ireland",2042,"Europe and central Asia",38851471.8788144,38857146.2784564,38856846.1734151,38857472.7217543,26.0444722930327,1617238648327,4078596097466.31,0.31684,15.4578737943235
"1698","Ireland",2043,"Europe and central Asia",38982517.5381774,38988089.9550401,38987798.2725398,38988406.6298573,26.0444722930327,1716561071997.47,4295867564268.74,0.31684,15.8187806381706
"1699","Ireland",2044,"Europe and central Asia",39080528.7330602,39085549.8058832,39085266.1761892,39085857.1208457,26.0444722930327,1821983364635.32,4528143458844.67,0.31684,16.1841254436549
"1700","Ireland",2045,"Europe and central Asia",39165939.9161884,39170861.0614626,39170585.7860132,39171158.8707048,26.0444722930327,1933880148607.22,4776262238488.54,0.31684,16.5518499096409
"1701","Ireland",2046,"Europe and central Asia",39249974.8749032,39254796.4976839,39254529.2344509,39255085.2497131,26.0444722930327,2052649053645.8,5041118006048.58,0.31684,16.9209359250602
"1702","Ireland",2047,"Europe and central Asia",39378149.3474817,39382662.1475901,39382401.8397751,39382943.0095638,26.0444722930327,2178712129842.94,5323663719796.13,0.31684,17.2854670290187
"1703","Ireland",2048,"Europe and central Asia",39518217.6210896,39522645.1304019,39522390.7951821,39522919.2554448,26.0444722930327,2312517347421.75,5624914610808.21,0.31684,17.6500738114743
"1704","Ireland",2049,"Europe and central Asia",39664933.1998461,39669283.9913213,39669035.0586957,39669552.0317714,26.0444722930327,2454540188616.86,5945951820088.63,0.31684,18.0158135217048
"1705","Ireland",2050,"Europe and central Asia",39828030.0452869,39832309.1159064,39832065.0389078,39832571.6869237,26.0444722930327,2605285337319.68,6287926268429.87,0.31684,18.3815920962532
"1706","Israel",2020,"Middle East and north Africa",54201782.0873081,54201782.0873081,54201782.0873081,54201782.0873081,26.0420688081093,3.66e+11,1197097266654.25,0.55299,77.1976860817435
"1707","Israel",2021,"Middle East and north Africa",55303665.5921279,55308921.8799963,55308160.8082076,55309772.044531,26.0420688081093,400199040000,1232556375159.22,0.55299,82.3946492404917
"1708","Israel",2022,"Middle East and north Africa",56431579.8909943,56439744.6900435,56438943.1738634,56440466.0624662,26.0420688081093,426091917888,1275148665767.45,0.55299,85.4441409177081
"1709","Israel",2023,"Middle East and north Africa",57536196.8830671,57545897.8473191,57545230.8189478,57546499.0663766,26.0420688081093,439458421352.147,1322354382921.26,0.55299,85.7796415820654
"1710","Israel",2024,"Middle East and north Africa",58694559.6579153,58705075.800246,58704520.7932795,58705610.3029873,26.0420688081093,452800379024.398,1370680728246.75,0.55299,86.023668436789
"1711","Israel",2025,"Middle East and north Africa",59804083.2803211,59815054.4441022,59814563.3352679,59815581.4560311,26.0420688081093,467788071570.106,1420065278103.33,0.55299,86.5747847270503
"1712","Israel",2026,"Middle East and north Africa",60893855.2902188,60905125.0883029,60904644.6920051,60905680.37626,26.0420688081093,484782812210.248,1470883705672.58,0.55299,87.4433400060834
"1713","Israel",2027,"Middle East and north Africa",62054736.8473026,62066265.2752162,62065767.5725057,62066852.4737854,26.0420688081093,502821580652.591,1523586993914.63,0.55299,88.3535092133918
"1714","Israel",2028,"Middle East and north Africa",63252341.0188697,63264079.3551373,63263560.0166241,63264692.8200654,26.0420688081093,524521722151.061,1578352786234.47,0.55299,89.7691103155887
"1715","Israel",2029,"Middle East and north Africa",64501872.0545613,64513800.539233,64513261.8822105,64514435.3070218,26.0420688081093,547158371069.206,1636031454718.8,0.55299,91.1613285679132
"1716","Israel",2030,"Middle East and north Africa",65707198.2631803,65719280.5495626,65718726.346794,65719932.3537417,26.0420688081093,570771944016.621,1696721241466.04,0.55299,92.6067502795477
"1717","Israel",2031,"Middle East and north Africa",66948759.9562441,66960986.2585362,66960418.0222556,66961653.2860878,26.0420688081093,595404601852.115,1760526001790.93,0.55299,94.0438050438133
"1718","Israel",2032,"Middle East and north Africa",68213010.0722657,68225376.6926093,68224795.2032827,68226057.9722521,26.0420688081093,621100324959.828,1827555377802.36,0.55299,95.4844768598767
"1719","Israel",2033,"Middle East and north Africa",69551747.5501568,69564248.5045054,69563654.8867029,69564942.7875727,26.0420688081093,647904991774.012,1897924982905.67,0.55299,96.8902071708685
"1720","Israel",2034,"Middle East and north Africa",70898771.8940844,70911400.157263,70910794.888008,70912106.8694478,26.0420688081093,675866460692.697,1971756597529.35,0.55299,98.3136497799416
"1721","Israel",2035,"Middle East and north Africa",72207271.0637587,72219097.8438247,72218486.944266,72219816.3632,26.0420688081093,705034655526.473,2049178376397.4,0.55299,99.7917238548048
"1722","Israel",2036,"Middle East and north Africa",73478404.6845664,73490292.0652323,73489671.6053596,73491021.4153443,26.0420688081093,735461654634.971,2130325067690.75,0.55299,101.324339142189
"1723","Israel",2037,"Middle East and north Africa",74703330.5035472,74714299.5846087,74713721.9883513,74714980.380315,26.0420688081093,767201783910.18,2215338244463.51,0.55299,102.919148055357
"1724","Israel",2038,"Middle East and north Africa",75983133.6191312,75994138.9665124,75993554.0895068,75994827.9022882,26.0420688081093,800311713772.623,2304366548703.27,0.55299,104.500217674589
"1725","Israel",2039,"Middle East and north Africa",77225967.1361814,77235839.9296662,77235247.3053306,77236537.4149746,26.0420688081093,834850560353.57,2397565948448.13,0.55299,106.138573387546
"1726","Israel",2040,"Middle East and north Africa",78419181.48564,78429083.8870592,78428484.3652264,78429789.0206679,26.0420688081093,870879991043.95,2495100008397.89,0.55299,107.844855811531
"1727","Israel",2041,"Middle East and north Africa",79649011.3371432,79658944.7524179,79658338.2942306,79659657.7137461,26.0420688081093,908464334598.404,2597140174481.71,0.55299,109.554583995996
"1728","Israel",2042,"Middle East and north Africa",80863788.2538623,80873385.1127827,80872771.9678544,80874105.5951747,26.0420688081093,947670695991.074,2703866072870.88,0.55299,111.30811483986
"1729","Israel",2043,"Middle East and north Africa",82101954.374473,82111590.7133052,82110970.4040378,82112318.9553532,26.0420688081093,988569076228.196,2815465823951.62,0.55299,113.077245289515
"1730","Israel",2044,"Middle East and north Africa",83342155.6424694,83351474.9430368,83350846.7719902,83352211.6863291,26.0420688081093,1031232497331.41,2932136371801.07,0.55299,114.879254925334
"1731","Israel",2045,"Middle East and north Africa",84592016.9175584,84601379.8799473,84600744.2629157,84602124.779852,26.0420688081093,1075737132714.94,3054083829737.65,0.55299,116.709350231801
"1732","Israel",2046,"Middle East and north Africa",85891929.0078505,85901335.7314384,85900692.1054755,85902088.9605097,26.0420688081093,1122162443189.44,3181523842546.77,0.55299,118.537690939843
"1733","Israel",2047,"Middle East and north Africa",87223809.3285717,87233271.2321618,87232618.8600668,87234033.6283058,26.0420688081093,1170591318835.3,3314681966013.59,0.55299,120.379020329584
"1734","Israel",2048,"Middle East and north Africa",88543047.9807542,88552573.4259132,88551912.4311532,88553344.8732627,26.0420688081093,1221110226998.79,3453794064425.75,0.55299,122.268343449226
"1735","Israel",2049,"Middle East and north Africa",89792890.8014378,89802477.7034328,89801808.424599,89803257.8218207,26.0420688081093,1273809366675.16,3599106726742.35,0.55299,124.250048244905
"1736","Israel",2050,"Middle East and north Africa",91125288.9908898,91134940.9690748,91134262.8289624,91135730.2979535,26.0420688081093,1328782829554.48,3750877702158.92,0.55299,126.208943848242
"1737","Italy",2020,"Europe and central Asia",319112244.959403,319112244.959403,319112244.959403,319112244.959403,19.13959392918,2.32e+12,16798113745194.1,0.52237,40.4112099481603
"1738","Italy",2021,"Europe and central Asia",323117034.936352,323167298.770041,323164891.192097,323169762.831026,19.13959392918,2482098400000,16402246637091.4,0.52237,43.4460608251981
"1739","Italy",2022,"Europe and central Asia",320560818.905977,320637975.823104,320636822.861006,320638676.352358,19.13959392918,2574482102448,16057197859919.5,0.52237,45.7123337755358
"1740","Italy",2023,"Europe and central Asia",318314464.360368,318404932.51504,318404343.562316,318405548.91994,19.13959392918,2591808366997.47,15747083387111.5,0.52237,46.6215928013903
"1741","Italy",2024,"Europe and central Asia",315933453.698474,316029932.062717,316029260.827581,316030659.291631,19.13959392918,2608784711801.3,15455790814621.7,0.52237,47.5333950315554
"1742","Italy",2025,"Europe and central Asia",313098222.754711,313197127.24967,313196379.798729,313197939.533483,19.13959392918,2636020424192.51,15182312074215.9,0.52237,48.6695876436022
"1743","Italy",2026,"Europe and central Asia",310439059.209848,310538888.634694,310538086.754811,310539761.603256,19.13959392918,2664832127428.93,14927720075585.8,0.52237,49.8220574354726
"1744","Italy",2027,"Europe and central Asia",307617473.239585,307717338.81755,307716504.224757,307718248.121201,19.13959392918,2692333194984,14691372119890.7,0.52237,50.9638823962973
"1745","Italy",2028,"Europe and central Asia",304853994.225367,304953394.410305,304952544.903693,304954319.315908,19.13959392918,2722177213800.8,14472105154636.7,0.52237,52.1454660875959
"1746","Italy",2029,"Europe and central Asia",301899194.382795,301983395.560432,301982544.817952,301984318.933149,19.13959392918,2752352048083.08,14269513561659,0.52237,53.3504445687418
"1747","Italy",2030,"Europe and central Asia",298428894.354953,298511649.055094,298510808.520222,298512558.888897,19.13959392918,2782861364859.5,14082826889080.6,0.52237,54.6110111174288
"1748","Italy",2031,"Europe and central Asia",295270247.860846,295351586.899261,295350764.265115,295352475.48313,19.13959392918,2813708871807.05,13911313909472.7,0.52237,55.8500506649144
