"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper"
"292645","Mali","2027","Sub-Saharan Africa","56665792.1026006","56673009.9507807","56669881.0766048","56677177.269154"
"292646","Mali","2028","Sub-Saharan Africa","59092696.7177695","59100433.2025144","59097090.5362637","59104889.9671572"
"292647","Mali","2029","Sub-Saharan Africa","61611500.7047947","61619695.1390633","61616160.3794013","61624404.8988646"
"292648","Mali","2030","Sub-Saharan Africa","64248423.3746265","64256995.859901","64253300.9802746","64261917.3615838"
"292649","Mali","2031","Sub-Saharan Africa","66997110.1615879","67005975.5522895","67002156.6293443","67011065.603905"
"292650","Mali","2032","Sub-Saharan Africa","69846017.5002509","69855195.730704","69851242.6251616","69860464.6458774"
"292652","Mali","2033","Sub-Saharan Africa","72811099.2199152","72820590.2980494","72816502.7852969","72826038.6571625"
"292653","Mali","2034","Sub-Saharan Africa","75876406.6817691","75886216.7981553","75881992.2166475","75891848.2482946"
"292654","Mali","2035","Sub-Saharan Africa","79056928.4585067","79067068.3824131","79062702.1530787","79072889.0552842"
"292655","Mali","2036","Sub-Saharan Africa","82361473.07794","82371952.2812352","82367440.4578411","82377967.5247091"
"292656","Mali","2037","Sub-Saharan Africa","85742140.0524796","85752791.7321012","85748205.0821944","85758928.1108878"
"292657","Mali","2038","Sub-Saharan Africa","89222095.4172128","89233093.1266854","89228358.1535453","89239428.4327279"
"292658","Mali","2039","Sub-Saharan Africa","92802439.4032965","92813792.0882345","92808904.9858141","92820331.4336787"
"292659","Mali","2040","Sub-Saharan Africa","96491933.0079444","96503651.9987811","96498607.9131946","96510401.8529441"
"292660","Mali","2041","Sub-Saharan Africa","100307395.581088","100319492.063091","100314286.278561","100326458.744222"
"292662","Mali","2042","Sub-Saharan Africa","104226152.272826","104238636.062984","104233264.336386","104245825.263331"
"292663","Mali","2043","Sub-Saharan Africa","108254317.508017","108267199.651157","108261657.215518","108274617.757537"
"292664","Mali","2044","Sub-Saharan Africa","112348960.241851","112362026.309104","112356379.635467","112369603.962476"
"292665","Mali","2045","Sub-Saharan Africa","116486626.90042","116500093.734435","116494273.465112","116507905.001065"
"292666","Mali","2046","Sub-Saharan Africa","120728945.775924","120742824.285081","120736825.592251","120750875.635501"
"292667","Mali","2047","Sub-Saharan Africa","124980090.390487","124994248.213018","124988131.717899","125002447.314841"
"292668","Mali","2048","Sub-Saharan Africa","129305097.125935","129319673.934087","129313375.62271","129328116.925752"
"292669","Mali","2049","Sub-Saharan Africa","133701435.730132","133716268.858081","133709838.050109","133724906.961075"
"292670","Mali","2050","Sub-Saharan Africa","138073472.896216","138088332.670412","138081845.947939","138097076.711952"
"292672","Malta","2020","Middle East and north Africa","3318374.29124431","3318374.29124431","3318374.29124431","3318374.29124431"
"292673","Malta","2021","Middle East and north Africa","3471485.87887125","3471923.69690536","3471855.62877363","3472000.71229422"
"292674","Malta","2022","Middle East and north Africa","3640611.33736738","3641270.08575656","3641197.21488696","3641343.84279872"
"292675","Malta","2023","Middle East and north Africa","3723330.84682947","3724092.17563912","3724023.27377642","3724162.6859531"
"292676","Malta","2024","Middle East and north Africa","3805580.1413986","3806394.38602439","3806326.47303414","3806466.33706058"
"292677","Malta","2025","Middle East and north Africa","3879731.13107624","3880576.55578039","3880506.76524932","3880651.93593497"
"292678","Malta","2026","Middle East and north Africa","3948175.58773177","3949037.22751175","3948964.36033095","3949116.00068336"
"292679","Malta","2027","Middle East and north Africa","4004654.81759103","4005507.58646055","4005431.6344272","4005590.03410649"
"292680","Malta","2028","Middle East and north Africa","4045179.6701788","4046031.86481555","4045953.31997058","4046117.0806526"
"292682","Malta","2029","Middle East and north Africa","4079047.79448709","4079877.6691931","4079797.10952953","4079965.26963187"
"292683","Malta","2030","Middle East and north Africa","4097534.77497907","4098371.95393987","4098290.01175019","4098461.29105591"
"292684","Malta","2031","Middle East and north Africa","4111109.8103294","4111952.92629437","4111869.89748317","4112043.68364553"
"292685","Malta","2032","Middle East and north Africa","4114060.98965436","4114804.71311782","4114726.83823021","4114890.51888874"
"292686","Malta","2033","Middle East and north Africa","4102318.7752464","4103064.14863876","4102985.93348488","4103150.62982723"
"292687","Malta","2034","Middle East and north Africa","4088133.7559075","4088880.37035302","4088801.75466327","4088967.55753544"
"292688","Malta","2035","Middle East and north Africa","4063664.63720815","4064351.43881187","4064277.68586658","4064433.2135025"
"292689","Malta","2036","Middle East and north Africa","4030936.56756731","4031565.02256167","4031491.71865946","4031646.87545019"
"292690","Malta","2037","Middle East and north Africa","3990094.71102301","3990719.44343313","3990646.02049957","3990801.36294783"
"292692","Malta","2038","Middle East and north Africa","3938573.61223508","3939193.89480322","3939120.41302499","3939275.7996112"
"292693","Malta","2039","Middle East and north Africa","3885091.64766331","3885705.83996735","3885632.27157487","3885787.5019174"
"292694","Malta","2040","Middle East and north Africa","3824075.64466717","3824681.87031124","3824608.42193466","3824763.06561968"
"292695","Malta","2041","Middle East and north Africa","3761176.52832887","3761694.60231718","3761625.68179256","3761769.94749169"
"292696","Malta","2042","Middle East and north Africa","3697685.21809383","3698198.91276228","3698130.02978632","3698274.27075644"
"292697","Malta","2043","Middle East and north Africa","3628379.83557848","3628889.91679951","3628821.1236002","3628965.36348406"
"292698","Malta","2044","Middle East and north Africa","3561519.83144139","3562027.39784926","3561958.67189211","3562102.89340236"
"292699","Malta","2045","Middle East and north Africa","3494789.70549712","3495294.67272849","3495226.14933237","3495370.00444832"
"292700","Malta","2046","Middle East and north Africa","3431502.17024195","3432004.97166438","3431936.62803721","3432080.11710999"
"292702","Malta","2047","Middle East and north Africa","3372830.85816171","3373332.33386055","3373264.13846456","3373407.32890885"
"292703","Malta","2048","Middle East and north Africa","3312529.64716507","3313027.55663086","3312959.80790383","3313102.08894968"
"292704","Malta","2049","Middle East and north Africa","3257246.99668186","3257742.36631651","3257674.95588409","3257816.53702054"
"292705","Malta","2050","Middle East and north Africa","3203927.08909283","3204392.82138128","3204327.16939967","3204465.64838097"
"292706","Mauritania","2020","Sub-Saharan Africa","7636735.50819384","7636735.50819384","7636735.50819384","7636735.50819384"
"292707","Mauritania","2021","Sub-Saharan Africa","7861213.38774931","7861504.2899206","7861366.78054375","7861693.92750329"
"292708","Mauritania","2022","Sub-Saharan Africa","8091832.71883191","8092311.58995735","8092094.25397886","8092591.86467307"
"292709","Mauritania","2023","Sub-Saharan Africa","8344434.4358723","8345054.29852853","8344779.8028031","8345404.40158947"
"292710","Mauritania","2024","Sub-Saharan Africa","8607941.1861188","8608686.12556912","8608359.51291339","8609105.66977438"
"292712","Mauritania","2025","Sub-Saharan Africa","8883220.52640888","8884085.42348654","8883706.49109607","8884576.60470865"
"292713","Mauritania","2026","Sub-Saharan Africa","9167730.82989559","9168705.9916243","9168277.4874646","9169264.97094147"
"292714","Mauritania","2027","Sub-Saharan Africa","9461536.73433992","9462604.75746601","9462133.77313762","9463221.64772587"
"292715","Mauritania","2028","Sub-Saharan Africa","9764754.17726926","9765895.21139561","9765390.50326485","9766557.74542218"
"292716","Mauritania","2029","Sub-Saharan Africa","10077221.4718748","10078416.1181741","10077886.8826538","10079111.4941866"
"292717","Mauritania","2030","Sub-Saharan Africa","10410140.6387355","10411377.1744898","10410828.9726069","10412097.6883584"
"292718","Mauritania","2031","Sub-Saharan Africa","10754904.8810414","10756176.1779076","10755612.5099368","10756916.8975151"
"292719","Mauritania","2032","Sub-Saharan Africa","11111756.923655","11113059.9851703","11112482.3833274","11113818.7216878"
"292720","Mauritania","2033","Sub-Saharan Africa","11480121.3134104","11481455.6466329","11480864.412805","11482231.9178197"
"292722","Mauritania","2034","Sub-Saharan Africa","11847922.383977","11849287.829303","11848683.1023827","11850081.3818871"
"292723","Mauritania","2035","Sub-Saharan Africa","12239836.4118187","12241234.5345939","12240615.6268831","12242046.2417675"
"292724","Mauritania","2036","Sub-Saharan Africa","12648264.789687","12649696.7638947","12649063.1662083","12650527.2656599"
"292725","Mauritania","2037","Sub-Saharan Africa","13069893.096077","13071359.928216","13070711.2085675","13072209.768403"
"292726","Mauritania","2038","Sub-Saharan Africa","13502115.8237505","13503618.3501064","13502954.1540432","13504487.9715039"
"292727","Mauritania","2039","Sub-Saharan Africa","13915642.7643616","13917180.069682","13916500.8283697","13918068.8505904"
"292728","Mauritania","2040","Sub-Saharan Africa","14339108.6787811","14340681.6481347","14339986.9879755","14341590.0571389"
"292729","Mauritania","2041","Sub-Saharan Africa","14772071.0510184","14773680.51446","14772970.0856199","14774608.9857658"
"292730","Mauritania","2042","Sub-Saharan Africa","15214725.5419777","15216372.3444301","15215645.7888623","15217321.3169512"
"292732","Mauritania","2043","Sub-Saharan Africa","15663858.9978051","15665543.7232702","15664800.7942134","15666513.491108"
"292733","Mauritania","2044","Sub-Saharan Africa","16089824.8057993","16091545.4552148","16090787.0094762","16092534.9552733"
"292734","Mauritania","2045","Sub-Saharan Africa","16519485.7132581","16521242.7795952","16520468.6091554","16522252.2529506"
"292735","Mauritania","2046","Sub-Saharan Africa","16952995.2083255","16954789.1426789","16953999.0551896","16955818.8171395"
"292736","Mauritania","2047","Sub-Saharan Africa","17390103.9573325","17391935.1755668","17391128.993571","17392985.2651043"
"292737","Mauritania","2048","Sub-Saharan Africa","17831556.3218236","17833424.978271","17832602.6308672","17834495.5707723"
"292738","Mauritania","2049","Sub-Saharan Africa","18264875.071203","18266778.7623321","18265941.2191209","18267868.5396993"
"292739","Mauritania","2050","Sub-Saharan Africa","18695185.6859672","18697124.3060601","18696271.6022987","18698233.1981698"
"292740","Mauritius","2020","Sub-Saharan Africa","6510184.33214045","6510184.33214045","6510184.33214045","6510184.33214045"
"292742","Mauritius","2021","Sub-Saharan Africa","6566474.16141515","6566948.06587251","6566878.86788641","6567023.99248411"
"292743","Mauritius","2022","Sub-Saharan Africa","6596252.24912071","6597002.42448708","6596906.48375583","6597102.73585929"
"292744","Mauritius","2023","Sub-Saharan Africa","6630956.17924733","6631878.12404935","6631766.62215545","6631995.92189909"
"292745","Mauritius","2024","Sub-Saharan Africa","6663906.45367231","6664942.10555301","6664818.20645194","6665074.46180547"
"292746","Mauritius","2025","Sub-Saharan Africa","6700804.0121596","6701917.38920477","6701783.41365329","6702061.46025384"
"292747","Mauritius","2026","Sub-Saharan Africa","6734617.19709686","6735782.80181731","6735641.34084641","6735935.43401176"
"292748","Mauritius","2027","Sub-Saharan Africa","6765000.27190593","6766199.99138328","6766053.29341779","6766358.42904537"
"292749","Mauritius","2028","Sub-Saharan Africa","6796450.47691261","6797671.13982824","6797521.09562024","6797833.20289381"
"292750","Mauritius","2029","Sub-Saharan Africa","6820292.66775019","6821524.22143512","6821372.39075422","6821688.19243553"
"292752","Mauritius","2030","Sub-Saharan Africa","6844103.39423541","6845339.81442085","6845187.16524614","6845504.60869668"
"292753","Mauritius","2031","Sub-Saharan Africa","6862988.32471162","6864226.20447038","6864073.30342377","6864391.16834963"
"292754","Mauritius","2032","Sub-Saharan Africa","6878221.49118303","6879459.15071764","6879306.3188348","6879623.94294004"
"292755","Mauritius","2033","Sub-Saharan Africa","6893555.21102194","6894792.77508233","6894640.03327696","6894957.36829036"
"292756","Mauritius","2034","Sub-Saharan Africa","6899651.496913","6900888.47473519","6900735.87444967","6901052.81747504"
"292757","Mauritius","2035","Sub-Saharan Africa","6900537.95766799","6901772.29774451","6901620.02123327","6901936.02724941"
"292758","Mauritius","2036","Sub-Saharan Africa","6893640.16611298","6894874.34549201","6894722.19575776","6895037.88433505"
"292759","Mauritius","2037","Sub-Saharan Africa","6884367.04607033","6885601.17208642","6885449.11599025","6885764.54507901"
"292760","Mauritius","2038","Sub-Saharan Africa","6874019.32156438","6875253.74659028","6875101.73237209","6875417.00833482"
"292762","Mauritius","2039","Sub-Saharan Africa","6853143.45231854","6854376.2391543","6854224.49570384","6854539.14481901"
"292763","Mauritius","2040","Sub-Saharan Africa","6828098.40570526","6829329.73514547","6829178.23858289","6829492.28494582"
"292764","Mauritius","2041","Sub-Saharan Africa","6796106.5529997","6797334.9617418","6797183.8820997","6797496.96854669"
"292765","Mauritius","2042","Sub-Saharan Africa","6761400.49591569","6762624.85451415","6762474.31049409","6762786.18876426"
"292766","Mauritius","2043","Sub-Saharan Africa","6720408.8655218","6721577.09376294","6721432.05354082","6721732.95473766"
"292767","Mauritius","2044","Sub-Saharan Africa","6672500.46978997","6673657.60780909","6673513.59652324","6673811.95189642"
"292768","Mauritius","2045","Sub-Saharan Africa","6615270.61289406","6616420.79329487","6616277.72442032","6616573.98557087"
"292769","Mauritius","2046","Sub-Saharan Africa","6557227.64089875","6558370.35997764","6558228.2923626","6558522.34579942"
"292770","Mauritius","2047","Sub-Saharan Africa","6499056.15445466","6500182.96202306","6500041.89755967","6500333.75614708"
"292772","Mauritius","2048","Sub-Saharan Africa","6436939.48113491","6438059.12453781","6437919.00368591","6438208.80651888"
"292773","Mauritius","2049","Sub-Saharan Africa","6376044.51611128","6377156.05494998","6377016.93993246","6377304.57712376"
"292774","Mauritius","2050","Sub-Saharan Africa","6309957.59738772","6311060.76796155","6310922.64297329","6311208.15488839"
"292775","Mexico","2020","Latin America and Caribbean","517951959.163041","517951959.163041","517951959.163041","517951959.163041"
"292776","Mexico","2021","Latin America and Caribbean","555963296.038275","556012151.819453","556010498.960241","556013892.879352"
"292777","Mexico","2022","Latin America and Caribbean","562618528.595868","562691649.766021","562690495.268359","562692890.8051"
"292778","Mexico","2023","Latin America and Caribbean","570731950.010701","570817579.920615","570816081.902446","570819231.338158"
"292779","Mexico","2024","Latin America and Caribbean","578622828.06916","578715041.41227","578713168.542069","578717088.103944"
"292780","Mexico","2025","Latin America and Caribbean","586313566.593004","586409295.574954","586407018.412872","586411731.135923"
"292782","Mexico","2026","Latin America and Caribbean","593750289.361125","593847495.213705","593844877.181146","593850290.217868"
"292783","Mexico","2027","Latin America and Caribbean","600865376.715443","600962582.618106","600959677.218778","600965745.481555"
"292784","Mexico","2028","Latin America and Caribbean","607764240.217943","607860441.431588","607857324.543218","607863882.286797"
"292785","Mexico","2029","Latin America and Caribbean","614439036.864082","614533463.864567","614530225.626557","614537041.392778"
"292786","Mexico","2030","Latin America and Caribbean","620875438.651062","620967591.387669","620964312.516587","620971232.587617"
"292787","Mexico","2031","Latin America and Caribbean","627028944.041962","627118464.54236","627115216.058805","627122061.404609"
"292788","Mexico","2032","Latin America and Caribbean","632812503.210719","632899245.130314","632896083.248792","632902743.247907"
"292789","Mexico","2033","Latin America and Caribbean","638332748.912605","638416682.667994","638413627.729843","638420059.058696"
"292790","Mexico","2034","Latin America and Caribbean","643575967.206172","643657153.361341","643654197.541138","643660407.933975"
"292792","Mexico","2035","Latin America and Caribbean","648518846.93264","648597374.112615","648594471.83644","648600550.670125"
"292793","Mexico","2036","Latin America and Caribbean","653192117.540619","653268083.046729","653265271.219533","653271218.879248"
"292794","Mexico","2037","Latin America and Caribbean","657407617.304553","657481168.669895","657478457.792496","657484197.011304"
"292795","Mexico","2038","Latin America and Caribbean","661241849.666335","661313058.469937","661310445.156954","661315974.92729"
"292796","Mexico","2039","Latin America and Caribbean","664680298.656901","664749231.065519","664746711.946441","664752039.589008"
"292797","Mexico","2040","Latin America and Caribbean","667699227.521654","667765945.604913","667763517.527288","667768649.894496"
"292798","Mexico","2041","Latin America and Caribbean","670447224.120685","670511786.041655","670509445.864293","670514389.971437"
"292799","Mexico","2042","Latin America and Caribbean","672609475.033302","672671920.501925","672669665.904018","672674426.944858"
"292800","Mexico","2043","Latin America and Caribbean","674336368.260057","674396755.756842","674394549.143556","674399168.072538"
"292802","Mexico","2044","Latin America and Caribbean","675572061.518417","675630444.850228","675628282.12609","675632766.124662"
"292803","Mexico","2045","Latin America and Caribbean","676338916.812008","676395344.651835","676393262.942035","676397577.751676"
"292804","Mexico","2046","Latin America and Caribbean","676845813.130849","676900340.583949","676898337.022238","676902521.429703"
"292805","Mexico","2047","Latin America and Caribbean","676747067.933656","676799748.1919","676797820.72545","676801870.904732"
"292806","Mexico","2048","Latin America and Caribbean","676228655.76955","676279555.284238","676277701.546247","676281612.393577"
"292807","Mexico","2049","Latin America and Caribbean","675305644.686555","675354824.465401","675353042.027124","675356801.444083"
"292808","Mexico","2050","Latin America and Caribbean","674043271.348582","674090766.973036","674089053.486201","674092666.059271"
"292809","Mongolia","2020","East Asia and Pacific","15560624.3282404","15560624.3282404","15560624.3282404","15560624.3282404"
"292810","Mongolia","2021","East Asia and Pacific","15802187.0942166","15804686.2166065","15803900.5641136","15805640.0320731"
"292812","Mongolia","2022","East Asia and Pacific","16054215.1417776","16058211.7622251","16057031.8980324","16059587.2990739"
"292813","Mongolia","2023","East Asia and Pacific","16267180.8436471","16272158.1472647","16270722.8861384","16273835.5248576"
"292814","Mongolia","2024","East Asia and Pacific","16455103.9283208","16460800.8120622","16459156.7791849","16462760.4445343"
"292815","Mongolia","2025","East Asia and Pacific","16661769.3473087","16668059.6321071","16666222.2423466","16670309.5456564"
"292816","Mongolia","2026","East Asia and Pacific","16861881.0528375","16868672.3543876","16866658.4469048","16871208.679802"
"292817","Mongolia","2027","East Asia and Pacific","17058079.6244019","17065313.8864155","17063136.5346927","17068140.8555679"
"292818","Mongolia","2028","East Asia and Pacific","17226833.5203673","17234403.9556238","17232100.2065109","17237467.9720288"
"292819","Mongolia","2029","East Asia and Pacific","17375835.1718263","17383644.4155962","17381251.4185774","17386877.8641029"
"292820","Mongolia","2030","East Asia and Pacific","17541669.734508","17549652.8616128","17547199.878229","17552992.1357496"
"292822","Mongolia","2031","East Asia and Pacific","17708531.0102955","17716619.2544528","17714134.4997388","17719999.2719985"
"292823","Mongolia","2032","East Asia and Pacific","17883639.8951775","17891802.4143948","17889297.5851358","17895198.0569172"
"292824","Mongolia","2033","East Asia and Pacific","18072564.1632279","18080777.5318498","18078260.1124626","18084174.6166508"
"292825","Mongolia","2034","East Asia and Pacific","18272139.708167","18280387.1226914","18277861.260711","18283781.5375609"
"292826","Mongolia","2035","East Asia and Pacific","18481177.3138647","18488983.2664163","18486538.3938095","18492266.9968382"
"292827","Mongolia","2036","East Asia and Pacific","18661246.3781603","18669013.5206199","18666580.9851694","18672263.5853163"
"292828","Mongolia","2037","East Asia and Pacific","18839189.3327652","18846998.2107202","18844555.4470396","18850245.5801853"
"292829","Mongolia","2038","East Asia and Pacific","19036637.9985115","19044471.2232934","19042023.021747","19047711.4957663"
"292830","Mongolia","2039","East Asia and Pacific","19249212.3619433","19256973.6636238","19254548.7053722","19260172.8499478"
"292832","Mongolia","2040","East Asia and Pacific","19431297.4299862","19439056.0471238","19436633.2772778","19442239.9696017"
"292833","Mongolia","2041","East Asia and Pacific","19599305.7185949","19607053.3338409","19604635.2329971","19610219.6874696"
"292834","Mongolia","2042","East Asia and Pacific","19762883.8320056","19770610.139056","19768199.8603885","19773756.0815619"
"292835","Mongolia","2043","East Asia and Pacific","19960841.9307131","19968545.2030845","19966143.2950402","19971671.8493795"
"292836","Mongolia","2044","East Asia and Pacific","20183369.9829516","20190622.8800926","20188337.4627233","20193614.7313379"
"292837","Mongolia","2045","East Asia and Pacific","20371816.3734351","20379036.1058996","20376762.5866973","20382005.6901398"
"292838","Mongolia","2046","East Asia and Pacific","20554325.3418356","20561510.7993354","20559249.5682665","20564457.9781097"
"292839","Mongolia","2047","East Asia and Pacific","20751137.3052519","20758292.4508759","20756042.2744841","20761219.4434252"
"292840","Mongolia","2048","East Asia and Pacific","20995364.6213481","21002506.3900556","21000262.3466365","21005419.9754312"
"292842","Mongolia","2049","East Asia and Pacific","21300091.9016331","21307254.4310411","21305006.4492144","21310166.9595772"
"292843","Mongolia","2050","East Asia and Pacific","21569163.3947451","21576329.8763918","21574083.1890746","21579235.0353766"
"292844","Morocco","2020","Middle East and north Africa","89357216.648132","89357216.648132","89357216.648132","89357216.648132"
"292845","Morocco","2021","Middle East and north Africa","89239353.2670841","89245871.3997387","89243024.2158497","89250195.0479196"
"292846","Morocco","2022","Middle East and north Africa","89022561.2130791","89032910.9816981","89028491.6636267","89039370.9384381"
"292847","Morocco","2023","Middle East and north Africa","88735752.5747406","88748667.1636868","88743166.0255058","88756687.7956573"
"292848","Morocco","2024","Middle East and north Africa","88389911.6717719","88404775.0160701","88398394.7345629","88414114.2312827"
"292849","Morocco","2025","Middle East and north Africa","88039302.4787284","88055743.5880341","88048619.2922242","88066218.3227136"
"292850","Morocco","2026","Middle East and north Africa","87850733.9993258","87868430.2586407","87860703.73177","87879833.529191"
"292852","Morocco","2027","Middle East and north Africa","87667906.3447303","87686549.121563","87678371.411371","87698650.522757"
"292853","Morocco","2028","Middle East and north Africa","87467040.7671627","87485263.8360743","87477179.108027","87497323.2625968"
"292854","Morocco","2029","Middle East and north Africa","87417145.45183","87435631.9111784","87427424.4469049","87447889.4313301"
"292855","Morocco","2030","Middle East and north Africa","87370408.1869623","87388892.4659711","87380687.9209011","87401150.373126"
"292856","Morocco","2031","Middle East and north Africa","87251254.8045592","87268700.6044798","87260884.7236624","87280455.4241163"
"292857","Morocco","2032","Middle East and north Africa","87097903.3532857","87115057.3485969","87107374.9904147","87126605.3881354"
"292858","Morocco","2033","Middle East and north Africa","87026535.7377519","87043380.4211991","87035839.6297852","87054709.0397249"
"292859","Morocco","2034","Middle East and north Africa","87004613.867662","87021149.0720856","87013749.7614574","87032258.5321968"
"292860","Morocco","2035","Middle East and north Africa","86966008.4515554","86982234.1810681","86974976.0302967","86993125.0543994"
"292862","Morocco","2036","Middle East and north Africa","86928658.2257865","86944576.9936149","86937458.703802","86955251.3224643"
"292863","Morocco","2037","Middle East and north Africa","86874674.6477025","86890289.9766294","86883309.8331406","86900750.4927792"
"292864","Morocco","2038","Middle East and north Africa","86889849.1838202","86905174.6302058","86898326.951257","86915430.505012"
"292865","Morocco","2039","Middle East and north Africa","86982366.1695305","86997415.8699724","86990694.5573217","87007476.7210103"
"292866","Morocco","2040","Middle East and north Africa","87075627.7977107","87090406.6853018","87083809.398908","87100276.2176218"
"292867","Morocco","2041","Middle East and north Africa","87143034.0993048","87157546.9789077","87151071.5001893","87167228.7806882"
"292868","Morocco","2042","Middle East and north Africa","87182187.0190845","87196436.6878503","87190081.6794734","87205933.0489822"
"292869","Morocco","2043","Middle East and north Africa","87239045.4921604","87253035.7132504","87246799.1809134","87262350.0800262"
"292870","Morocco","2044","Middle East and north Africa","87311688.0105144","87325425.7697234","87319304.334375","87334563.8100188"
"292872","Morocco","2045","Middle East and north Africa","87356720.1587814","87370208.7056521","87364201.0179589","87379172.7170632"
"292873","Morocco","2046","Middle East and north Africa","87367873.785145","87381115.1077361","87375220.3281532","87389906.5829899"
"292874","Morocco","2047","Middle East and north Africa","87322530.5439794","87335524.4066805","87329742.7768701","87344143.3301842"
"292875","Morocco","2048","Middle East and north Africa","87263177.8588278","87275930.9588136","87270259.4092663","87284382.3858835"
"292876","Morocco","2049","Middle East and north Africa","87193830.5855424","87206349.5530454","87200785.06189","87214638.5331675"
"292877","Morocco","2050","Middle East and north Africa","87075874.2562929","87088160.1578597","87082701.9151493","87096288.5969719"
"292878","Mozambique","2020","Sub-Saharan Africa","67634671.2185065","67634671.2185065","67634671.2185065","67634671.2185065"
"292879","Mozambique","2021","Sub-Saharan Africa","69523294.8022102","69526106.9988262","69524545.4475623","69528245.2698513"
"292880","Mozambique","2022","Sub-Saharan Africa","71252948.0269533","71257643.0812657","71255090.8252193","71261036.109348"
"292882","Mozambique","2023","Sub-Saharan Africa","73054731.0036013","73060995.7685576","73057601.7060341","73065544.0651779"
"292883","Mozambique","2024","Sub-Saharan Africa","75000839.4777081","75008501.1575968","75004336.9189027","75014171.5339812"
"292884","Mozambique","2025","Sub-Saharan Africa","76990206.121215","76999078.5640535","76994232.5866232","77005772.3244004"
"292885","Mozambique","2026","Sub-Saharan Africa","79014051.1810327","79023950.082337","79018515.6868866","79031538.6610325"
"292886","Mozambique","2027","Sub-Saharan Africa","81064882.081055","81075592.0774696","81069691.2435247","81083890.6590738"
"292887","Mozambique","2028","Sub-Saharan Africa","83150433.2749458","83161774.2210517","83155509.6851785","83170623.0720102"
"292888","Mozambique","2029","Sub-Saharan Africa","85288353.6133794","85300176.8228719","85293636.2751682","85309437.032846"
"292889","Mozambique","2030","Sub-Saharan Africa","87422607.1304479","87434805.6624516","87428053.5843605","87444373.7106899"
"292890","Mozambique","2031","Sub-Saharan Africa","89577733.8408547","89590249.4895718","89583321.1301644","89600067.5276207"
"292892","Mozambique","2032","Sub-Saharan Africa","91748549.7532766","91761352.4573972","91754266.8186387","91771389.1368719"
"292893","Mozambique","2033","Sub-Saharan Africa","93939195.5191487","93952278.2441958","93945040.0275857","93962525.0900793"
"292894","Mozambique","2034","Sub-Saharan Africa","96163437.5022533","96176801.6987226","96169410.7178798","96187258.0908457"
"292895","Mozambique","2035","Sub-Saharan Africa","98373982.1108949","98387628.8594179","98380084.6979807","98398295.1291982"
"292896","Mozambique","2036","Sub-Saharan Africa","100592974.800065","100606907.000691","100599208.199129","100617784.997655"
"292897","Mozambique","2037","Sub-Saharan Africa","102813451.568275","102827671.829105","102819817.061027","102838763.160273"
"292898","Mozambique","2038","Sub-Saharan Africa","105032738.284479","105047251.638145","105039238.245695","105058559.582118"
"292899","Mozambique","2039","Sub-Saharan Africa","107264566.970209","107279380.691823","107271204.788293","107290910.153101"
"292900","Mozambique","2040","Sub-Saharan Africa","109476086.261454","109491202.255011","109482862.896744","109502953.940956"
"292902","Mozambique","2041","Sub-Saharan Africa","111685353.149898","111700774.657801","111692270.161761","111712750.64068"
"292903","Mozambique","2042","Sub-Saharan Africa","113882785.288984","113898514.957102","113889844.003202","113910716.756664"
"292904","Mozambique","2043","Sub-Saharan Africa","116057748.098863","116073788.806559","116064949.962479","116086218.026273"
"292905","Mozambique","2044","Sub-Saharan Africa","118206302.715756","118222658.517088","118213649.600824","118235317.74931"
"292906","Mozambique","2045","Sub-Saharan Africa","120300417.558915","120317085.15334","120307908.018522","120329971.602322"
"292907","Mozambique","2046","Sub-Saharan Africa","122355963.577601","122372942.434752","122363597.387991","122386055.475277"
"292908","Mozambique","2047","Sub-Saharan Africa","124386278.376468","124403568.118288","124394055.41698","124416907.259214"
"292909","Mozambique","2048","Sub-Saharan Africa","126369633.755011","126387232.55411","126377553.282475","126400796.039592"
"292910","Mozambique","2049","Sub-Saharan Africa","128300639.785068","128318549.498192","128308702.665899","128332338.32119"
"292912","Mozambique","2050","Sub-Saharan Africa","130190119.450887","130208337.042061","130198324.344178","130222348.837469"
"292913","Myanmar","2020","East Asia and Pacific","169637668.427449","169637668.427449","169637668.427449","169637668.427449"
"292914","Myanmar","2021","East Asia and Pacific","170511234.222724","170529087.924351","170521910.111892","170541332.367941"
"292915","Myanmar","2022","East Asia and Pacific","170816145.091758","170845727.429767","170834142.595519","170864949.668687"
"292916","Myanmar","2023","East Asia and Pacific","171184225.544779","171222380.289832","171207565.624879","171246577.760369"
"292917","Myanmar","2024","East Asia and Pacific","171421135.603711","171466386.760888","171448697.357295","171494765.348722"
"292918","Myanmar","2025","East Asia and Pacific","171750305.677736","171801596.158729","171781265.243527","171833595.434626"
"292919","Myanmar","2026","East Asia and Pacific","172461419.215545","172517649.187027","172495045.533594","172552624.061242"
"292920","Myanmar","2027","East Asia and Pacific","173164527.544646","173224518.315272","173200139.759991","173261751.501292"
"292922","Myanmar","2028","East Asia and Pacific","173857411.726988","173920028.760022","173894412.462215","173958827.349569"
"292923","Myanmar","2029","East Asia and Pacific","174359361.010335","174421640.307952","174395922.994935","174460233.06885"
"292924","Myanmar","2030","East Asia and Pacific","174718249.126475","174781546.376893","174755357.64571","174820739.62289"
"292925","Myanmar","2031","East Asia and Pacific","174962155.616646","175025977.913099","174999567.017745","175065480.197957"
