"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper","sav_rate","gdp_sq","cs_sq","capital_share","tech_level","tc_share","he_pc","pop","tc","gdp_cf","gdp_cf_lower","gdp_cf_upper","cs_cf","cs_cf_lower","cs_cf_upper"
"2452","Namibia",2022,"Sub-Saharan Africa",8814986.99963726,9474375.18067645,9474123.90131152,9474727.36920746,15.077952398307,24361625266.7477,74919466205.6676,0.51109,33.1417036689473,0.751389619853399,841.385154398778,2549182,16116134.3564834,25318964695.7859,25318616233.7397,25319453519.9209,75176704470.2275,75176672537.54,75176751858.5083
"2453","Namibia",2023,"Sub-Saharan Africa",9027703.75095789,9710051.42666929,9709735.51669344,9710491.21375335,15.077952398307,25048135866.7647,74846727156.5583,0.51109,33.6788751376787,0.760654011093089,837.333936872242,2584843,16463418.6810805,26064849705.1605,26064402259.2069,26065473163.537,75237880674.3576,75237797797.363,75237999397.8947
"2454","Namibia",2024,"Sub-Saharan Africa",9253091.60692868,9959783.52249295,9959418.51996096,9960294.11849987,15.077952398307,25725938423.3194,74881136801.3844,0.51109,34.1493348742577,0.770032629283452,833.302225707759,2623501,16834216.3441906,26803863111.0258,26803335657.388,26804601339.3707,75408514618.3059,75408368419.4732,75408721410.4234
"2455","Namibia",2025,"Sub-Saharan Africa",9504975.40341409,10238283.4551903,10237878.9217814,10238852.3387659,15.077952398307,26423625873.3598,75016024710.8011,0.51109,34.5668553078775,0.779526882805877,829.289926983399,2668108,17248085.3332829,27565471199.9571,27564875640.6508,27566308810.1975,75682100863.3055,75681882445.2059,75682408625.5355
"2456","Namibia",2026,"Sub-Saharan Africa",9759781.62655977,10520356.1949121,10519920.6267824,10520970.4864605,15.077952398307,27123851959.0038,75249365206.3529,0.51109,34.9532385169783,0.789138197406654,825.296947229465,2712459,17665522.4681568,28331818914.7211,28331165253.9701,28332740658.5155,76056905104.1349,76056607808.7916,76057323772.7268
"2457","Namibia",2027,"Sub-Saharan Africa",10011846.6897589,10800347.4078618,10799888.0349092,10800995.8573604,15.077952398307,27830157064.0163,75576618433.0011,0.51109,35.3240465539828,0.798868016411056,821.323193426307,2756536,18086427.4153865,29107195521.4298,29106491929.592,29108188489.7962,76528581617.533,76528200628.3,76529118332.7859
"2458","Namibia",2028,"Sub-Saharan Africa",10267176.5835542,11084378.8854146,11083900.7436434,11085053.7533524,15.077952398307,27775447791.8717,75994005345.8375,0.51109,34.7101696971213,0.808717800940085,817.36857300216,2800681,18513075.9673502,29087776933.7052,29087049304.558,29088803737.7169,77093648684.776,77093180657.7622,77094308283.5638
"2459","Namibia",2029,"Sub-Saharan Africa",10526948.8727718,11373519.8268166,11373025.9460049,11374216.5441535,15.077952398307,27720846068.6875,76382273875.0207,0.51109,34.1172474792326,0.818689030129904,813.432993830987,2844454,18942603.5474905,29067595086.4304,29066848488.0718,29068648192.8571,77627598803.1088,77627044465.8693,77628380242.9773
"2460","Namibia",2030,"Sub-Saharan Africa",10792692.1399101,11669433.481693,11668925.6809332,11670149.3237048,15.077952398307,27666351683.041,76742896155.9143,0.51109,33.5417386286444,0.828783201353943,809.516364230331,2888255,19377694.5548818,29046692815.4265,29045930623.9539,29047767270.9142,78131873170.1638,78131233978.0412,78132774324.9246
"2461","Namibia",2031,"Sub-Saharan Africa",11060499.9730148,11968163.1632293,11967642.5530581,11968896.517992,15.077952398307,27611964423.9252,77077270685.2357,0.51109,32.988860363336,0.839001830447759,805.618592959181,2931857,19816875.1425249,29025427457.1924,29024651785.2932,29026520240.9287,78607847787.209,78607125631.825,78608865890.1187
"2462","Namibia",2032,"Sub-Saharan Africa",11330359.7605698,12269684.7136966,12269152.1348283,12270434.4138124,15.077952398307,27557684080.7479,77386726003.0508,0.51109,32.4572244741271,0.849346451936674,801.739589215846,2975176,20259600.0756888,29003802353.8325,29003014884.755,29004911130.3642,79056883512.2499,79056080509.1955,79058015479.4258
"2463","Namibia",2033,"Sub-Saharan Africa",11607618.1279952,12579497.4252402,12578953.0548336,12580263.1997884,15.077952398307,27503510443.3308,77672524190.6693,0.51109,31.9380155552289,0.859818619266215,797.879262635838,3018642,20708833.360373,28981485327.709,28980687172.0742,28982608522.4021,79480273582.1028,79479391994.9884,79481516131.7175
"2464","Namibia",2034,"Sub-Saharan Africa",11890831.3830148,12896174.8863392,12895618.6753203,12896956.7706736,15.077952398307,27449443301.9089,77935864193.6446,0.51109,31.4328685746266,0.870419905035383,794.037523289772,3062241,21164558.1911927,28958651910.9061,28957843789.4189,28959788485.5693,79879196933.0683,79878239079.7829,79880546709.9634
"2465","Namibia",2035,"Sub-Saharan Africa",12182319.7050507,13222008.9827474,13221440.7200509,13222807.2477795,15.077952398307,27395482447.1295,78177884978.6245,0.51109,30.9382363733894,0.881151901232821,790.214281681263,3105823,21625808.7973235,28935060230.844,28934242764.2401,28936209298.8357,80254800018.7421,80253768209.9479,80256253678.9792
"2466","Namibia",2036,"Sub-Saharan Africa",12474513.2037074,13549510.1992668,13548929.8992742,13550324.7984979,15.077952398307,27341627670.0514,78399668532.358,0.51109,30.4634082826856,0.892016219475877,786.409448744849,3149569,22093911.0562003,28911526174.1484,28910699824.8001,28912687072.1061,80608135354.9893,80607031879.4094,80609689588.1394
"2467","Namibia",2037,"Sub-Saharan Africa",12773731.6774212,13884931.2846368,13884339.0872111,13885762.1048232,15.077952398307,27287878762.1442,78602242710.7527,0.51109,29.9995487804848,0.903014491252623,782.622935843911,3193221,22567126.7333348,28887391379.9398,28886557024.7614,28888562980.0296,80940326050.794,80939153152.4317,80941977611.928
"2468","Namibia",2038,"Sub-Saharan Africa",13072902.7684427,14220440.5164167,14219849.8937847,14221273.3376082,15.077952398307,27234235515.2875,78786583945.4789,0.51109,29.5545348046416,0.914148368166847,778.85465476861,3237274,23049025.4466656,28862524598.4287,28861696560.962,28863691673.7375,81252339530.2608,81251099473.1399,81254085166.6419
"2469","Namibia",2039,"Sub-Saharan Africa",13367647.6852249,14551571.7296551,14550982.753939,14552405.0531698,15.077952398307,27180697721.7699,78953619815.2428,0.51109,29.1320460945882,0.925419522186082,775.104517733832,3281298,23536647.2733577,28837265797.2899,28836443988.6927,28838426965.5048,81545075594.7336,81543772689.3737,81546909920.3552
"2470","Namibia",2040,"Sub-Saharan Africa",13663907.0770386,14884492.0928421,14883902.6368635,14885328.7934486,15.077952398307,27127265174.2885,79104231488.4969,0.51109,28.724085724033,0.936829645892673,771.372437377144,3325155,24029051.9637794,28811343923.3983,28810526346.7778,28812501817.5534,81819439869.3576,81818078197.3566,81821357559.0888
"2471","Namibia",2041,"Sub-Saharan Africa",13952386.8224954,15208962.4946321,15208368.4044097,15209807.1500126,15.077952398307,27073937665.9477,79239256044.0137,0.51109,28.3394927655164,0.948380452737973,767.658326756756,3369224,24529033.9753013,28784682051.7415,28783864448.347,28785841388.9749,82076251686.9891,82074834824.7745,82078248078.9633
"2472","Namibia",2042,"Sub-Saharan Africa",14237513.7075406,15529307.0798825,15528712.74802,15530154.5656863,15.077952398307,27020714990.2587,79359488675.432,0.51109,27.9721143609522,0.960073677299626,763.962099349498,3412987,25032891.1068384,28756851659.1575,28756038212.5648,28758007527.0348,82316278236.4718,82314808939.5173,82318349613.1635
"2473","Namibia",2043,"Sub-Saharan Africa",14524124.8740385,15851849.7565163,15851244.8268747,15852712.0866557,15.077952398307,26967596941.1387,79465684785.5738,0.51109,27.616132684823,0.971911075542053,760.283669048805,3456983,25544619.4388437,28728874727.0651,28728055999.724,28730037990.4023,82540183176.4727,82538664693.2759,82542325265.5381
"2474","Namibia",2044,"Sub-Saharan Africa",14810679.5753308,16175026.0406793,16174410.4596322,16175903.2488513,15.077952398307,26914583312.91,79558561976.0473,0.51109,27.2724181174744,0.983894425080161,756.622950162707,3500772,26061045.6437794,28700864784.2758,28700040972.0572,28702035125.5081,82748751679.1245,82747185672.7688,82750962060.0289
"2475","Namibia",2045,"Sub-Saharan Africa",15094577.0000853,16495961.3550264,16495342.0985644,16496837.2726954,15.077952398307,26861673900.2992,79638801937.3681,0.51109,26.9426673268659,0.996025525446265,752.979857411839,3544312,26581884.844028,28672797983.5196,28671975422.8793,28673960841.8704,82942746297.3005,82941134377.2484,82945022622.6536
"2476","Namibia",2046,"Sub-Saharan Africa",15363058.7874577,16801538.3203332,16800908.8032976,16802428.2410184,15.077952398307,26808868498.4364,79707052244.5753,0.51109,26.6373382439382,1.00830619836034,749.354305927447,3587768,27108406.9183433,28645412431.6902,28644584984.3954,28646581774.7554,83122887817.5967,83121232468.2453,83125225661.9107
"2477","Namibia",2047,"Sub-Saharan Africa",15636944.9074981,17113346.9896412,17112707.0310155,17114251.1661347,15.077952398307,26756166902.8545,79763928063.0655,0.51109,26.336773368714,1.02073828800358,745.746211249418,3631204,27641150.0966986,28617699257.1998,28616867175.7825,28618874730.2708,83289972470.1569,83288275126.1639,83292369735.246
"2478","Namibia",2048,"Sub-Saharan Africa",15911203.0081555,17426174.6668526,17425524.096603,17427093.2848263,15.077952398307,26703568909.4883,79810013769.1362,0.51109,26.0451004645533,1.03332366129532,742.155489324308,3674204,28176986.490707,28589912301.6411,28589075667.3644,28591093749.0719,83444604637.5942,83442866699.9608,83447059276.6989
"2479","Namibia",2049,"Sub-Saharan Africa",16182478.5333382,17736660.8238554,17735999.6152824,17737593.8792025,15.077952398307,26651074314.6738,79845864489.5011,0.51109,25.7646149736828,1.04606420817343,738.582056503386,3716848,28716525.7667028,28562316908.5323,28561475805.7563,28563504181.9963,83587396285.884,83585619097.8143,83589906331.1147
"2480","Namibia",2050,"Sub-Saharan Africa",16451974.6705702,18045990.9832085,18045319.0657221,18046938.5229217,15.077952398307,26598682915.1473,79872007563.83,0.51109,25.4937377543365,1.05896184187809,735.025829540682,3759075,29259298.0462337,28534808551.2759,28533963063.6759,28536001495.439,83718968882.9974,83717153733.255,83721532442.4944
"2481","Nepal",2020,"South Asia",40341348.8631605,49478558.2469252,49478558.2469252,49478558.2469252,38.0557477592174,1.1e+11,360958494967.916,0.516049904761905,33.3590260544917,2.77820890515396,207,28999227,166771435.136541,122221915676.033,122221915676.033,122221915676.033,360958494967.916,360958494967.916,360958494967.916
"2482","Nepal",2021,"South Asia",37951778.8762153,46356176.3293523,46353862.6424099,46359099.9980055,38.0557477592174,115321800000,384771892754.659,0.516049904761905,34.9936408651645,2.81969525614129,210.869260806561,29698028,176580629.888885,128618409827.764,128615097013.612,128622595919.636,389486500272.365,389486500272.365,389486500272.365
"2483","Nepal",2022,"South Asia",35441478.645427,43131669.0245117,43128325.1618609,43135785.3359559,38.0557477592174,121794812634,409419871436.315,0.516049904761905,37.1529818839439,2.86180111321222,214.810846150267,30371951,186710329.184719,136305764097.736,136300112251.263,136312727759.68,419026071953.819,419024811237.622,419027665002.383
"2484","Nepal",2023,"South Asia",32618385.2183833,39608246.3264256,39604415.953657,39612994.6044787,38.0557477592174,122735068587.534,435298804544.306,0.516049904761905,37.936283080931,2.9045357273078,218.82610792724,30723209,195273105.979115,137871034037.684,137863656921.881,137880180467.86,450018000134.351,450014651601.526,450022163604.111
"2485","Nepal",2024,"South Asia",30060701.4227914,36433087.1365263,36428998.1042247,36438238.5416776,38.0557477592174,128852184405.937,460241612430.865,0.516049904761905,40.4359758333098,2.94790848751125,222.916423303352,31069971,204172342.522687,145224858866.393,145215570768.904,145236543728.058,480059265714.692,480053277191.927,480066701753.361
"2486","Nepal",2025,"South Asia",28550676.9037756,34548475.8508089,34544208.2099582,34553931.9440478,38.0557477592174,135579556953.771,486265194089.087,0.516049904761905,42.5461906292019,2.9919289231108,227.083195186571,31410658,213409281.044544,153292966491.164,153281856474.925,153307128982.004,511400407714.496,511391183962.917,511411918712.713
"2487","Nepal",2026,"South Asia",27709566.2373199,33476531.2044948,33472177.1405533,33482155.4323317,38.0557477592174,142458863673.605,513547748592.024,0.516049904761905,44.2165044249217,3.03660670569333,231.327852708136,31744065,222986727.018311,161534818290.896,161522110053.961,161551167720.698,544248386486.96,544235395923.203,544264711577.056
"2488","Nepal",2027,"South Asia",26884039.9451416,32422728.5406123,32418417.8111011,32428337.95118,38.0557477592174,149715718189.138,542084146982.697,0.516049904761905,45.980612490761,3.0819516512693,235.651851712723,32070076,232914575.616266,170196244791.727,170182121964.005,170214533209.885,578594109421.076,578576932170.915,578615840154.433
"2489","Nepal",2028,"South Asia",26029658.3348867,31346257.9488134,31342065.6907616,31351735.7789835,38.0557477592174,158476022861.56,571955375703.521,0.516049904761905,48.2208916545256,3.12797372242937,240.056675257774,32386983,243190931.482587,180594757359.038,180579207870.726,180614969081.822,614522494947.013,614500802011.665,614550098937.985
"2490","Nepal",2029,"South Asia",25174499.2592593,30279400.8213787,30275366.4228214,30284677.8198355,38.0557477592174,167748918589.096,603666842437.38,0.516049904761905,50.59138932961,3.17468303053328,244.543834122161,32693989,253819509.105766,191613694941.885,191596750663.557,191635746590.603,652615603654.047,652589077891.417,652649519167.711
"2491","Nepal",2030,"South Asia",24260561.1953952,29138087.7414763,29134240.9467864,29143118.0364321,38.0557477592174,177564398573.992,637321605642.592,0.516049904761905,53.168943328171,3.22208983793135,249.114867324359,32990083,264801658.387785,203243588890.757,203225250135.29,203267459463.091,693001440802.694,692969793056.375,693042052460.487
"2492","Nepal",2031,"South Asia",23288758.1388486,27923288.6016848,27919634.7415702,27928063.9833049,38.0557477592174,187954211008.505,673028984991.953,0.516049904761905,55.9833431249516,3.2702045602192,253.7713426503,33276708,276158142.633664,215510346261.669,215490542459.505,215536121896.762,735798008538.784,735760964229.259,735845673738.484
"2493","Nepal",2032,"South Asia",22237443.5175473,26612954.2167266,26609499.0148722,26617467.4790231,38.0557477592174,198951961764.502,710904916186.579,0.516049904761905,59.1017678870258,3.31903776852616,258.514857191098,33552463,287887035.872831,228456175147.491,228434820682.393,228483966149.763,781127275926.379,781084547347.331,781182366976.768
"2494","Nepal",2033,"South Asia",21241653.3368824,25409771.6636715,25406470.0884711,25414077.0831961,38.0557477592174,210593223091.728,751072327108.363,0.516049904761905,62.3752413597453,3.36860019183776,263.347037890823,33820310,300023650.457526,242313994509.411,242290856100.447,242344080123.225,829121175448.749,829072456697.28,829184088020.343
"2495","Nepal",2034,"South Asia",20243899.735418,24212973.1350911,24209817.4239198,24217080.4025584,38.0557477592174,222915648676.33,793661536530.739,0.516049904761905,65.9019840280593,3.41890271935299,268.269542104518,34077462,312554210.542747,257020544736.464,256995471417.878,257053109801.2,879993695455.732,879938607147.287,880064911704.052
"2496","Nepal",2035,"South Asia",19377043.1271863,23173226.2243954,23170213.6300028,23177141.1902423,38.0557477592174,235959095431.789,838810676680.289,0.516049904761905,69.4663364092352,3.46995640287675,273.284058166639,34327480,325521920.611031,272589043661.607,272562015899.096,272624115689.153,933924045719.196,933862169987.297,934004094033.993
"2497","Nepal",2036,"South Asia",18426943.7660257,22039547.6255503,22036689.2933157,22043256.4155447,38.0557477592174,249765752416.196,886666141018.727,0.516049904761905,73.4643683955487,3.52177245924797,278.392305970127,34570154,338937666.749214,289104824908.872,289075725542.182,289142550263.922,991087522109.369,991018454546.939,991176914930.763
"2498","Nepal",2037,"South Asia",17396150.19016,20814187.8630695,20811498.3886047,20817672.6611402,38.0557477592174,264380277292.859,937383058696.21,0.516049904761905,77.9800438710168,3.57436227280405,283.596037556302,34804311,352802591.648846,306629919842.688,306598652667.252,306670420715.239,1051683134194.47,1051606446028.57,1051782414040.75
"2499","Nepal",2038,"South Asia",16284831.4676464,19497330.1186195,19494825.5740063,19500571.4628363,38.0557477592174,279849940775.614,991125797213.089,0.516049904761905,83.1299434093761,3.62773739788205,288.897037715783,35031801,367148193.773976,325238762376.215,325205248077.827,325282141822.661,1115923547998.73,1115838795283.72,1116033276762.6
"2500","Nepal",2039,"South Asia",15076793.3727673,18072471.5847044,18070170.67721,18075446.6365971,38.0557477592174,296224779526.055,1048068494918.32,0.516049904761905,89.1224248231544,3.6819095613573,294.297124600639,35251242,381973785.430267,345045893470.369,345010069688.032,345092234774.937,1184039134614.41,1183945865418.29,1184159885312.81
"2501","Nepal",2040,"South Asia",13794006.2850517,16561554.7900287,16559473.0754709,16564244.8230338,38.0557477592174,313557757997.233,1108395625069.14,0.516049904761905,96.1279747278965,3.73689066521984,299.798150347986,35464230,397310346.939652,366119054453.119,366080886559.594,366168408467.819,1256292335736.6,1256190096992.04,1256424684430.05
"2502","Nepal",2041,"South Asia",12531185.4243236,15083058.1297853,15081185.2028522,15085476.7590916,38.0557477592174,331904939747.296,1172302593278.57,0.516049904761905,104.059710930043,3.79269278918934,305.402001715236,35673374,413203253.30135,388640014249.487,388599355836.838,388692565385.766,1332958262234.34,1332846610349.72,1333102775532.46
"2503","Nepal",2042,"South Asia",11397578.8182671,13766137.7904115,13764435.2443542,13768333.5244047,38.0557477592174,351325668777.197,1239996370285.25,0.516049904761905,112.572017176589,3.84932819336919,311.110600727227,35877844,429661150.680409,412742813239.077,412699305567.543,412798999591.551,1414367460224.6,1414245918071.25,1414524746585.68
"2504","Nepal",2043,"South Asia",10246032.6267881,12422234.9747045,12420706.3636654,12424204.1271345,38.0557477592174,371882761478.997,1311696162094.22,0.516049904761905,122.513197213792,3.90680932094001,316.925905335436,36077782,446703941.838853,438418085055.837,438371581154.632,438478094749.899,1500884961877.65,1500752939662.24,1501055766057.25
"2505","Nepal",2044,"South Asia",9074764.83033925,11049444.4163992,11048093.0674851,11051183.4695307,38.0557477592174,393642709815.631,1387634119657.97,0.516049904761905,134.355917773356,3.9651488008936,322.849910089534,36274257,464364151.50861,465817913542.087,465768259115.92,465881944167.359,1592853990888.75,1592710872376.76,1593039091997.17
"2506","Nepal",2045,"South Asia",7898486.58919756,9662161.43536953,9660988.0520147,9663670.14598708,38.0557477592174,416675896389.31,1468056090395.06,0.516049904761905,148.670653224099,4.02435945080753,328.884646821472,36464832,482630297.30455,495040789833.664,494987821428.175,495109051044.457,1690658498789.32,1690503639839.76,1690858712175.56
"2507","Nepal",2046,"South Asia",6723145.62044566,8266171.13412041,8265174.95868421,8267451.01278087,38.0557477592174,441056822094.209,1553222413978.68,0.516049904761905,166.409344839405,4.08445427966136,335.03218534237,36649369,501518630.496448,526226356812.993,526169894507.738,526299078982.15,1794700716702.74,1794533443177.88,1794916896733.87
"2508","Nepal",2047,"South Asia",5564085.00207351,6876651.6640511,6875828.57090529,6877708.35491403,38.0557477592174,466864347089.777,1643408764970.74,0.516049904761905,188.981659422064,4.14544649069465,341.294634152426,36827465,521041840.726374,559435018978.226,559374831314.064,559512494299.025,1905415912523.86,1905235515522.78,1905648958518.69
"2509","Nepal",2048,"South Asia",4424954.82816463,5497163.14576018,5496507.52981697,5498004.02393653,38.0557477592174,494181945874.102,1738907045028.4,0.516049904761905,219.070216181545,4.20734948430796,347.674141164095,37001025,541246042.420408,594763222682.75,594698977640.396,594845863057.701,2023240582965.38,2023046300948.69,2023491460473.13
"2510","Nepal",2049,"South Asia",3299074.06032416,4120789.9880365,4120297.20153456,4121421.16325976,38.0557477592174,523097977282.363,1840026327570.42,0.516049904761905,262.54555839106,4.27017686100687,354.172894438785,37167905,562120295.640323,632433900547.612,632365097781.315,632522319624.685,2148626120834.51,2148417103987.39,2148895903879.51
"2511","Nepal",2050,"South Asia",2189538.69412279,2750458.10141179,2750122.89341423,2750886.40129142,38.0557477592174,553705970283.686,1947093857960.04,0.516049904761905,334.111084386543,4.33394242439019,360.793122937327,37326103,583652081.266534,672606727371.301,672532367793.286,672702133603.89,2282086183810.78,2281861434398.82,2282376126244.47
"2512","Netherlands",2020,"Europe and central Asia",116450176.267629,187707832.773255,187707832.773255,187707832.773255,27.534775686598,9.47e+11,4454789540512.99,0.59589,114.366852388346,6.60593174040986,6718,17402277,7722895503.02835,1258644694548.02,1258644694548.02,1258644694548.02,4454789540512.99,4454789540512.99,4454789540512.99
"2513","Netherlands",2021,"Europe and central Asia",118410147.459985,193009707.293961,193007956.153428,193011708.194754,27.534775686598,1005638240000,4492804389239.42,0.59589,119.834316593175,6.73805037521809,6815.57173267319,17466838,8021412286.35656,1356081295427.48,1356073963899.98,1356089672597.26,4580741538775.67,4580741538775.67,4580741538775.67
"2514","Netherlands",2022,"Europe and central Asia",118879618.594834,195833275.349866,195831382.450917,195835132.187458,27.534775686598,1049142150262.4,4545064403380.11,0.59589,124.14238335856,6.87281138272245,6914.56058993954,17536553,8333803266.31119,1435193658482.07,1435185144376.44,1435202050399.8,4727307082540.7,4727305063821.05,4727309389175.61
"2515","Netherlands",2023,"Europe and central Asia",119286823.047871,198597368.714024,198595675.694992,198599048.759861,27.534775686598,1054933414931.85,4606690120919.4,0.59589,123.897411179103,7.01026761037689,7014.98715401131,17591475,8650948619.10457,1464068238052.73,1464060284889.7,1464076163237.24,4888413776980.53,4888409514856.97,4888418278979.41
"2516","Netherlands",2024,"Europe and central Asia",119685158.947717,201412160.873104,201410658.199292,201413804.843681,27.534775686598,1067065149203.57,4666829164317.89,0.59589,124.419674171166,7.15047296258441,7116.87230603528,17645122,8979426664.36968,1502174851363.11,1502167423029.08,1502182934112.65,5049503012675.08,5049496773772.1,5049509471755.8
"2517","Netherlands",2025,"Europe and central Asia",120014205.965132,204217574.563264,204216152.475276,204219285.441524,27.534775686598,1083369904683.4,4727301701365.06,0.59589,125.459869273852,7.29348242183612,7220.23723043446,17697128,9319426763.39611,1547079401498.97,1547072025740.72,1547088127609.19,5213120802774.62,5213112830441.68,5213129164468.26
"2518","Netherlands",2026,"Europe and central Asia",120404552.829238,207146068.284443,207144600.724184,207147905.107431,27.534775686598,1100757991653.57,4789240089407.49,0.59589,126.55957408929,7.43935207027283,7325.10341931284,17747538,9671347490.66506,1594228906941.26,1594221026695.44,1594238569436.19,5381015688786.78,5381006084171.99,5381026035110.6
"2519","Netherlands",2027,"Europe and central Asia",120779240.857379,210118608.048757,210117058.406545,210120557.39675,27.534775686598,1118788407556.86,4852869328791.23,0.59589,127.711696940637,7.58813911167827,7431.49267692414,17795670,10035191903.7351,1643288988833.39,1643280416502.98,1643299566839.37,5553595241642.04,5553583947449.99,5553607731195.98
"2520","Netherlands",2028,"Europe and central Asia",121133480.447093,213114306.535995,213112833.818155,213116144.104468,27.534775686598,1145272689675.35,4918281740780.11,0.59589,129.802748521565,7.73990189391184,7539.42712420541,17842008,10411601404.812,1705901998941.11,1705893399734.03,1705912541453.83,5731154584098.19,5731141494243.79,5731169361804.66
"2521","Netherlands",2029,"Europe and central Asia",121363836.026416,215947470.145802,215945956.731421,215949355.276965,27.534775686598,1172383915364.75,4987715919843.08,0.59589,131.975349712133,7.89469993179009,7648.92920337659,17885492,10800333352.9646,1770870591422.31,1770861405703.15,1770881852189.26,5917179954827.11,5917165151693.04,5917196896505.48
"2522","Netherlands",2030,"Europe and central Asia",121534408.737071,218771330.357212,218769791.212052,218773245.420103,27.534775686598,1200136925814.24,5061143405132.36,0.59589,134.191634144062,8.05259393042587,7760.02168260672,17925406,11201282105.126,1838501580066.62,1838491855522.76,1838513503504.08,6111900049695.96,6111883457451.43,6111919244917.33
"2523","Netherlands",2031,"Europe and central Asia",121758251.394707,221701872.188854,221700312.665812,221703811.798012,27.534775686598,1228546913537.91,5138541245330.73,0.59589,136.378720521354,8.21364580903443,7872.72766074805,17962199,11615039818.4108,1908460287122.32,1908450035633.83,1908472864177.2,6315616581178.74,6315598140915.09,6315638099730.79
"2524","Netherlands",2032,"Europe and central Asia",122004342.321975,224703762.33861,224702185.824524,224705723.3935,27.534775686598,1257629430691.43,5219891819911.48,0.59589,138.556955418387,8.37791872521508,7987.07057213884,17995029,12041378713.0214,1980908047992.98,1980897272180.25,1980921280940.41,6528524186406.64,6528503845431.82,6528548092094.94
"2525","Netherlands",2033,"Europe and central Asia",122262296.291621,227766789.544273,227765199.887343,227768767.892051,27.534775686598,1287400397585.59,5305182671625.43,0.59589,140.733739264411,8.5454770997194,8103.07419147594,18023913,12480592758.8586,2055962947553,2055951653611.14,2055976832246.65,6750852131277.15,6750829840255.21,6750878485343.43
"2526","Netherlands",2034,"Europe and central Asia",122430001.020002,230602373.847213,230600841.60412,230604245.990809,27.534775686598,1317876111401.36,5394406349707.72,0.59589,142.980674473833,8.7163866417138,8220.76263875812,18048102,12932429871.215,2133174166506.68,2133162722252.73,2133188048939.74,6982850813742.09,6982826527509.68,6982879673224.3
"2527","Netherlands",2035,"Europe and central Asia",122490423.018926,233342839.477655,233341296.416597,233344726.517137,27.534775686598,1349073255111.3,5487560263323.96,0.59589,145.313439269835,8.89071437454806,8340.16038430124,18068278,13397625212.6028,2213533416545.21,2213521447262.31,2213547951279.72,7224633910362.92,7224607687292.48,7224665149367.83
"2528","Netherlands",2036,"Europe and central Asia",122474293.920733,235893915.469126,235892360.063943,235895821.619146,27.534775686598,1381008906612.1,5584646544800.55,0.59589,147.714438745728,9.06852866203902,8461.29225382618,18083005,13875355795.6787,2296324727181.18,2296312203658.78,2296339964381.4,7476582681888.01,7476554474255.89,7476616361049.21
"2529","Netherlands",2037,"Europe and central Asia",122498144.181807,238514727.861748,238513157.508758,238516656.716603,27.534775686598,1413700548073.36,5685671922208.1,0.59589,150.102201320046,9.24989923527982,8584.18343362077,18093510,14366759308.0628,2381814295348.05,2381801189075.83,2381830274330.83,7738861958552.89,7738831712978.58,7738898149284.93
"2530","Netherlands",2038,"Europe and central Asia",122579965.581127,241221649.49236,241220061.549779,241223604.551243,27.534775686598,1447166075507.63,5790647600889.9,0.59589,152.462984649616,9.4348972199854,8708.8594757766,18099328,14871709960.8179,2469941564398.09,2469927846268.98,2469958324663.35,8011701939069.56,8011669596991.31,8011740720042.07
"2531","Netherlands",2039,"Europe and central Asia",122779252.529801,244076284.651105,244074674.947711,244078270.890334,27.534775686598,1481423808567.04,5899589153548.98,0.59589,154.751136739372,9.62359516438512,8835.34630350195,18100879,15390778463.4574,2560388123809.44,2560373758140.99,2560405710632.19,8295304603441.62,8295270101211.2,8295346060266.95
"2532","Netherlands",2040,"Europe and central Asia",122918009.327444,246740701.892199,246739069.493668,246742720.913323,27.534775686598,1516492500571.82,6012516418528.32,0.59589,157.099515044889,9.81606706767281,8963.67021651182,18099254,15925169440.8278,2653252478810.42,2653237433745.85,2653270936644.47,8589774316193.1,8589737583519.62,8589818542669.35
"2533","Netherlands",2041,"Europe and central Asia",123039275.559575,249409225.11504,249407567.80407,249411279.729771,27.534775686598,1552391348776.21,6129453405938.44,0.59589,159.477725065994,10.0123884090263,9093.85789649636,18093529,16474382043.1425,2749288336017.93,2749272573848.9,2749307714463.5,8895237678506.23,8895198639841.65,8895284775981.88
"2534","Netherlands",2042,"Europe and central Asia",123120760.751179,252064181.009107,252062498.196415,252066272.084196,27.534775686598,1589140004877.38,6250428211305.2,0.59589,161.90473508004,10.2126361772068,9225.93641266857,18084150,17039090838.3515,2848797065094.14,2848780554787.7,2848817406101.5,9212022355022.59,9211980928213.35,9212072433435.98
"2535","Netherlands",2043,"Europe and central Asia",123171599.78298,254721922.247733,254720213.468944,254724050.353668,27.534775686598,1626758585773.17,6375472936428.92,0.59589,164.375561031277,10.4168889007509,9359.93322739271,18072184,17620629618.0977,2951909377261.5,2951892087864.68,2951930721915.06,9540522794352.9,9540478892808.28,9540575969696.36
"2536","Netherlands",2044,"Europe and central Asia",123176677.245276,257358684.167675,257356949.193436,257360849.588817,27.534775686598,1665267684574.41,6504623617162.59,0.59589,166.904414629511,10.6252266787659,9495.87620189436,18056481,18218237666.3383,3058830858822.91,3058812758076,3058853249982.9,9881150080975.77,9881103613911.75,9881206474754.54
